N	R	I
0	937.427	9.7e-05
1	937.445	9.7e-05
2	937.446	9.7e-05
3	937.436	9.7e-05
4	937.463	9.7e-05
5	937.467	9.7e-05
6	937.451	9.7e-05
7	937.44	9.7e-05
8	937.479	9.7e-05
9	937.469	9.7e-05
10	937.488	9.7e-05
11	937.484	9.7e-05
12	937.47	9.7e-05
13	937.469	9.7e-05
14	937.487	9.7e-05
15	937.479	9.7e-05
16	937.474	9.7e-05
17	937.464	9.7e-05
18	937.47	9.7e-05
19	937.475	9.7e-05
20	937.472	9.7e-05
21	937.475	9.7e-05
22	937.493	9.7e-05
23	937.479	9.7e-05
24	937.475	9.7e-05
25	937.477	9.7e-05
26	937.484	9.7e-05
27	937.468	9.7e-05
28	937.465	9.7e-05
29	937.485	9.7e-05
30	937.464	9.7e-05
31	937.478	9.7e-05
32	937.475	9.7e-05
33	937.471	9.7e-05
34	937.481	9.7e-05
35	937.478	9.7e-05
36	937.48	9.7e-05
37	937.455	9.7e-05
38	937.461	9.7e-05
39	937.46	9.7e-05
40	937.459	9.7e-05
41	937.466	9.7e-05
42	937.461	9.7e-05
43	937.48	9.7e-05
44	937.495	9.7e-05
45	937.459	9.7e-05
46	937.469	9.7e-05
47	937.473	9.7e-05
48	937.458	9.7e-05
49	937.452	9.7e-05
50	937.453	9.7e-05
51	937.463	9.7e-05
52	937.493	9.7e-05
53	937.479	9.7e-05
54	937.475	9.7e-05
55	937.484	9.7e-05
56	937.482	9.7e-05
57	937.493	9.7e-05
58	937.486	9.7e-05
59	937.475	9.7e-05
60	937.46	9.7e-05
61	937.487	9.7e-05
62	937.487	9.7e-05
63	937.492	9.7e-05
64	937.513	9.7e-05
65	937.507	9.7e-05
66	937.488	9.7e-05
67	937.495	9.7e-05
68	937.462	9.7e-05
69	937.524	9.7e-05
70	937.492	9.7e-05
71	937.501	9.7e-05
72	937.49	9.7e-05
73	937.49	9.7e-05
74	937.514	9.7e-05
75	937.528	9.7e-05
76	937.499	9.7e-05
77	937.497	9.7e-05
78	937.478	9.7e-05
79	937.495	9.7e-05
80	937.472	9.7e-05
81	937.473	9.7e-05
82	937.48	9.7e-05
83	937.53	9.7e-05
84	937.495	9.7e-05
85	937.469	9.7e-05
86	937.48	9.7e-05
87	937.499	9.7e-05
88	937.474	9.7e-05
89	937.503	9.7e-05
90	937.481	9.7e-05
91	937.488	9.7e-05
92	937.468	9.7e-05
93	937.483	9.7e-05
94	937.494	9.7e-05
95	937.481	9.7e-05
96	937.452	9.7e-05
97	937.457	9.7e-05
98	937.488	9.7e-05
99	937.49	9.7e-05
