N	R	I
0	861.305	9.7e-05
1	861.287	9.7e-05
2	861.265	9.7e-05
3	861.312	9.7e-05
4	861.31	9.7e-05
5	861.301	9.7e-05
6	861.302	9.7e-05
7	861.309	9.7e-05
8	861.31	9.7e-05
9	861.307	9.7e-05
10	861.285	9.7e-05
11	861.281	9.7e-05
12	861.307	9.7e-05
13	861.279	9.7e-05
14	861.308	9.7e-05
15	861.306	9.7e-05
16	861.297	9.7e-05
17	861.315	9.7e-05
18	861.326	9.7e-05
19	861.31	9.7e-05
20	861.296	9.7e-05
21	861.309	9.7e-05
22	861.287	9.7e-05
23	861.297	9.7e-05
24	861.272	9.7e-05
25	861.306	9.7e-05
26	861.274	9.7e-05
27	861.287	9.7e-05
28	861.315	9.7e-05
29	861.312	9.7e-05
30	861.288	9.7e-05
31	861.266	9.7e-05
32	861.304	9.7e-05
33	861.304	9.7e-05
34	861.289	9.7e-05
35	861.287	9.7e-05
36	861.322	9.7e-05
37	861.297	9.7e-05
38	861.322	9.7e-05
39	861.313	9.7e-05
40	861.292	9.7e-05
41	861.287	9.7e-05
42	861.298	9.7e-05
43	861.282	9.7e-05
44	861.292	9.7e-05
45	861.275	9.7e-05
46	861.273	9.7e-05
47	861.278	9.7e-05
48	861.285	9.7e-05
49	861.319	9.7e-05
50	861.317	9.7e-05
51	861.312	9.7e-05
52	861.313	9.7e-05
53	861.279	9.7e-05
54	861.29	9.7e-05
55	861.3	9.7e-05
56	861.302	9.7e-05
57	861.298	9.7e-05
58	861.302	9.7e-05
59	861.278	9.7e-05
60	861.317	9.7e-05
61	861.304	9.7e-05
62	861.32	9.7e-05
63	861.309	9.7e-05
64	861.3	9.7e-05
65	861.287	9.7e-05
66	861.303	9.7e-05
67	861.265	9.7e-05
68	861.284	9.7e-05
69	861.287	9.7e-05
70	861.283	9.7e-05
71	861.299	9.7e-05
72	861.294	9.7e-05
73	861.274	9.7e-05
74	861.267	9.7e-05
75	861.264	9.7e-05
76	861.274	9.7e-05
77	861.295	9.7e-05
78	861.317	9.7e-05
79	861.279	9.7e-05
80	861.273	9.7e-05
81	861.271	9.7e-05
82	861.305	9.7e-05
83	861.283	9.7e-05
84	861.292	9.7e-05
85	861.294	9.7e-05
86	861.276	9.7e-05
87	861.307	9.7e-05
88	861.291	9.7e-05
89	861.306	9.7e-05
90	861.307	9.7e-05
91	861.31	9.7e-05
92	861.302	9.7e-05
93	861.281	9.7e-05
94	861.284	9.7e-05
95	861.281	9.7e-05
96	861.266	9.7e-05
97	861.29	9.7e-05
98	861.285	9.7e-05
99	861.317	9.7e-05
100	861.323	9.7e-05
101	861.303	9.7e-05
102	861.284	9.7e-05
103	861.302	9.7e-05
104	861.3	9.7e-05
105	861.31	9.7e-05
106	861.298	9.7e-05
107	861.29	9.7e-05
108	861.293	9.7e-05
109	861.322	9.7e-05
110	861.283	9.7e-05
111	861.281	9.7e-05
112	861.287	9.7e-05
113	861.283	9.7e-05
114	861.29	9.7e-05
115	861.276	9.7e-05
116	861.273	9.7e-05
117	861.29	9.7e-05
118	861.279	9.7e-05
119	861.272	9.7e-05
120	861.277	9.7e-05
121	861.275	9.7e-05
122	861.297	9.7e-05
123	861.314	9.7e-05
124	861.284	9.7e-05
125	861.258	9.7e-05
126	861.288	9.7e-05
127	861.263	9.7e-05
128	861.31	9.7e-05
129	861.284	9.7e-05
130	861.274	9.7e-05
131	861.273	9.7e-05
132	861.281	9.7e-05
133	861.277	9.7e-05
134	861.28	9.7e-05
135	861.283	9.7e-05
136	861.278	9.7e-05
137	861.283	9.7e-05
138	861.276	9.7e-05
139	861.281	9.7e-05
140	861.292	9.7e-05
141	861.245	9.7e-05
142	861.28	9.7e-05
143	861.278	9.7e-05
144	861.284	9.7e-05
145	861.283	9.7e-05
146	861.273	9.7e-05
147	861.274	9.7e-05
148	861.282	9.7e-05
149	861.282	9.7e-05
150	861.251	9.7e-05
151	861.282	9.7e-05
152	861.264	9.7e-05
