N	R	I
0	1031.06	9.7e-05
1	1031.04	9.7e-05
2	1031.04	9.7e-05
3	1031.03	9.7e-05
4	1031.07	9.7e-05
5	1031.1	9.7e-05
6	1031.09	9.7e-05
7	1031.07	9.7e-05
8	1031.06	9.7e-05
9	1031.07	9.7e-05
10	1031.05	9.7e-05
11	1031.08	9.7e-05
12	1031.07	9.7e-05
13	1031.07	9.7e-05
14	1031.08	9.7e-05
15	1031.06	9.7e-05
16	1031.05	9.7e-05
17	1031.07	9.7e-05
18	1031.08	9.7e-05
19	1031.04	9.7e-05
20	1031.06	9.7e-05
21	1031.07	9.7e-05
22	1031.06	9.7e-05
23	1031.04	9.7e-05
24	1031.04	9.7e-05
25	1031.07	9.7e-05
26	1031.04	9.7e-05
27	1031.07	9.7e-05
28	1031.05	9.7e-05
29	1031.07	9.7e-05
30	1031.08	9.7e-05
31	1031.07	9.7e-05
32	1031.06	9.7e-05
33	1031.07	9.7e-05
34	1031.07	9.7e-05
35	1031.08	9.7e-05
36	1031.08	9.7e-05
37	1031.08	9.7e-05
38	1031.07	9.7e-05
39	1031.06	9.7e-05
40	1031.08	9.7e-05
41	1031.1	9.7e-05
42	1031.1	9.7e-05
43	1031.12	9.7e-05
44	1031.1	9.7e-05
45	1031.12	9.7e-05
46	1031.11	9.7e-05
47	1031.11	9.7e-05
48	1031.1	9.7e-05
49	1031.12	9.7e-05
50	1031.12	9.7e-05
51	1031.12	9.7e-05
52	1031.12	9.7e-05
53	1031.11	9.7e-05
54	1031.14	9.7e-05
55	1031.14	9.7e-05
56	1031.14	9.7e-05
57	1031.15	9.7e-05
58	1031.16	9.7e-05
59	1031.15	9.7e-05
60	1031.16	9.7e-05
61	1031.19	9.7e-05
62	1031.21	9.7e-05
63	1031.2	9.7e-05
64	1031.23	9.7e-05
65	1031.26	9.7e-05
66	1031.26	9.7e-05
67	1031.23	9.7e-05
68	1031.24	9.7e-05
69	1031.24	9.7e-05
70	1031.24	9.7e-05
71	1031.24	9.7e-05
72	1031.26	9.7e-05
73	1031.27	9.7e-05
74	1031.28	9.7e-05
75	1031.3	9.7e-05
76	1031.31	9.7e-05
77	1031.32	9.7e-05
78	1031.34	9.7e-05
79	1031.33	9.7e-05
80	1031.35	9.7e-05
81	1031.38	9.7e-05
82	1031.39	9.7e-05
83	1031.41	9.7e-05
84	1031.4	9.7e-05
85	1031.44	9.7e-05
86	1031.43	9.7e-05
87	1031.43	9.7e-05
88	1031.46	9.7e-05
89	1031.47	9.7e-05
90	1031.47	9.7e-05
91	1031.49	9.7e-05
92	1031.5	9.7e-05
93	1031.52	9.7e-05
94	1031.54	9.7e-05
95	1031.55	9.7e-05
96	1031.55	9.7e-05
97	1031.57	9.7e-05
98	1031.59	9.7e-05
99	1031.57	9.7e-05
100	1031.61	9.7e-05
101	1031.6	9.7e-05
102	1031.65	9.7e-05
103	1031.67	9.7e-05
104	1031.68	9.7e-05
105	1031.69	9.7e-05
106	1031.7	9.7e-05
107	1031.74	9.7e-05
108	1031.75	9.7e-05
109	1031.77	9.7e-05
110	1031.8	9.7e-05
111	1031.82	9.7e-05
112	1031.82	9.7e-05
113	1031.86	9.7e-05
114	1031.88	9.7e-05
115	1031.9	9.7e-05
116	1031.91	9.7e-05
117	1031.93	9.7e-05
118	1031.96	9.7e-05
119	1031.99	9.7e-05
120	1032.0	9.7e-05
121	1032.02	9.7e-05
122	1032.07	9.7e-05
123	1032.08	9.7e-05
124	1032.11	9.7e-05
125	1032.11	9.7e-05
126	1032.15	9.7e-05
127	1032.16	9.7e-05
128	1032.2	9.7e-05
129	1032.19	9.7e-05
130	1032.25	9.7e-05
131	1032.24	9.7e-05
132	1032.27	9.7e-05
133	1032.3	9.7e-05
134	1032.33	9.7e-05
135	1032.35	9.7e-05
136	1032.39	9.7e-05
137	1032.39	9.7e-05
138	1032.41	9.7e-05
139	1032.46	9.7e-05
140	1032.47	9.7e-05
141	1032.47	9.7e-05
142	1032.5	9.7e-05
143	1032.53	9.7e-05
144	1032.53	9.7e-05
145	1032.55	9.7e-05
146	1032.63	9.7e-05
147	1032.64	9.7e-05
148	1032.68	9.7e-05
149	1032.67	9.7e-05
150	1032.73	9.7e-05
151	1032.74	9.7e-05
152	1032.77	9.7e-05
153	1032.79	9.7e-05
154	1032.83	9.7e-05
155	1032.86	9.7e-05
156	1032.86	9.7e-05
157	1032.88	9.7e-05
158	1032.92	9.7e-05
159	1032.92	9.7e-05
160	1032.96	9.7e-05
161	1032.99	9.7e-05
162	1033.01	9.7e-05
163	1033.06	9.7e-05
164	1033.06	9.7e-05
165	1033.09	9.7e-05
166	1033.08	9.7e-05
167	1033.13	9.7e-05
168	1033.14	9.7e-05
169	1033.19	9.7e-05
170	1033.22	9.7e-05
171	1033.22	9.7e-05
172	1033.28	9.7e-05
173	1033.3	9.7e-05
174	1033.32	9.7e-05
175	1033.34	9.7e-05
176	1033.34	9.7e-05
177	1033.37	9.7e-05
178	1033.39	9.7e-05
179	1033.38	9.7e-05
180	1033.43	9.7e-05
181	1033.46	9.7e-05
182	1033.48	9.7e-05
183	1033.49	9.7e-05
184	1033.51	9.7e-05
185	1033.55	9.7e-05
186	1033.58	9.7e-05
187	1033.55	9.7e-05
188	1033.56	9.7e-05
189	1033.59	9.7e-05
190	1033.62	9.7e-05
191	1033.66	9.7e-05
192	1033.67	9.7e-05
193	1033.72	9.7e-05
194	1033.72	9.7e-05
195	1033.74	9.7e-05
196	1033.77	9.7e-05
197	1033.76	9.7e-05
198	1033.77	9.7e-05
