N	R	I
0	959.455	9.7e-05
1	959.435	9.7e-05
2	959.457	9.7e-05
3	959.452	9.7e-05
4	959.434	9.7e-05
5	959.431	9.7e-05
6	959.444	9.7e-05
7	959.45	9.7e-05
8	959.436	9.7e-05
9	959.437	9.7e-05
10	959.432	9.7e-05
11	959.45	9.7e-05
12	959.433	9.7e-05
13	959.447	9.7e-05
14	959.438	9.7e-05
15	959.438	9.7e-05
16	959.465	9.7e-05
17	959.464	9.7e-05
18	959.454	9.7e-05
19	959.455	9.7e-05
20	959.452	9.7e-05
21	959.444	9.7e-05
22	959.45	9.7e-05
23	959.452	9.7e-05
24	959.461	9.7e-05
25	959.465	9.7e-05
26	959.475	9.7e-05
27	959.48	9.7e-05
28	959.472	9.7e-05
29	959.457	9.7e-05
30	959.468	9.7e-05
31	959.458	9.7e-05
32	959.434	9.7e-05
33	959.457	9.7e-05
34	959.473	9.7e-05
35	959.465	9.7e-05
36	959.464	9.7e-05
37	959.468	9.7e-05
38	959.467	9.7e-05
39	959.501	9.7e-05
40	959.491	9.7e-05
41	959.51	9.7e-05
42	959.5	9.7e-05
43	959.477	9.7e-05
44	959.473	9.7e-05
45	959.468	9.7e-05
46	959.489	9.7e-05
47	959.475	9.7e-05
48	959.471	9.7e-05
49	959.455	9.7e-05
50	959.468	9.7e-05
51	959.453	9.7e-05
52	959.485	9.7e-05
53	959.472	9.7e-05
54	959.466	9.7e-05
55	959.467	9.7e-05
56	959.445	9.7e-05
57	959.465	9.7e-05
58	959.444	9.7e-05
59	959.462	9.7e-05
60	959.442	9.7e-05
61	959.47	9.7e-05
62	959.441	9.7e-05
63	959.451	9.7e-05
64	959.443	9.7e-05
65	959.477	9.7e-05
66	959.46	9.7e-05
67	959.469	9.7e-05
68	959.456	9.7e-05
69	959.442	9.7e-05
70	959.438	9.7e-05
71	959.451	9.7e-05
72	959.452	9.7e-05
73	959.443	9.7e-05
74	959.48	9.7e-05
75	959.484	9.7e-05
76	959.452	9.7e-05
77	959.462	9.7e-05
78	959.464	9.7e-05
79	959.476	9.7e-05
80	959.477	9.7e-05
81	959.47	9.7e-05
82	959.491	9.7e-05
83	959.471	9.7e-05
84	959.466	9.7e-05
85	959.502	9.7e-05
86	959.477	9.7e-05
87	959.485	9.7e-05
88	959.482	9.7e-05
89	959.465	9.7e-05
90	959.469	9.7e-05
91	959.471	9.7e-05
92	959.489	9.7e-05
93	959.473	9.7e-05
94	959.469	9.7e-05
95	959.469	9.7e-05
96	959.503	9.7e-05
97	959.514	9.7e-05
98	959.481	9.7e-05
99	959.464	9.7e-05
