V_sipm	I_sipm	R_rtd
0.01	-8.55649e-10	1085.514
0.02	-1.20724e-09	1085.509
0.03	-1.88066e-09	1085.498
0.04	-1.51062e-09	1085.511
0.05	-9.72831e-10	1085.523
0.06	-2.13861e-11	1085.527
0.07	-7.21133e-10	1085.501
0.08	-6.50763e-10	1085.508
0.09	-9.81164e-10	1085.509
0.1	-9.10461e-10	1085.497
0.11	-1.24586e-09	1085.502
0.12	-3.09646e-10	1085.494
0.13	1.5198e-10	1085.521
0.14	3.85654e-10	1085.513
0.15	3.33977e-10	1085.502
0.16	1.12735e-09	1085.513
0.17	3.04104e-09	1085.501
0.18	2.98219e-09	1085.488
0.19	3.6809e-09	1085.5
0.2	4.82318e-09	1085.506
0.21	6.63834e-09	1085.509
0.22	1.05618e-08	1085.517
0.23	1.40524e-08	1085.496
0.24	1.83622e-08	1085.515
0.25	2.39857e-08	1085.527
0.26	3.19055e-08	1085.519
0.27	4.21306e-08	1085.508
0.28	5.56183e-08	1085.495
0.29	7.36999e-08	1085.509
0.3	9.72677e-08	1085.52
0.31	1.30029e-07	1085.519
0.32	1.7419e-07	1085.498
0.33	2.34581e-07	1085.489
0.34	3.17898e-07	1085.506
0.35	4.3316e-07	1085.511
0.36	5.94545e-07	1085.495
0.37	8.19763e-07	1085.507
0.38	1.13869e-06	1085.49
0.39	1.58888e-06	1085.493
0.4	2.23174e-06	1085.523
0.41	3.14698e-06	1085.485
0.42	4.45765e-06	1085.506
0.43	6.34838e-06	1085.479
0.44	9.05854e-06	1085.502
0.45	1.29637e-05	1085.492
0.46	1.85815e-05	1085.491
0.47	2.66776e-05	1085.489
0.48	3.82014e-05	1085.49
0.49	5.46299e-05	1085.49
0.5	7.7625e-05	1085.489
0.51	0.000109486	1085.493
0.52	0.000153	1085.51
0.53	0.000210729	1085.496
0.54	0.000285963	1085.507
0.55	0.000380507	1085.488
0.56	0.000496692	1085.505
0.57	0.000634399	1085.488
0.58	0.000794378	1085.496
0.59	0.000974508	1085.474
0.6	0.00117491	1085.498
0.61	0.00139187	1085.476
0.62	0.00162482	1085.507
0.63	0.0018727	1085.484
0.64	0.00213222	1085.49
0.65	0.00240392	1085.478
0.66	0.0026844	1085.48
0.67	0.00297437	1085.487
0.68	0.00327124	1085.474
0.69	0.00357599	1085.469
0.7	0.00388557	1085.472
0.71	0.00420102	1085.484
0.72	0.00452228	1085.488
0.73	0.0048471	1085.479
0.74	0.0051772	1085.471
0.75	0.00551005	1085.48
0.76	0.00584732	1085.477
0.77	0.00618664	1085.47
0.78	0.00653015	1085.474
0.79	0.00687512	1085.464
0.8	0.00722377	1085.485
0.81	0.00757346	1085.479
0.82	0.00792526	1085.46
0.83	0.00828029	1085.464
0.84	0.00863612	1085.481
0.85	0.00899475	1085.474
0.86	0.00935406	1085.464
0.87	0.00971595	1085.457
0.88	0.0100774	1085.462
0.89	0.0104424	1085.467
0.9	0.010807	1085.473
0.91	0.011173	1085.458
0.92	0.0115412	1085.472
0.93	0.0119092	1085.464
0.94	0.0122796	1085.469
0.95	0.0126497	1085.466
0.96	0.0130218	1085.462
0.97	0.0133935	1085.428
0.98	0.0137674	1085.448
0.99	0.0141402	1085.441
1.0	0.0145105	1085.407
