V_sipm	I_sipm	R_rtd
0.01	-9.00519e-10	1085.67
0.02	-9.06098e-10	1085.687
0.03	-1.30808e-09	1085.673
0.04	-8.80241e-11	1085.677
0.05	-1.92822e-09	1085.674
0.06	-1.09466e-09	1085.663
0.07	-7.57849e-10	1085.663
0.08	-7.03156e-10	1085.667
0.09	-5.51748e-10	1085.677
0.1	-9.19378e-10	1085.657
0.11	-1.30883e-09	1085.644
0.12	-3.50773e-10	1085.654
0.13	1.45435e-10	1085.656
0.14	4.19235e-10	1085.666
0.15	1.72004e-09	1085.648
0.16	1.02636e-09	1085.651
0.17	1.76322e-09	1085.667
0.18	3.11881e-09	1085.651
0.19	4.41352e-09	1085.655
0.2	5.72224e-09	1085.655
0.21	6.68768e-09	1085.655
0.22	9.1078e-09	1085.669
0.23	1.38844e-08	1085.663
0.24	1.83625e-08	1085.666
0.25	2.41578e-08	1085.644
0.26	3.21466e-08	1085.645
0.27	4.18917e-08	1085.669
0.28	5.53237e-08	1085.656
0.29	7.33407e-08	1085.661
0.3	9.68441e-08	1085.677
0.31	1.29452e-07	1085.662
0.32	1.73592e-07	1085.667
0.33	2.33714e-07	1085.66
0.34	3.17029e-07	1085.652
0.35	4.32108e-07	1085.675
0.36	5.93132e-07	1085.656
0.37	8.18294e-07	1085.663
0.38	1.13727e-06	1085.662
0.39	1.5876e-06	1085.659
0.4	2.23117e-06	1085.656
0.41	3.14737e-06	1085.646
0.42	4.46069e-06	1085.649
0.43	6.35422e-06	1085.648
0.44	9.0697e-06	1085.66
0.45	1.29813e-05	1085.641
0.46	1.86125e-05	1085.638
0.47	2.67299e-05	1085.655
0.48	3.82825e-05	1085.636
0.49	5.47441e-05	1085.634
0.5	7.77979e-05	1085.642
0.51	0.000109726	1085.645
0.52	0.000153338	1085.653
0.53	0.000211209	1085.648
0.54	0.000286601	1085.633
0.55	0.000381275	1085.635
0.56	0.000497682	1085.645
0.57	0.0006355	1085.647
0.58	0.00079569	1085.633
0.59	0.000975969	1085.652
0.6	0.00117663	1085.628
0.61	0.00139387	1085.654
0.62	0.00162688	1085.653
0.63	0.00187484	1085.645
0.64	0.00213451	1085.632
0.65	0.00240613	1085.635
0.66	0.0026866	1085.632
0.67	0.00297684	1085.644
0.68	0.00327358	1085.639
0.69	0.00357839	1085.642
0.7	0.00388822	1085.629
0.71	0.00420373	1085.631
0.72	0.00452508	1085.626
0.73	0.00485004	1085.617
0.74	0.00518008	1085.619
0.75	0.00551295	1085.62
0.76	0.00585028	1085.627
0.77	0.00618967	1085.602
0.78	0.00653316	1085.634
0.79	0.00687816	1085.63
0.8	0.00722676	1085.63
0.81	0.00757653	1085.633
0.82	0.00792844	1085.621
0.83	0.00828359	1085.628
0.84	0.00863939	1085.632
0.85	0.00899806	1085.62
0.86	0.00935708	1085.619
0.87	0.0097192	1085.608
0.88	0.0100809	1085.613
0.89	0.0104457	1085.624
0.9	0.0108104	1085.63
0.91	0.0111764	1085.606
0.92	0.0115446	1085.608
0.93	0.0119127	1085.626
0.94	0.0122832	1085.609
0.95	0.0126532	1085.596
0.96	0.0130254	1085.592
0.97	0.0133972	1085.587
0.98	0.0137712	1085.607
0.99	0.0141441	1085.587
1.0	0.0145141	1085.561
