V_sipm	I_sipm	R_rtd
0.01	-8.80945e-10	999.2109
0.02	-1.05239e-09	999.2187
0.03	-1.25395e-09	999.22
0.04	-1.72615e-10	999.2167
0.05	-1.074e-09	999.2058
0.06	-8.84151e-10	999.2214
0.07	-9.32491e-10	999.2152
0.08	-9.05991e-10	999.2073
0.09	-1.21003e-09	999.2135
0.1	-9.86552e-10	999.2014
0.11	-8.389e-10	999.1821
0.12	-8.72707e-10	999.1818
0.13	-9.84359e-10	999.1893
0.14	-7.8094e-10	999.1964
0.15	-7.14123e-10	999.1791
0.16	-9.08935e-10	999.1891
0.17	-3.56793e-10	999.1893
0.18	7.62129e-10	999.1787
0.19	-8.11815e-11	999.1611
0.2	5.25486e-10	999.1775
0.21	1.04669e-09	999.162
0.22	1.28105e-09	999.1671
0.23	2.32792e-09	999.1633
0.24	3.52654e-09	999.1607
0.25	5.5917e-09	999.1555
0.26	6.41744e-09	999.1369
0.27	7.92955e-09	999.1519
0.28	1.1998e-08	999.1337
0.29	1.60274e-08	999.1304
0.3	2.12988e-08	999.124
0.31	2.80245e-08	999.118
0.32	3.7644e-08	999.1129
0.33	5.0214e-08	999.1049
0.34	6.72468e-08	999.0886
0.35	8.97563e-08	999.1074
0.36	1.21379e-07	999.1004
0.37	1.64557e-07	999.0962
0.38	2.2489e-07	999.0867
0.39	3.09024e-07	999.0956
0.4	4.28387e-07	999.0966
0.41	5.97366e-07	999.0753
0.42	8.39136e-07	999.0837
0.43	1.18873e-06	999.0804
0.44	1.69298e-06	999.0739
0.45	2.43051e-06	999.0722
0.46	3.50431e-06	999.0776
0.47	5.08643e-06	999.0777
0.48	7.40501e-06	999.0608
0.49	1.08188e-05	999.0513
0.5	1.58495e-05	999.0494
0.51	2.32511e-05	999.0529
0.52	3.41137e-05	999.0546
0.53	4.98481e-05	999.0432
0.54	7.25683e-05	999.0363
0.55	0.000104606	999.0266
0.56	0.000149225	999.0364
0.57	0.00020933	999.0267
0.58	0.000288512	999.0305
0.59	0.000388697	999.0399
0.6	0.000512175	999.0151
0.61	0.00065841	999.0219
0.62	0.00082714	999.0168
0.63	0.00101794	999.0038
0.64	0.00122729	999.0293
0.65	0.00145447	999.017
0.66	0.00169615	998.9957
0.67	0.00195229	999.0038
0.68	0.00221923	999.002
0.69	0.00249766	999.0027
0.7	0.002784	998.9919
0.71	0.00307851	998.9894
0.72	0.00338071	998.968
0.73	0.0036885	998.9859
0.74	0.00400291	998.981
0.75	0.00432145	998.973
0.76	0.00464557	998.96
0.77	0.00497245	998.9531
0.78	0.00530437	998.9658
0.79	0.00563857	998.9515
0.8	0.00597696	998.9423
0.81	0.00631689	998.9434
0.82	0.00665969	998.9279
0.83	0.00700614	998.9302
0.84	0.00735343	998.9391
0.85	0.00770399	998.9246
0.86	0.00805551	998.929
0.87	0.00840992	998.8955
0.88	0.00876459	998.8912
0.89	0.00912226	998.9222
0.9	0.00947993	998.8939
0.91	0.00983908	998.9021
0.92	0.0102002	998.9093
0.93	0.0105617	998.8898
0.94	0.0109258	998.888
0.95	0.0112893	998.8895
0.96	0.0116551	998.8737
0.97	0.0120206	998.8759
0.98	0.0123883	998.8725
0.99	0.0127547	998.8531
1.0	0.0131192	998.8498
