V_sipm	I_sipm	R_rtd
0.01	-7.5599e-10	977.9416
0.02	-1.05946e-09	977.9426
0.03	-1.04344e-09	977.9307
0.04	-1.09375e-09	977.9457
0.05	-6.97982e-10	977.9192
0.06	-7.12109e-10	977.9318
0.07	-1.03697e-09	977.9365
0.08	-1.08618e-09	977.9171
0.09	-6.41286e-10	977.9451
0.1	-6.57356e-10	977.9227
0.11	-9.61256e-10	977.9218
0.12	-7.89726e-10	977.9124
0.13	-8.0874e-10	977.923
0.14	-4.31597e-10	977.9144
0.15	-4.3174e-10	977.9095
0.16	-4.68755e-10	977.9015
0.17	-1.33371e-10	977.8937
0.18	5.66959e-11	977.9231
0.19	4.96268e-11	977.9219
0.2	1.07653e-09	977.9124
0.21	7.23398e-10	977.9222
0.22	1.37331e-09	977.9142
0.23	1.84332e-09	977.9054
0.24	2.56097e-09	977.8942
0.25	3.35419e-09	977.886
0.26	4.77849e-09	977.9044
0.27	5.95492e-09	977.9007
0.28	8.32506e-09	977.906
0.29	1.04671e-08	977.8918
0.3	1.27689e-08	977.8978
0.31	1.85055e-08	977.8887
0.32	2.41656e-08	977.9011
0.33	3.21697e-08	977.9104
0.34	4.2631e-08	977.9017
0.35	5.6124e-08	977.8989
0.36	7.24987e-08	977.9449
0.37	1.03073e-07	977.8984
0.38	1.40035e-07	977.8969
0.39	1.91328e-07	977.8929
0.4	2.63637e-07	977.9022
0.41	3.65494e-07	977.9041
0.42	5.10855e-07	977.8909
0.43	7.20327e-07	977.9008
0.44	1.02261e-06	977.8961
0.45	1.46365e-06	977.8801
0.46	2.10721e-06	977.8837
0.47	3.05786e-06	977.8806
0.48	4.45574e-06	977.8591
0.49	6.53422e-06	977.8735
0.5	9.60159e-06	977.9465
0.51	1.41573e-05	977.8657
0.52	2.09417e-05	977.8682
0.53	3.09308e-05	977.8917
0.54	4.56303e-05	977.8539
0.55	6.68925e-05	977.8578
0.56	9.73975e-05	977.8652
0.57	0.000139963	977.8511
0.58	0.000198303	977.8512
0.59	0.000275213	977.8458
0.6	0.000373974	977.8367
0.61	0.000495539	977.8465
0.62	0.000640691	977.8455
0.63	0.00080942	977.8503
0.64	0.00099897	977.9267
0.65	0.00120917	977.8478
0.66	0.00143574	977.8218
0.67	0.00167867	977.8391
0.68	0.00193415	977.8252
0.69	0.00220248	977.8381
0.7	0.00247983	977.8234
0.71	0.00276653	977.8317
0.72	0.00306206	977.8358
0.73	0.00336366	977.8076
0.74	0.00367254	977.8195
0.75	0.00398597	977.8178
0.76	0.00430556	977.8098
0.77	0.00462847	977.821
0.78	0.0049565	977.798
0.79	0.00528715	977.8183
0.8	0.00562242	977.8013
0.81	0.00595932	977.7986
0.82	0.00629899	977.7938
0.83	0.00664259	977.7955
0.84	0.00698741	977.7944
0.85	0.00733532	977.7914
0.86	0.00768416	977.8005
0.87	0.00803619	977.8098
0.88	0.0083886	977.7834
0.89	0.00874393	977.7964
0.9	0.00909951	977.7958
0.91	0.00945657	977.7847
0.92	0.00981646	977.8138
0.93	0.0101754	977.791
0.94	0.0105375	977.7748
0.95	0.0108994	977.7757
0.96	0.0112633	977.7764
0.97	0.0116271	977.7959
0.98	0.0119929	977.7863
0.99	0.0123579	977.7806
1.0	0.0127209	977.786
