V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.39199e-06	0.598864	1e-05	1090.831
30.0	3.32814e-06	0.604385	1.21518e-05	1090.807
30.0	3.31361e-06	0.609964	1.47667e-05	1090.829
30.0	3.44475e-06	0.615631	1.79443e-05	1090.828
30.0	3.429e-06	0.621385	2.18056e-05	1090.82
30.0	3.36987e-06	0.627233	2.64977e-05	1090.818
30.0	3.42614e-06	0.633187	3.21996e-05	1090.826
30.0	3.54396e-06	0.63925	3.91284e-05	1090.825
30.0	3.62101e-06	0.645432	4.75482e-05	1090.823
30.0	3.72526e-06	0.65173	5.77798e-05	1090.809
30.0	3.78265e-06	0.658154	7.02131e-05	1090.794
30.0	3.83688e-06	0.664704	8.53217e-05	1090.823
30.0	4.13228e-06	0.67137	0.000103682	1090.795
30.0	4.28e-06	0.678165	0.000125992	1090.818
30.0	4.68462e-06	0.685079	0.000153104	1090.803
30.0	5.1959e-06	0.692092	0.000186049	1090.808
30.0	5.77921e-06	0.699208	0.000226083	1090.796
30.0	6.48175e-06	0.706418	0.000274733	1090.791
30.0	7.5089e-06	0.713709	0.000333851	1090.804
30.0	8.71418e-06	0.721074	0.00040569	1090.804
30.0	1.04045e-05	0.728502	0.000492988	1090.801
30.0	1.26189e-05	0.735984	0.00059907	1090.822
30.0	1.55168e-05	0.743521	0.00072798	1090.811
30.0	1.94601e-05	0.751118	0.000884629	1090.812
30.0	2.40866e-05	0.758769	0.00107499	1090.794
30.0	3.04684e-05	0.766507	0.00130631	1090.802
30.0	3.87474e-05	0.774341	0.0015874	1090.812
30.0	4.93722e-05	0.782301	0.00192898	1090.818
30.0	6.23927e-05	0.79043	0.00234407	1090.81
30.0	7.88766e-05	0.798777	0.00284847	1090.822
30.0	9.94067e-05	0.807408	0.00346142	1090.807
30.0	0.000126616	0.816401	0.00420626	1090.833
30.0	0.000158789	0.825853	0.00511137	1090.815
30.0	0.000198395	0.835869	0.00621125	1090.816
30.0	0.000249221	0.846586	0.00754781	1090.806
30.0	0.000310357	0.858154	0.00917197	1090.803
30.0	0.000387232	0.870725	0.0111456	1090.81
30.0	0.000479245	0.884487	0.013544	1090.813
30.0	0.000591046	0.899647	0.0164584	1090.798
30.0	0.000724783	0.916348	0.02	1090.805
30.0	0.000724938	0.916132	0.02	1090.811
30.0	0.000591773	0.899151	0.0164584	1090.79
30.0	0.00048003	0.883872	0.013544	1090.799
30.0	0.000386519	0.870055	0.0111456	1090.797
30.0	0.000312158	0.857476	0.00917197	1090.792
30.0	0.000249229	0.845928	0.00754781	1090.799
30.0	0.000199744	0.835231	0.00621125	1090.805
30.0	0.000157899	0.825245	0.00511137	1090.796
30.0	0.000126244	0.815831	0.00420626	1090.803
30.0	0.000100253	0.806869	0.00346142	1090.789
30.0	7.91577e-05	0.798273	0.00284847	1090.803
30.0	6.24154e-05	0.789961	0.00234407	1090.803
30.0	4.91361e-05	0.781855	0.00192898	1090.784
30.0	3.8512e-05	0.773921	0.0015874	1090.802
30.0	3.02865e-05	0.766115	0.00130631	1090.812
30.0	2.41351e-05	0.758402	0.00107499	1090.824
30.0	1.94211e-05	0.750785	0.000884629	1090.795
30.0	1.56047e-05	0.743202	0.00072798	1090.801
30.0	1.27631e-05	0.735681	0.00059907	1090.817
30.0	1.057e-05	0.728214	0.000492988	1090.794
30.0	8.80535e-06	0.720796	0.00040569	1090.809
30.0	7.39049e-06	0.713446	0.000333851	1090.804
30.0	6.4755e-06	0.706167	0.000274733	1090.812
30.0	5.75598e-06	0.698972	0.000226083	1090.815
30.0	5.17404e-06	0.691861	0.000186049	1090.817
30.0	4.82564e-06	0.684855	0.000153104	1090.79
30.0	4.40106e-06	0.677955	0.000125992	1090.805
30.0	4.1218e-06	0.671165	0.000103682	1090.805
30.0	4.05058e-06	0.664505	8.53217e-05	1090.831
30.0	3.82852e-06	0.657965	7.02131e-05	1090.817
30.0	3.79816e-06	0.651547	5.77798e-05	1090.799
30.0	3.63227e-06	0.645252	4.75482e-05	1090.801
30.0	3.64104e-06	0.639072	3.91284e-05	1090.817
30.0	3.50532e-06	0.633018	3.21996e-05	1090.798
30.0	3.44482e-06	0.627066	2.64977e-05	1090.797
30.0	3.38255e-06	0.621221	2.18056e-05	1090.792
30.0	3.44008e-06	0.61547	1.79443e-05	1090.8
30.0	3.356e-06	0.609818	1.47667e-05	1090.82
30.0	3.39303e-06	0.604241	1.21518e-05	1090.818
30.0	3.38918e-06	0.598718	1e-05	1090.791
