V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.35995e-06	0.598804	1e-05	1090.929
30.0	3.37973e-06	0.604325	1.21518e-05	1090.926
30.0	3.31715e-06	0.609908	1.47667e-05	1090.935
30.0	3.35397e-06	0.615569	1.79443e-05	1090.948
30.0	3.40411e-06	0.621327	2.18056e-05	1090.936
30.0	3.49274e-06	0.627177	2.64977e-05	1090.93
30.0	3.51603e-06	0.633132	3.21996e-05	1090.932
30.0	3.53901e-06	0.639193	3.91284e-05	1090.936
30.0	3.55089e-06	0.645377	4.75482e-05	1090.944
30.0	3.78809e-06	0.651674	5.77798e-05	1090.945
30.0	3.7635e-06	0.658099	7.02131e-05	1090.956
30.0	3.93934e-06	0.664648	8.53217e-05	1090.939
30.0	4.07314e-06	0.671321	0.000103682	1090.935
30.0	4.40171e-06	0.678115	0.000125992	1090.947
30.0	4.72062e-06	0.685028	0.000153104	1090.964
30.0	5.18753e-06	0.692043	0.000186049	1090.936
30.0	5.66538e-06	0.699161	0.000226083	1090.932
30.0	6.45779e-06	0.706373	0.000274733	1090.957
30.0	7.47044e-06	0.713663	0.000333851	1090.931
30.0	8.80326e-06	0.721028	0.00040569	1090.937
30.0	1.04344e-05	0.728457	0.000492988	1090.94
30.0	1.28323e-05	0.735938	0.00059907	1090.951
30.0	1.54716e-05	0.743477	0.00072798	1090.941
30.0	1.94336e-05	0.751072	0.000884629	1090.921
30.0	2.40962e-05	0.758727	0.00107499	1090.938
30.0	3.03963e-05	0.766464	0.00130631	1090.954
30.0	3.85129e-05	0.774302	0.0015874	1090.951
30.0	4.91427e-05	0.78226	0.00192898	1090.926
30.0	6.22078e-05	0.790394	0.00234407	1090.946
30.0	7.88553e-05	0.798734	0.00284847	1090.923
30.0	9.98911e-05	0.807371	0.00346142	1090.94
30.0	0.000126469	0.816362	0.00420626	1090.925
30.0	0.000158533	0.825812	0.00511137	1090.925
30.0	0.000199584	0.835826	0.00621125	1090.923
30.0	0.000248801	0.846545	0.00754781	1090.922
30.0	0.00031162	0.858105	0.00917197	1090.931
30.0	0.000386704	0.870678	0.0111456	1090.926
30.0	0.000479905	0.884449	0.013544	1090.92
30.0	0.000591477	0.899599	0.0164584	1090.929
30.0	0.000725919	0.916298	0.02	1090.923
30.0	0.000726681	0.916084	0.02	1090.928
30.0	0.000591925	0.899104	0.0164584	1090.911
30.0	0.000480125	0.883832	0.013544	1090.923
30.0	0.000387468	0.870014	0.0111456	1090.931
30.0	0.000311085	0.857439	0.00917197	1090.91
30.0	0.000250382	0.845885	0.00754781	1090.903
30.0	0.00020035	0.835189	0.00621125	1090.912
30.0	0.000158646	0.825203	0.00511137	1090.905
30.0	0.000126349	0.815792	0.00420626	1090.904
30.0	9.98803e-05	0.806828	0.00346142	1090.908
30.0	7.88504e-05	0.798241	0.00284847	1090.926
30.0	6.24175e-05	0.789923	0.00234407	1090.905
30.0	4.96048e-05	0.781823	0.00192898	1090.905
30.0	3.91531e-05	0.77389	0.0015874	1090.884
30.0	3.03951e-05	0.76608	0.00130631	1090.911
30.0	2.4459e-05	0.758367	0.00107499	1090.909
30.0	1.9432e-05	0.750735	0.000884629	1090.899
30.0	1.56193e-05	0.743155	0.00072798	1090.895
30.0	1.28525e-05	0.735636	0.00059907	1090.886
30.0	1.0719e-05	0.728166	0.000492988	1090.899
30.0	8.76608e-06	0.720756	0.00040569	1090.89
30.0	7.41599e-06	0.713403	0.000333851	1090.893
30.0	6.47243e-06	0.706126	0.000274733	1090.882
30.0	5.81869e-06	0.698927	0.000226083	1090.914
30.0	5.20449e-06	0.691816	0.000186049	1090.884
30.0	4.72304e-06	0.684807	0.000153104	1090.888
30.0	4.41168e-06	0.677904	0.000125992	1090.872
30.0	4.12172e-06	0.671116	0.000103682	1090.909
30.0	4.03169e-06	0.664451	8.53217e-05	1090.882
30.0	3.85713e-06	0.657908	7.02131e-05	1090.89
30.0	3.74373e-06	0.651491	5.77798e-05	1090.881
30.0	3.63888e-06	0.645195	4.75482e-05	1090.884
30.0	3.49829e-06	0.639019	3.91284e-05	1090.904
30.0	3.52807e-06	0.632958	3.21996e-05	1090.898
30.0	3.44827e-06	0.627009	2.64977e-05	1090.908
30.0	3.45656e-06	0.621163	2.18056e-05	1090.889
30.0	3.43682e-06	0.615411	1.79443e-05	1090.889
30.0	3.43015e-06	0.609755	1.47667e-05	1090.896
30.0	3.48285e-06	0.604174	1.21518e-05	1090.883
30.0	3.37435e-06	0.598656	1e-05	1090.897
