V_sipm	I_sipm	R_rtd
0.01	-7.50768e-10	1121.961
0.02	-6.9983e-10	1121.931
0.03	-8.33917e-10	1121.926
0.04	-6.80292e-10	1121.919
0.05	-5.91898e-10	1121.946
0.06	4.21631e-10	1121.91
0.07	-1.51634e-10	1121.912
0.08	-5.9557e-11	1121.939
0.09	-4.49538e-11	1121.946
0.1	3.66664e-10	1121.937
0.11	8.6112e-10	1121.94
0.12	1.58827e-09	1121.907
0.13	2.29435e-09	1121.908
0.14	2.85177e-09	1121.901
0.15	4.37663e-09	1121.881
0.16	5.97647e-09	1121.86
0.17	8.60139e-09	1121.875
0.18	1.0237e-08	1121.874
0.19	1.27882e-08	1121.872
0.2	1.8028e-08	1121.883
0.21	2.36199e-08	1121.868
0.22	3.08894e-08	1121.873
0.23	4.0351e-08	1121.891
0.24	5.29597e-08	1121.88
0.25	6.96227e-08	1121.867
0.26	9.12438e-08	1121.878
0.27	1.20937e-07	1121.881
0.28	1.60302e-07	1121.88
0.29	2.13615e-07	1121.86
0.3	2.85823e-07	1121.828
0.31	3.84416e-07	1121.836
0.32	5.20326e-07	1121.84
0.33	7.07506e-07	1121.818
0.34	9.6814e-07	1121.85
0.35	1.33027e-06	1121.856
0.36	1.83897e-06	1121.82
0.37	2.55093e-06	1121.866
0.38	3.55926e-06	1121.845
0.39	4.97937e-06	1121.838
0.4	6.99944e-06	1121.821
0.41	9.8526e-06	1121.849
0.42	1.38868e-05	1121.844
0.43	1.96437e-05	1121.835
0.44	2.77587e-05	1121.813
0.45	3.92215e-05	1121.803
0.46	5.52133e-05	1121.796
0.47	7.74569e-05	1121.813
0.48	0.000107832	1121.793
0.49	0.000148948	1121.802
0.5	0.000203128	1121.811
0.51	0.000273106	1121.789
0.52	0.000361543	1121.786
0.53	0.000469656	1121.787
0.54	0.000599176	1121.791
0.55	0.000749381	1121.777
0.56	0.000920705	1121.792
0.57	0.00111091	1121.792
0.58	0.00131972	1121.836
0.59	0.00154403	1121.834
0.6	0.00178403	1121.823
0.61	0.00203614	1121.796
0.62	0.00230005	1121.804
0.63	0.00257524	1121.823
0.64	0.00285876	1121.83
0.65	0.0031517	1121.846
0.66	0.00345097	1121.844
0.67	0.00375795	1121.837
0.68	0.00406972	1121.849
0.69	0.00438805	1121.824
0.7	0.00471004	1121.826
0.71	0.00503663	1121.802
0.72	0.00536843	1121.78
0.73	0.00570274	1121.813
0.74	0.00604165	1121.792
0.75	0.00638242	1121.78
0.76	0.0067277	1121.775
0.77	0.00707405	1121.765
0.78	0.00742429	1121.744
0.79	0.0077758	1121.751
0.8	0.00813048	1121.771
0.81	0.00848588	1121.757
0.82	0.00884333	1121.749
0.83	0.0092037	1121.74
0.84	0.00956451	1121.722
0.85	0.00992805	1121.726
0.86	0.0102915	1121.737
0.87	0.0106581	1121.727
0.88	0.0110245	1121.707
0.89	0.0113937	1121.678
0.9	0.0117625	1121.687
0.91	0.0121325	1121.705
0.92	0.0125049	1121.695
0.93	0.0128771	1121.671
0.94	0.0132514	1121.677
0.95	0.0136251	1121.655
0.96	0.0140012	1121.639
0.97	0.0143764	1121.626
0.98	0.014754	1121.641
0.99	0.0151304	1121.629
1.0	0.0155042	1121.621
