V_sipm	I_sipm	R_rtd
20.0	-8.21449e-09	865.3246
20.1	7.28512e-09	865.3177
20.2	3.52081e-09	865.3083
20.3	2.83762e-09	865.3058
20.4	3.55887e-09	865.3278
20.5	4.64303e-09	865.3334
20.6	3.53218e-09	865.3376
20.7	2.90133e-09	865.334
20.8	2.84483e-09	865.3427
20.9	3.19711e-09	865.358
21.0	4.19172e-09	865.3299
21.1	1.02569e-09	865.3344
21.2	4.55573e-09	865.3367
21.3	3.41165e-09	865.3499
21.4	2.76258e-09	865.3456
21.5	3.5085e-09	865.3478
21.6	4.50785e-09	865.3521
21.7	3.48692e-09	865.3434
21.8	8.98075e-10	865.3398
21.9	2.81198e-09	865.3465
22.0	4.18844e-09	865.3589
22.1	9.95696e-10	865.3401
22.2	4.49191e-09	865.3538
22.3	3.31662e-09	865.3615
22.4	2.80511e-09	865.3642
22.5	3.57127e-09	865.366
22.6	2.81042e-09	865.3611
22.7	3.35277e-09	865.3914
22.8	4.50493e-09	865.3735
22.9	4.22624e-09	865.3652
23.0	4.06038e-09	865.3667
23.1	3.08892e-09	865.3764
23.2	1.0975e-09	865.3735
23.3	2.78538e-09	865.3778
23.4	3.74658e-09	865.368
23.5	4.55645e-09	865.376
23.6	3.32713e-10	865.3931
23.7	3.775e-09	865.3976
23.8	7.34396e-09	865.3976
23.9	3.85841e-08	865.3986
24.0	1.04451e-07	865.395
24.1	1.95079e-07	865.3876
24.2	3.11096e-07	865.396
24.3	4.54687e-07	865.4116
24.4	6.19084e-07	865.4142
24.5	8.09974e-07	865.4018
24.6	1.0175e-06	865.4
24.7	1.24161e-06	865.4156
24.8	1.48347e-06	865.4128
24.9	1.74545e-06	865.4152
25.0	2.02231e-06	865.4143
25.1	2.31037e-06	865.4037
25.2	2.62377e-06	865.3999
25.3	2.94565e-06	865.4072
25.4	3.28808e-06	865.4244
25.5	3.63766e-06	865.4043
25.6	4.01249e-06	865.4102
25.7	4.36956e-06	865.407
25.8	4.76714e-06	865.42
25.9	5.17318e-06	865.4243
26.0	5.60996e-06	865.4203
26.1	6.02332e-06	865.4078
26.2	6.45853e-06	865.4232
26.3	6.93112e-06	865.4194
26.4	7.40292e-06	865.4299
26.5	7.88281e-06	865.4355
26.6	8.41181e-06	865.4393
26.7	8.93804e-06	865.4407
26.8	9.47541e-06	865.4557
26.9	9.99319e-06	865.4443
27.0	1.05553e-05	865.4602
27.1	1.1145e-05	865.4487
27.2	1.17468e-05	865.4402
27.3	1.23585e-05	865.4485
27.4	1.30262e-05	865.4382
27.5	1.36315e-05	865.4491
27.6	1.42822e-05	865.4531
27.7	1.50291e-05	865.441
27.8	1.56784e-05	865.4499
27.9	1.64787e-05	865.462
28.0	1.71811e-05	865.4562
28.1	1.79757e-05	865.4489
28.2	1.8749e-05	865.4385
28.3	1.95824e-05	865.4363
28.4	2.04439e-05	865.4576
28.5	2.13403e-05	865.4442
28.6	2.22306e-05	865.4294
28.7	2.32467e-05	865.4357
28.8	2.41503e-05	865.4681
28.9	2.51616e-05	865.4501
29.0	2.62082e-05	865.4434
29.1	2.73188e-05	865.4574
29.2	2.84195e-05	865.4456
29.3	2.96235e-05	865.4468
29.4	3.0905e-05	865.4537
29.5	3.2122e-05	865.4473
29.6	3.34182e-05	865.4705
29.7	3.46875e-05	865.4474
29.8	3.62721e-05	865.4632
29.9	3.77032e-05	865.4638
