V_sipm	I_sipm	R_rtd
20.0	-7.9847e-09	866.7659
20.1	2.78808e-09	866.7467
20.2	2.98287e-09	866.7524
20.3	2.95091e-09	866.7468
20.4	4.06827e-09	866.7735
20.5	4.33252e-09	866.769
20.6	3.15176e-09	866.776
20.7	2.95659e-09	866.7941
20.8	4.07367e-09	866.77
20.9	4.48729e-09	866.779
21.0	3.21773e-09	866.7787
21.1	2.85733e-09	866.7807
21.2	9.12225e-10	866.7852
21.3	3.70699e-09	866.7844
21.4	4.49002e-09	866.7809
21.5	3.40605e-09	866.7944
21.6	2.86257e-09	866.7935
21.7	3.35598e-09	866.7909
21.8	4.56966e-09	866.7746
21.9	3.48595e-09	866.7935
22.0	4.10857e-09	866.7939
22.1	3.01301e-09	866.7937
22.2	2.99278e-09	866.7972
22.3	9.39691e-10	866.79
22.4	3.44723e-09	866.8176
22.5	4.59419e-09	866.811
22.6	3.52309e-09	866.8143
22.7	2.88656e-09	866.8079
22.8	3.4029e-09	866.8187
22.9	4.53002e-09	866.8079
23.0	3.41069e-09	866.8044
23.1	3.48945e-09	866.8261
23.2	2.76905e-09	866.8148
23.3	3.57227e-09	866.8357
23.4	8.88753e-10	866.8152
23.5	3.64219e-09	866.8322
23.6	3.16077e-09	866.832
23.7	3.34892e-09	866.8462
23.8	7.62613e-09	866.8281
23.9	3.67903e-08	866.8364
24.0	1.01465e-07	866.8362
24.1	1.92954e-07	866.8356
24.2	3.11815e-07	866.8195
24.3	4.62271e-07	866.8373
24.4	6.28324e-07	866.8245
24.5	8.23672e-07	866.8461
24.6	1.02763e-06	866.8403
24.7	1.25686e-06	866.8338
24.8	1.51545e-06	866.8361
24.9	1.78621e-06	866.83
25.0	2.06508e-06	866.839
25.1	2.35631e-06	866.8261
25.2	2.68191e-06	866.8442
25.3	3.00752e-06	866.8466
25.4	3.36769e-06	866.8463
25.5	3.72033e-06	866.8396
25.6	4.08947e-06	866.8557
25.7	4.47711e-06	866.8422
25.8	4.8764e-06	866.8761
25.9	5.27799e-06	866.8554
26.0	5.70978e-06	866.8531
26.1	6.18181e-06	866.8804
26.2	6.61007e-06	866.8853
26.3	7.08069e-06	866.8781
26.4	7.57797e-06	866.8771
26.5	8.07429e-06	866.8733
26.6	8.59362e-06	866.8789
26.7	9.10565e-06	866.8625
26.8	9.66334e-06	866.8699
26.9	1.02507e-05	866.8802
27.0	1.08319e-05	866.875
27.1	1.13787e-05	866.8815
27.2	1.20176e-05	866.8834
27.3	1.26446e-05	866.9017
27.4	1.32738e-05	866.8849
27.5	1.39499e-05	866.8681
27.6	1.46094e-05	866.905
27.7	1.53911e-05	866.8994
27.8	1.61102e-05	866.886
27.9	1.68901e-05	866.8951
28.0	1.7616e-05	866.8832
28.1	1.83621e-05	866.8825
28.2	1.92424e-05	866.8917
28.3	2.01162e-05	866.894
28.4	2.09855e-05	866.8878
28.5	2.19268e-05	866.8939
28.6	2.28418e-05	866.8942
28.7	2.37448e-05	866.8939
28.8	2.47597e-05	866.907
28.9	2.5853e-05	866.8995
29.0	2.70437e-05	866.8997
29.1	2.79116e-05	866.8925
29.2	2.92411e-05	866.9235
29.3	3.03286e-05	866.9279
29.4	3.17613e-05	866.9211
29.5	3.30206e-05	866.9217
29.6	3.42991e-05	866.9209
29.7	3.56965e-05	866.926
29.8	3.7147e-05	866.9235
29.9	3.87801e-05	866.9304
