2.205000000000000071e+01	5.441000000000000003e-02	-6.782266761162601654e+01	1.506918169738401681e-17
2.210000000000000142e+01	5.442000000000000309e-02	-1.913343533759468418e-01	8.982099536277925446e-25
2.214999999999999858e+01	5.443000000000000616e-02	3.766084467297973332e-02	3.459148644897166978e-26
2.219999999999999929e+01	5.444000000000000228e-02	5.631528134668038060e-02	7.764278153625577294e-26
2.225000000000000000e+01	5.445000000000000534e-02	-1.002522047677757849e-01	2.448739478181085708e-25
2.230000000000000071e+01	5.446000000000000146e-02	3.005956364816768367e-02	2.215218358924125863e-26
2.235000000000000142e+01	5.447000000000000453e-02	3.405337570146310111e-01	2.836277604982803415e-24
2.239999999999999858e+01	5.448000000000000065e-02	-8.841277970067343284e-02	1.914583105148991485e-25
2.244999999999999929e+01	5.449000000000000371e-02	1.794632638967033067e-01	7.943546448163527822e-25
2.250000000000000000e+01	5.450000000000000677e-02	3.192065179294626964e-01	2.504973521260760569e-24
2.255000000000000071e+01	5.451000000000000290e-02	-1.351352790069958731e-01	4.507252008002382641e-25
2.260000000000000142e+01	5.452000000000000596e-02	-4.706458877032472232e-01	5.432408952329161825e-24
2.264999999999999858e+01	5.453000000000000208e-02	-8.017370902856157944e-02	1.580983511635172160e-25
2.269999999999999929e+01	5.454000000000000514e-02	2.977505921076498141e-01	2.168201002232245192e-24
2.275000000000000000e+01	5.455000000000000127e-02	4.694615556342807833e-02	5.417895995061159185e-26
2.280000000000000071e+01	5.456000000000000433e-02	-1.912511835752292999e-01	8.960734109850740980e-25
2.285000000000000142e+01	5.457000000000000045e-02	1.881370089059437867e-01	8.734313235604822274e-25
2.289999999999999858e+01	5.458000000000000351e-02	4.888625835852445367e-01	5.882960185707869405e-24
2.294999999999999929e+01	5.458999999999999964e-02	-1.223032359287826304e-01	3.695034003127427158e-25
2.300000000000000000e+01	5.460000000000000270e-02	-6.129329030351364851e-03	9.320480237873920822e-28
2.305000000000000071e+01	5.461000000000000576e-02	3.272675537435007498e-02	2.641912564862729717e-26
2.310000000000000142e+01	5.462000000000000188e-02	-1.735614909243664294e-01	7.451652721966521046e-25
2.314999999999999858e+01	5.463000000000000494e-02	-2.093136931979819038e-01	1.077631785973227970e-24
2.319999999999999929e+01	5.464000000000000107e-02	6.050069908042476907e-02	9.037957626493880545e-26
2.325000000000000000e+01	5.465000000000000413e-02	3.152641316085260104e-01	2.448885768944509904e-24
2.330000000000000071e+01	5.466000000000000025e-02	1.177417093892141609e-01	3.432933626043458255e-25
2.335000000000000142e+01	5.467000000000000332e-02	-7.310467359730370152e-02	1.321932631670011010e-25
2.339999999999999858e+01	5.468000000000000638e-02	2.026744276210949713e-01	1.022511578107332436e-24
2.344999999999999929e+01	5.469000000000000250e-02	3.483088149874034589e-01	3.014349998508356495e-24
2.350000000000000000e+01	5.470000000000000556e-02	-3.486419394386628956e-01	3.018552088186986093e-24
2.355000000000000071e+01	5.471000000000000169e-02	-2.361719546299446693e-01	1.388396312815732811e-24
2.360000000000000142e+01	5.472000000000000475e-02	1.418996962619881452e-01	4.983565986945182380e-25
2.364999999999999858e+01	5.473000000000000087e-02	7.777640936741379851e-02	1.501862505925921712e-25
2.369999999999999929e+01	5.474000000000000393e-02	-1.665211191391075263e-01	6.860293004068719107e-25
2.375000000000000000e+01	5.475000000000000006e-02	4.861485143010489673e-02	5.879853235296363759e-26
2.380000000000000071e+01	5.476000000000000312e-02	3.607534251186655383e-01	3.229967421933991036e-24
2.385000000000000142e+01	5.477000000000000618e-02	-1.549793625130834601e-02	5.978756306189441156e-27
2.389999999999999858e+01	5.478000000000000230e-02	1.899414960269149300e-01	9.034880992187086566e-25
2.394999999999999929e+01	5.479000000000000536e-02	2.732050391093010511e-01	1.865832127689140016e-24
2.400000000000000000e+01	5.480000000000000149e-02	-1.842035557899739662e-01	8.498055960084446902e-25
2.405000000000000071e+01	5.481000000000000455e-02	-4.046020232262977911e-01	4.083380316382183630e-24
2.410000000000000142e+01	5.482000000000000067e-02	9.937970414278251424e-03	2.466479176106108034e-27
2.414999999999999858e+01	5.483000000000000373e-02	3.017612797716212047e-01	2.267561409320527294e-24
2.419999999999999929e+01	5.483999999999999986e-02	1.031625474740552745e-01	2.662754978890090234e-25
2.425000000000000000e+01	5.485000000000000292e-02	-1.596069499712362283e-01	6.358323479987045984e-25
2.430000000000000071e+01	5.486000000000000598e-02	1.555413021222395720e-01	6.078902236151311989e-25
2.435000000000000142e+01	5.487000000000000210e-02	4.589552836914284617e-01	5.283443293894557413e-24
2.439999999999999858e+01	5.488000000000000517e-02	-1.160250412377616253e-01	3.384694922142502226e-25
2.444999999999999929e+01	5.489000000000000129e-02	-2.721104463923195577e-02	1.870482335902128699e-26
2.450000000000000000e+01	5.490000000000000435e-02	4.530772934558315729e-02	5.155307587751303166e-26
2.455000000000000071e+01	5.491000000000000048e-02	-9.987876905505856107e-02	2.514763388735639349e-25
2.460000000000000142e+01	5.492000000000000354e-02	-1.580140898973870778e-01	6.258891460100410745e-25
2.464999999999999858e+01	5.493000000000000660e-02	7.788714449532550821e-02	1.528707778259178065e-25
2.469999999999999929e+01	5.494000000000000272e-02	3.144665626313348783e-01	2.485275461444602481e-24
2.475000000000000000e+01	5.495000000000000578e-02	1.359821424978668314e-01	4.676204043631997105e-25
2.480000000000000071e+01	5.496000000000000191e-02	-3.761388962296266514e-02	3.571937952036781182e-26
2.485000000000000142e+01	5.497000000000000497e-02	1.503709814228401109e-01	5.745441192014792148e-25
2.489999999999999858e+01	5.498000000000000109e-02	3.624703672509561048e-01	3.335004445123667180e-24
2.494999999999999929e+01	5.499000000000000415e-02	-1.791789734686335123e-01	8.153826269675483129e-25
2.500000000000000000e+01	5.500000000000000028e-02	2.133676873805733509e-01	1.166769026952533408e-24
2.505000000000000071e+01	5.501000000000000334e-02	1.555551445210294315e+00	6.290576018436274148e-23
2.510000000000000142e+01	5.501999999999999946e-02	3.642217814015354271e+00	3.638887300939381150e-22
2.514999999999999858e+01	5.503000000000000252e-02	5.618055175500948906e+00	9.371840348758362370e-22
2.519999999999999929e+01	5.504000000000000559e-02	6.701047835133086217e+00	1.518326786777969159e-21
2.525000000000000000e+01	5.505000000000000171e-02	6.789531821872958339e+00	1.806443158759853753e-21
2.530000000000000071e+01	5.506000000000000477e-02	6.018279818213003729e+00	1.692990923577100519e-21
2.535000000000000142e+01	5.507000000000000089e-02	5.432129220308652862e+00	1.649678161152741841e-21
2.539999999999999858e+01	5.508000000000000396e-02	4.947420420567671506e+00	1.650301255143385766e-21
2.544999999999999929e+01	5.509000000000000008e-02	4.509005494451131746e+00	1.655005876036462141e-21
2.550000000000000000e+01	5.510000000000000314e-02	3.947690960298981810e+00	1.528611989570785549e-21
2.555000000000000071e+01	5.511000000000000620e-02	3.497265766624856553e+00	1.443291109309013913e-21
2.560000000000000142e+01	5.512000000000000233e-02	3.259601488537303471e+00	1.499678590948445770e-21
2.564999999999999858e+01	5.513000000000000539e-02	3.005788467057055602e+00	1.518044820084077657e-21
2.569999999999999929e+01	5.514000000000000151e-02	2.779494485711991203e+00	1.546650882471093623e-21
2.575000000000000000e+01	5.515000000000000457e-02	2.532860234567364088e+00	1.511770786189626456e-21
2.580000000000000071e+01	5.516000000000000070e-02	2.379005824111637413e+00	1.577724891542393515e-21
2.585000000000000142e+01	5.517000000000000376e-02	2.273531271769689166e+00	1.680337660975468545e-21
2.589999999999999858e+01	5.517999999999999988e-02	2.058986051310231602e+00	1.608769036540955600e-21
2.594999999999999929e+01	5.519000000000000294e-02	1.909963567738144130e+00	1.600977126722311955e-21
2.600000000000000000e+01	5.520000000000000601e-02	1.817315644860212354e+00	1.669272495144376847e-21
2.605000000000000071e+01	5.521000000000000213e-02	1.728288296010207947e+00	1.727768676088763419e-21
2.610000000000000142e+01	5.522000000000000519e-02	1.670535450741101435e+00	1.849674880653928995e-21
2.614999999999999858e+01	5.523000000000000131e-02	1.601033510266172133e+00	1.930997005472561387e-21
2.619999999999999929e+01	5.524000000000000438e-02	1.522679262646791098e+00	1.989675952242563371e-21
2.625000000000000000e+01	5.525000000000000050e-02	1.436634202195332222e+00	1.996162621921379464e-21
2.630000000000000071e+01	5.526000000000000356e-02	1.301573448887956674e+00	1.840599441556467356e-21
2.635000000000000142e+01	5.526999999999999968e-02	1.289064101160806164e+00	2.024904117782756010e-21
2.639999999999999858e+01	5.528000000000000275e-02	1.381950882179293405e+00	2.614085920028419931e-21
2.644999999999999929e+01	5.529000000000000581e-02	1.248712363398869485e+00	2.369561868697204032e-21
2.650000000000000000e+01	5.530000000000000193e-02	1.121998699081433903e+00	2.147157912680972893e-21
2.655000000000000071e+01	5.531000000000000499e-02	1.125593610596464345e+00	2.377343106176671114e-21
2.660000000000000142e+01	5.532000000000000112e-02	1.055637175396000327e+00	2.310914691446653497e-21
2.664999999999999858e+01	5.533000000000000418e-02	1.022903148407868112e+00	2.384549021619194172e-21
2.669999999999999929e+01	5.534000000000000030e-02	1.082966398948056908e+00	2.956702399864677733e-21
2.675000000000000000e+01	5.535000000000000336e-02	1.047238545435511092e+00	3.023687864272296191e-21
