V_sipm	I_sipm	R_rtd
20.0	-8.02419e-09	948.4275
20.1	2.57893e-09	948.4339
20.2	4.09553e-09	948.4194
20.3	5.63257e-09	948.4095
20.4	4.4843e-09	948.4192
20.5	3.61906e-09	948.4395
20.6	4.17569e-09	948.436
20.7	5.70928e-09	948.4155
20.8	4.27544e-09	948.4252
20.9	4.05219e-09	948.4257
21.0	3.43949e-09	948.4274
21.1	4.44939e-09	948.4317
21.2	1.31543e-09	948.4321
21.3	5.77375e-09	948.4313
21.4	4.30312e-09	948.4233
21.5	3.38502e-09	948.4263
21.6	4.26242e-09	948.4246
21.7	5.46941e-09	948.4407
21.8	4.13625e-09	948.4368
21.9	3.43726e-09	948.4206
22.0	3.45174e-09	948.4291
22.1	3.83842e-09	948.4231
22.2	5.33619e-09	948.4317
22.3	1.13854e-09	948.4292
22.4	4.05573e-09	948.4009
22.5	3.47661e-09	948.4291
22.6	4.10328e-09	948.4469
22.7	5.75939e-09	948.4249
22.8	3.72459e-09	948.4242
22.9	3.58875e-09	948.4119
23.0	4.3896e-09	948.4189
23.1	4.7559e-09	948.4317
23.2	5.21518e-09	948.4112
23.3	3.86612e-09	948.4128
23.4	1.32477e-09	948.4142
23.5	3.57171e-09	948.4126
23.6	4.50793e-09	948.4211
23.7	5.67827e-09	948.4191
23.8	4.79914e-09	948.4336
23.9	3.86606e-09	948.415
24.0	4.81106e-09	948.4162
24.1	9.85323e-09	948.4189
24.2	6.15365e-08	948.4051
24.3	2.60672e-07	948.4268
24.4	5.67133e-07	948.4211
24.5	9.89352e-07	948.4077
24.6	1.51017e-06	948.4081
24.7	2.12843e-06	948.4194
24.8	2.81832e-06	948.4108
24.9	3.61795e-06	948.4099
25.0	4.46037e-06	948.4001
25.1	5.36581e-06	948.4053
25.2	6.4162e-06	948.3994
25.3	7.45423e-06	948.3992
25.4	8.59569e-06	948.4021
25.5	9.80661e-06	948.3959
25.6	1.10972e-05	948.4145
25.7	1.23934e-05	948.3995
25.8	1.38036e-05	948.4116
25.9	1.51837e-05	948.3998
26.0	1.6659e-05	948.4031
26.1	1.82114e-05	948.4119
26.2	1.97816e-05	948.4073
26.3	2.13957e-05	948.4187
26.4	2.30609e-05	948.4013
26.5	2.48683e-05	948.4103
26.6	2.66359e-05	948.4067
26.7	2.84614e-05	948.4286
26.8	3.03872e-05	948.4109
26.9	3.22272e-05	948.4023
27.0	3.4364e-05	948.4178
27.1	3.63096e-05	948.4173
27.2	3.85084e-05	948.4182
27.3	4.06972e-05	948.4208
27.4	4.29755e-05	948.432
27.5	4.5318e-05	948.4243
27.6	4.77463e-05	948.4329
27.7	5.02302e-05	948.4309
27.8	5.28553e-05	948.4468
27.9	5.53312e-05	948.4331
28.0	5.80122e-05	948.4283
28.1	6.09082e-05	948.4289
28.2	6.35979e-05	948.4399
28.3	6.65784e-05	948.4438
28.4	6.96369e-05	948.4365
28.5	7.2928e-05	948.45
28.6	7.60756e-05	948.4585
28.7	7.95931e-05	948.4557
28.8	8.30116e-05	948.4548
28.9	8.64557e-05	948.439
29.0	9.03269e-05	948.4453
29.1	9.40543e-05	948.4611
29.2	9.83997e-05	948.4668
29.3	0.000102512	948.4597
29.4	0.000106871	948.4697
29.5	0.000111346	948.4783
29.6	0.000116205	948.4567
29.7	0.000120979	948.4746
29.8	0.000126123	948.4891
29.9	0.000131399	948.4827
