V_sipm	I_sipm	R_rtd
20.0	-6.76509e-09	977.903
20.1	9.34793e-09	977.9454
20.2	5.84826e-09	977.944
20.3	3.91757e-09	977.9484
20.4	1.57932e-09	977.9588
20.5	4.21238e-09	977.9583
20.6	5.26189e-09	977.9531
20.7	5.64184e-09	977.957
20.8	3.95124e-09	977.9378
20.9	4.08934e-09	977.9453
21.0	5.04143e-09	977.9455
21.1	5.3845e-09	977.9535
21.2	5.83357e-09	977.9537
21.3	3.75135e-09	977.9515
21.4	4.08574e-09	977.9609
21.5	1.62826e-09	977.9559
21.6	5.60092e-09	977.9507
21.7	4.6743e-09	977.9673
21.8	3.68928e-09	977.9564
21.9	4.17076e-09	977.9652
22.0	5.80163e-09	977.96
22.1	4.57902e-09	977.9573
22.2	3.73329e-09	977.9808
22.3	3.58628e-09	977.9668
22.4	4.10426e-09	977.975
22.5	5.82983e-09	977.9791
22.6	1.43036e-09	977.9702
22.7	4.81749e-09	977.9554
22.8	3.63109e-09	977.9669
22.9	4.1752e-09	977.9983
23.0	5.76566e-09	977.9799
23.1	4.40133e-09	977.9894
23.2	3.59555e-09	977.9837
23.3	4.2666e-09	977.9793
23.4	4.29497e-09	977.9907
23.5	5.82715e-09	977.9912
23.6	4.89308e-09	977.9894
23.7	1.57791e-09	977.998
23.8	4.1016e-09	978.0091
23.9	5.13934e-09	978.0015
24.0	6.70284e-09	978.0154
24.1	5.64324e-09	978.0024
24.2	7.581e-09	977.9999
24.3	5.31262e-08	977.9794
24.4	3.15414e-07	978.0673
24.5	7.77311e-07	978.0313
24.6	1.4098e-06	977.9969
24.7	2.23571e-06	978.0037
24.8	3.19572e-06	978.023
24.9	4.34472e-06	978.0244
25.0	5.58211e-06	978.0052
25.1	6.94608e-06	977.9821
25.2	8.49603e-06	978.002
25.3	1.07555e-05	978.1746
25.4	1.19282e-05	978.0264
25.5	1.3754e-05	978.0259
25.6	1.57512e-05	978.002
25.7	1.77515e-05	978.0242
25.8	1.99576e-05	978.0313
25.9	2.21863e-05	978.0507
26.0	2.44659e-05	978.0356
26.1	2.69633e-05	978.0553
26.2	2.94281e-05	978.0802
26.3	3.20734e-05	978.0458
26.4	3.47204e-05	978.0565
26.5	3.75855e-05	978.0643
26.6	4.03894e-05	978.0636
26.7	4.3341e-05	978.0647
26.8	4.63688e-05	978.0351
26.9	4.94449e-05	978.0537
27.0	5.27752e-05	978.065
27.1	5.5964e-05	978.0746
27.2	5.95761e-05	978.0718
27.3	6.30516e-05	978.0639
27.4	6.68037e-05	978.0903
27.5	7.03785e-05	978.0767
27.6	7.43826e-05	978.0715
27.7	7.82376e-05	978.1008
27.8	8.25236e-05	978.0987
27.9	8.6456e-05	978.0934
28.0	9.1039e-05	978.0887
28.1	9.54214e-05	978.0787
28.2	9.98542e-05	978.0865
28.3	0.000104726	978.0855
28.4	0.000109722	978.0916
28.5	0.000114833	978.0917
28.6	0.00012003	978.0963
28.7	0.000125319	978.1208
28.8	0.000130944	978.1015
28.9	0.000136774	978.1125
29.0	0.000142972	978.1188
29.1	0.000148843	978.1063
29.2	0.0001554	978.1272
29.3	0.000161886	978.1339
29.4	0.000169263	978.0956
29.5	0.000176148	978.1359
29.6	0.000184059	978.1038
29.7	0.000191746	978.1206
29.8	0.000199543	978.1365
29.9	0.000208415	978.1299
