V_sipm	I_sipm	R_rtd
20.0	-6.53119e-09	976.5407
20.1	8.30729e-09	976.5988
20.2	4.84265e-09	976.5959
20.3	2.92538e-09	976.6147
20.4	5.21709e-09	976.6106
20.5	5.52316e-09	976.6109
20.6	4.12269e-09	976.6103
20.7	3.91668e-09	976.6053
20.8	4.94372e-09	976.6061
20.9	5.49726e-09	976.6175
21.0	3.86813e-09	976.6149
21.1	3.94251e-09	976.608
21.2	3.48543e-09	976.6332
21.3	4.26068e-09	976.6464
21.4	1.69579e-09	976.6262
21.5	5.12927e-09	976.6368
21.6	3.75351e-09	976.643
21.7	3.41357e-09	976.6506
21.8	3.98647e-09	976.6418
21.9	5.21883e-09	976.6605
22.0	3.58689e-09	976.6688
22.1	3.57623e-09	976.6365
22.2	3.74585e-09	976.6424
22.3	4.97792e-09	976.6652
22.4	5.04005e-09	976.6703
22.5	9.40692e-10	976.6807
22.6	4.13784e-09	976.6666
22.7	5.74719e-09	976.6488
22.8	4.12828e-09	976.6664
22.9	3.59596e-09	976.6752
23.0	4.26e-09	976.6764
23.1	5.65567e-09	976.679
23.2	4.01225e-09	976.6584
23.3	4.0959e-09	976.6775
23.4	3.71867e-09	976.6709
23.5	4.42485e-09	976.6887
23.6	6.09984e-09	976.6975
23.7	4.5019e-09	976.692
23.8	3.93068e-09	976.6907
23.9	4.47305e-09	976.6823
24.0	6.49438e-09	976.7045
24.1	5.58074e-09	976.699
24.2	7.95338e-09	976.7025
24.3	6.15327e-08	976.7111
24.4	3.29551e-07	976.7267
24.5	7.96081e-07	976.6936
24.6	1.41871e-06	976.7007
24.7	2.2409e-06	976.6983
24.8	3.18516e-06	976.6913
24.9	4.30027e-06	976.7052
25.0	5.50743e-06	976.7239
25.1	6.87622e-06	976.72
25.2	8.35812e-06	976.7018
25.3	9.93202e-06	976.6986
25.4	1.17358e-05	976.8418
25.5	1.35011e-05	976.7482
25.6	1.5455e-05	976.7293
25.7	1.74407e-05	976.7267
25.8	1.95808e-05	976.7481
25.9	2.17143e-05	976.753
26.0	2.39444e-05	976.751
26.1	2.63739e-05	976.7522
26.2	2.88035e-05	976.749
26.3	3.13553e-05	976.7435
26.4	3.38975e-05	976.7624
26.5	3.67216e-05	976.7544
26.6	3.94678e-05	976.7613
26.7	4.24672e-05	976.7801
26.8	4.53835e-05	976.7773
26.9	4.83866e-05	976.7938
27.0	5.15182e-05	976.7923
27.1	5.48609e-05	976.7983
27.2	5.82477e-05	976.7986
27.3	6.15597e-05	976.7721
27.4	6.53322e-05	976.8123
27.5	6.88739e-05	976.7962
27.6	7.26562e-05	976.7973
27.7	7.65626e-05	976.8118
27.8	8.04945e-05	976.8181
27.9	8.45871e-05	976.8042
28.0	8.85308e-05	976.8083
28.1	9.30819e-05	976.8188
28.2	9.7538e-05	976.8246
28.3	0.000102339	976.8041
28.4	0.000106914	976.839
28.5	0.000112141	976.8264
28.6	0.000117035	976.8161
28.7	0.000122516	976.8495
28.8	0.000127686	976.8213
28.9	0.000133428	976.8192
29.0	0.000139403	976.8314
29.1	0.000145307	976.837
29.2	0.000151693	976.8301
29.3	0.000158241	976.8459
29.4	0.000164878	976.8469
29.5	0.000171859	976.8447
29.6	0.000179257	976.8657
29.7	0.000186745	976.8543
29.8	0.000194458	976.8649
29.9	0.000203225	976.873
