V_sipm	I_sipm	R_rtd
20.0	-8.92965e-09	900.2543
20.1	7.32346e-09	900.2482
20.2	3.12185e-09	900.2479
20.3	3.73133e-09	900.2471
20.4	4.49815e-09	900.2579
20.5	3.45438e-09	900.2692
20.6	3.06348e-09	900.2533
20.7	3.55768e-09	900.2726
20.8	9.88114e-10	900.2678
20.9	4.44912e-09	900.28
21.0	4.52687e-09	900.2715
21.1	3.53984e-09	900.279
21.2	2.95984e-09	900.2726
21.3	3.94884e-09	900.2653
21.4	4.70582e-09	900.2906
21.5	3.9799e-09	900.2827
21.6	3.41483e-09	900.2945
21.7	2.99557e-09	900.3002
21.8	3.24242e-09	900.2995
21.9	8.67617e-10	900.3088
22.0	4.40913e-09	900.2928
22.1	3.33256e-09	900.3002
22.2	3.05732e-09	900.3156
22.3	3.54459e-09	900.3024
22.4	4.56244e-09	900.3246
22.5	3.8304e-09	900.304
22.6	2.94482e-09	900.3102
22.7	3.05917e-09	900.3135
22.8	3.11208e-09	900.3207
22.9	4.34415e-09	900.319
23.0	1.08783e-09	900.316
23.1	4.47267e-09	900.329
23.2	3.14826e-09	900.3309
23.3	3.05179e-09	900.3324
23.4	4.1299e-09	900.3324
23.5	4.62461e-09	900.3296
23.6	3.90484e-09	900.3254
23.7	3.27601e-09	900.3445
23.8	3.68135e-09	900.3463
23.9	5.31082e-09	900.3636
24.0	3.59605e-08	900.361
24.1	1.27032e-07	900.3538
24.2	2.68487e-07	900.3671
24.3	4.64045e-07	900.3741
24.4	6.99185e-07	900.3821
24.5	9.83252e-07	900.382
24.6	1.29374e-06	900.3694
24.7	1.66523e-06	900.3853
24.8	2.03742e-06	900.3805
24.9	2.4755e-06	900.3963
25.0	2.92709e-06	900.4044
25.1	3.39733e-06	900.3918
25.2	3.93341e-06	900.3765
25.3	4.47472e-06	900.4189
25.4	5.04548e-06	900.4194
25.5	5.63321e-06	900.4096
25.6	6.28179e-06	900.4209
25.7	6.90408e-06	900.4233
25.8	7.58463e-06	900.4332
25.9	8.26156e-06	900.4525
26.0	8.98061e-06	900.4393
26.1	9.73688e-06	900.4385
26.2	1.05188e-05	900.4517
26.3	1.13099e-05	900.4727
26.4	1.21459e-05	900.4483
26.5	1.29585e-05	900.4554
26.6	1.38373e-05	900.476
26.7	1.47251e-05	900.4663
26.8	1.56454e-05	900.4796
26.9	1.65836e-05	900.4902
27.0	1.75445e-05	900.4893
27.1	1.8583e-05	900.5043
27.2	1.9607e-05	900.4962
27.3	2.06657e-05	900.5111
27.4	2.18001e-05	900.5352
27.5	2.29057e-05	900.5204
27.6	2.40963e-05	900.5259
27.7	2.52045e-05	900.5138
27.8	2.64078e-05	900.5142
27.9	2.77621e-05	900.5349
28.0	2.89618e-05	900.5225
28.1	3.04197e-05	900.5423
28.2	3.17035e-05	900.5496
28.3	3.3198e-05	900.5482
28.4	3.45053e-05	900.5557
28.5	3.60365e-05	900.5571
28.6	3.77818e-05	900.5656
28.7	3.92554e-05	900.5479
28.8	4.09382e-05	900.5767
28.9	4.2703e-05	900.5717
29.0	4.44926e-05	900.5569
29.1	4.63909e-05	900.5868
29.2	4.84603e-05	900.6045
29.3	5.04311e-05	900.5861
29.4	5.26433e-05	900.6058
29.5	5.46858e-05	900.6046
29.6	5.69286e-05	900.608
29.7	5.91842e-05	900.6099
29.8	6.18302e-05	900.6178
29.9	6.4242e-05	900.6141
