N	R	I
0	935.755	9.7e-05
1	935.749	9.7e-05
2	935.754	9.7e-05
3	935.76	9.7e-05
4	935.764	9.7e-05
5	935.752	9.7e-05
6	935.768	9.7e-05
7	935.784	9.7e-05
8	935.739	9.7e-05
9	935.732	9.7e-05
10	935.767	9.7e-05
11	935.763	9.7e-05
12	935.733	9.7e-05
13	935.708	9.7e-05
14	935.734	9.7e-05
15	935.721	9.7e-05
16	935.711	9.7e-05
17	935.713	9.7e-05
18	935.725	9.7e-05
19	935.73	9.7e-05
20	935.721	9.7e-05
21	935.729	9.7e-05
22	935.722	9.7e-05
23	935.718	9.7e-05
24	935.699	9.7e-05
25	935.724	9.7e-05
26	935.704	9.7e-05
27	935.698	9.7e-05
28	935.707	9.7e-05
29	935.71	9.7e-05
30	935.753	9.7e-05
31	935.702	9.7e-05
32	935.707	9.7e-05
33	935.72	9.7e-05
34	935.715	9.7e-05
35	935.715	9.7e-05
36	935.704	9.7e-05
37	935.716	9.7e-05
38	935.706	9.7e-05
39	935.718	9.7e-05
40	935.71	9.7e-05
41	935.704	9.7e-05
42	935.713	9.7e-05
43	935.717	9.7e-05
44	935.698	9.7e-05
45	935.695	9.7e-05
46	935.689	9.7e-05
47	935.701	9.7e-05
48	935.678	9.7e-05
49	935.677	9.7e-05
50	935.687	9.7e-05
51	935.714	9.7e-05
52	935.68	9.7e-05
53	935.68	9.7e-05
54	935.707	9.7e-05
55	935.696	9.7e-05
56	935.706	9.7e-05
57	935.695	9.7e-05
58	935.687	9.7e-05
59	935.69	9.7e-05
60	935.696	9.7e-05
61	935.694	9.7e-05
62	935.683	9.7e-05
63	935.674	9.7e-05
64	935.689	9.7e-05
65	935.696	9.7e-05
66	935.692	9.7e-05
67	935.693	9.7e-05
68	935.684	9.7e-05
69	935.703	9.7e-05
70	935.701	9.7e-05
71	935.694	9.7e-05
72	935.685	9.7e-05
73	935.714	9.7e-05
74	935.696	9.7e-05
75	935.695	9.7e-05
76	935.704	9.7e-05
77	935.694	9.7e-05
78	935.708	9.7e-05
79	935.686	9.7e-05
80	935.699	9.7e-05
81	935.668	9.7e-05
82	935.686	9.7e-05
83	935.7	9.7e-05
84	935.694	9.7e-05
85	935.688	9.7e-05
86	935.689	9.7e-05
87	935.699	9.7e-05
88	935.682	9.7e-05
89	935.698	9.7e-05
90	935.676	9.7e-05
91	935.695	9.7e-05
92	935.716	9.7e-05
93	935.707	9.7e-05
94	935.705	9.7e-05
95	935.684	9.7e-05
96	935.675	9.7e-05
97	935.695	9.7e-05
98	935.724	9.7e-05
99	935.692	9.7e-05
100	935.693	9.7e-05
101	935.693	9.7e-05
102	935.694	9.7e-05
103	935.718	9.7e-05
104	935.699	9.7e-05
105	935.71	9.7e-05
106	935.701	9.7e-05
107	935.692	9.7e-05
108	935.684	9.7e-05
109	935.689	9.7e-05
110	935.693	9.7e-05
111	935.706	9.7e-05
112	935.687	9.7e-05
113	935.669	9.7e-05
114	935.681	9.7e-05
115	935.666	9.7e-05
116	935.714	9.7e-05
117	935.715	9.7e-05
118	935.718	9.7e-05
119	935.724	9.7e-05
120	935.71	9.7e-05
121	935.717	9.7e-05
122	935.706	9.7e-05
123	935.709	9.7e-05
124	935.734	9.7e-05
125	935.72	9.7e-05
126	935.701	9.7e-05
127	935.717	9.7e-05
128	935.712	9.7e-05
129	935.713	9.7e-05
130	935.7	9.7e-05
131	935.725	9.7e-05
132	935.721	9.7e-05
133	935.712	9.7e-05
134	935.728	9.7e-05
135	935.75	9.7e-05
136	935.725	9.7e-05
137	935.702	9.7e-05
138	935.741	9.7e-05
139	935.736	9.7e-05
140	935.719	9.7e-05
141	935.744	9.7e-05
142	935.724	9.7e-05
143	935.717	9.7e-05
144	935.722	9.7e-05
145	935.711	9.7e-05
146	935.74	9.7e-05
147	935.751	9.7e-05
148	935.723	9.7e-05
149	935.715	9.7e-05
150	935.731	9.7e-05
151	935.749	9.7e-05
152	935.759	9.7e-05
153	935.77	9.7e-05
154	935.771	9.7e-05
155	935.767	9.7e-05
156	935.766	9.7e-05
157	935.766	9.7e-05
158	935.759	9.7e-05
159	935.772	9.7e-05
160	935.762	9.7e-05
161	935.782	9.7e-05
162	935.765	9.7e-05
163	935.763	9.7e-05
164	935.764	9.7e-05
165	935.752	9.7e-05
166	935.757	9.7e-05
167	935.774	9.7e-05
168	935.747	9.7e-05
169	935.773	9.7e-05
170	935.78	9.7e-05
171	935.771	9.7e-05
172	935.772	9.7e-05
173	935.785	9.7e-05
174	935.794	9.7e-05
175	935.77	9.7e-05
176	935.742	9.7e-05
177	935.747	9.7e-05
178	935.761	9.7e-05
179	935.773	9.7e-05
180	935.778	9.7e-05
181	935.786	9.7e-05
182	935.784	9.7e-05
183	935.778	9.7e-05
184	935.787	9.7e-05
185	935.79	9.7e-05
186	935.807	9.7e-05
187	935.792	9.7e-05
188	935.795	9.7e-05
189	935.804	9.7e-05
190	935.773	9.7e-05
191	935.789	9.7e-05
192	935.79	9.7e-05
193	935.796	9.7e-05
194	935.777	9.7e-05
195	935.783	9.7e-05
196	935.788	9.7e-05
197	935.815	9.7e-05
198	935.786	9.7e-05
199	935.777	9.7e-05
200	935.761	9.7e-05
201	935.774	9.7e-05
