V_sipm	I_sipm	R_rtd
0.01	-6.64806e-10	1142.603
0.02	-5.82063e-10	1142.597
0.03	-7.50423e-10	1142.591
0.04	-5.49352e-10	1142.588
0.05	-1.56844e-10	1142.609
0.06	7.6282e-11	1142.598
0.07	2.66492e-10	1142.6
0.08	1.41312e-09	1142.562
0.09	1.05848e-09	1142.58
0.1	1.62504e-09	1142.583
0.11	2.45082e-09	1142.591
0.12	3.42709e-09	1142.567
0.13	4.61111e-09	1142.555
0.14	5.85797e-09	1142.562
0.15	8.05361e-09	1142.554
0.16	1.09061e-08	1142.568
0.17	1.41684e-08	1142.555
0.18	1.79378e-08	1142.554
0.19	2.44882e-08	1142.525
0.2	3.13012e-08	1142.519
0.21	4.10269e-08	1142.522
0.22	5.35586e-08	1142.509
0.23	7.01419e-08	1142.5
0.24	9.15304e-08	1142.492
0.25	1.21058e-07	1142.459
0.26	1.59728e-07	1142.474
0.27	2.11711e-07	1142.484
0.28	2.81834e-07	1142.467
0.29	3.77286e-07	1142.463
0.3	5.06888e-07	1142.461
0.31	6.84467e-07	1142.458
0.32	9.29695e-07	1142.449
0.33	1.26778e-06	1142.435
0.34	1.73849e-06	1142.428
0.35	2.39253e-06	1142.408
0.36	3.30972e-06	1142.391
0.37	4.59054e-06	1142.391
0.38	6.3974e-06	1142.367
0.39	8.92773e-06	1142.354
0.4	1.24913e-05	1142.366
0.41	1.75013e-05	1142.367
0.42	2.45419e-05	1142.376
0.43	3.44254e-05	1142.381
0.44	4.8154e-05	1142.358
0.45	6.72032e-05	1142.373
0.46	9.31733e-05	1142.394
0.47	0.000128382	1142.372
0.48	0.000174933	1142.375
0.49	0.000235777	1142.385
0.5	0.000312909	1142.375
0.51	0.000408515	1142.381
0.52	0.000524546	1142.391
0.53	0.000660792	1142.407
0.54	0.000818199	1142.404
0.55	0.00099497	1142.39
0.56	0.00119117	1142.382
0.57	0.00140368	1142.389
0.58	0.0016327	1142.391
0.59	0.00187476	1142.399
0.6	0.00213051	1142.382
0.61	0.00239673	1142.375
0.62	0.00267294	1142.361
0.63	0.00295904	1142.389
0.64	0.00325213	1142.369
0.65	0.00355386	1142.368
0.66	0.00386084	1142.381
0.67	0.00417473	1142.396
0.68	0.00449301	1142.384
0.69	0.00481701	1142.373
0.7	0.00514437	1142.347
0.71	0.00547577	1142.351
0.72	0.00581188	1142.328
0.73	0.00615043	1142.32
0.74	0.00649327	1142.308
0.75	0.00683788	1142.298
0.76	0.00718634	1142.268
0.77	0.00753611	1142.25
0.78	0.00788947	1142.24
0.79	0.00824368	1142.259
0.8	0.00860151	1142.276
0.81	0.00895956	1142.282
0.82	0.00931972	1142.265
0.83	0.00968286	1142.286
0.84	0.0100458	1142.253
0.85	0.010412	1142.261
0.86	0.0107781	1142.266
0.87	0.011147	1142.25
0.88	0.0115157	1142.242
0.89	0.011887	1142.239
0.9	0.0122581	1142.22
0.91	0.0126303	1142.186
0.92	0.0130049	1142.176
0.93	0.0133793	1142.197
0.94	0.0137559	1142.207
0.95	0.0141319	1142.185
0.96	0.0145097	1142.193
0.97	0.014887	1142.169
0.98	0.0152667	1142.152
0.99	0.0156449	1142.158
1.0	0.0160202	1142.116
