N	R	I
0	1076.42	9.7e-05
1	1076.4	9.7e-05
2	1076.4	9.7e-05
3	1076.44	9.7e-05
4	1076.4	9.7e-05
5	1076.43	9.7e-05
6	1076.4	9.7e-05
7	1076.4	9.7e-05
8	1076.4	9.7e-05
9	1076.42	9.7e-05
10	1076.4	9.7e-05
11	1076.39	9.7e-05
12	1076.4	9.7e-05
13	1076.38	9.7e-05
14	1076.39	9.7e-05
15	1076.4	9.7e-05
16	1076.38	9.7e-05
17	1076.39	9.7e-05
18	1076.38	9.7e-05
19	1076.36	9.7e-05
20	1076.39	9.7e-05
21	1076.39	9.7e-05
22	1076.4	9.7e-05
23	1076.41	9.7e-05
24	1076.39	9.7e-05
25	1076.4	9.7e-05
26	1076.39	9.7e-05
27	1076.4	9.7e-05
28	1076.4	9.7e-05
29	1076.38	9.7e-05
30	1076.36	9.7e-05
31	1076.37	9.7e-05
32	1076.39	9.7e-05
33	1076.38	9.7e-05
34	1076.4	9.7e-05
35	1076.43	9.7e-05
36	1076.39	9.7e-05
37	1076.38	9.7e-05
38	1076.4	9.7e-05
39	1076.42	9.7e-05
40	1076.43	9.7e-05
41	1076.42	9.7e-05
42	1076.44	9.7e-05
43	1076.43	9.7e-05
44	1076.45	9.7e-05
45	1076.43	9.7e-05
46	1076.42	9.7e-05
47	1076.45	9.7e-05
48	1076.46	9.7e-05
49	1076.47	9.7e-05
50	1076.46	9.7e-05
51	1076.49	9.7e-05
52	1076.49	9.7e-05
53	1076.48	9.7e-05
54	1076.5	9.7e-05
55	1076.51	9.7e-05
56	1076.49	9.7e-05
57	1076.53	9.7e-05
58	1076.55	9.7e-05
59	1076.54	9.7e-05
60	1076.54	9.7e-05
61	1076.56	9.7e-05
62	1076.55	9.7e-05
63	1076.56	9.7e-05
64	1076.59	9.7e-05
65	1076.58	9.7e-05
66	1076.6	9.7e-05
67	1076.6	9.7e-05
68	1076.61	9.7e-05
69	1076.64	9.7e-05
70	1076.62	9.7e-05
71	1076.65	9.7e-05
72	1076.66	9.7e-05
73	1076.67	9.7e-05
74	1076.66	9.7e-05
75	1076.68	9.7e-05
76	1076.66	9.7e-05
77	1076.7	9.7e-05
78	1076.72	9.7e-05
79	1076.72	9.7e-05
80	1076.77	9.7e-05
81	1076.77	9.7e-05
82	1076.79	9.7e-05
83	1076.79	9.7e-05
84	1076.82	9.7e-05
85	1076.81	9.7e-05
86	1076.84	9.7e-05
87	1076.86	9.7e-05
88	1076.92	9.7e-05
89	1076.89	9.7e-05
90	1076.92	9.7e-05
91	1076.96	9.7e-05
92	1076.98	9.7e-05
93	1076.99	9.7e-05
94	1077.01	9.7e-05
95	1077.02	9.7e-05
96	1077.04	9.7e-05
97	1077.06	9.7e-05
98	1077.04	9.7e-05
99	1077.06	9.7e-05
100	1077.06	9.7e-05
101	1077.1	9.7e-05
102	1077.11	9.7e-05
103	1077.13	9.7e-05
104	1077.15	9.7e-05
105	1077.18	9.7e-05
106	1077.19	9.7e-05
107	1077.2	9.7e-05
108	1077.22	9.7e-05
109	1077.24	9.7e-05
110	1077.28	9.7e-05
111	1077.31	9.7e-05
112	1077.31	9.7e-05
113	1077.32	9.7e-05
114	1077.37	9.7e-05
115	1077.35	9.7e-05
116	1077.38	9.7e-05
117	1077.41	9.7e-05
118	1077.43	9.7e-05
119	1077.48	9.7e-05
120	1077.49	9.7e-05
121	1077.5	9.7e-05
122	1077.51	9.7e-05
123	1077.54	9.7e-05
124	1077.54	9.7e-05
125	1077.55	9.7e-05
126	1077.58	9.7e-05
127	1077.63	9.7e-05
128	1077.65	9.7e-05
129	1077.68	9.7e-05
130	1077.69	9.7e-05
131	1077.72	9.7e-05
132	1077.71	9.7e-05
133	1077.75	9.7e-05
134	1077.74	9.7e-05
135	1077.78	9.7e-05
136	1077.79	9.7e-05
137	1077.8	9.7e-05
138	1077.81	9.7e-05
139	1077.84	9.7e-05
