V_sipm	I_sipm	R_rtd
20.0	-7.28824e-09	1000.054
20.1	3.93938e-09	1000.051
20.2	4.76526e-09	1000.064
20.3	4.42855e-09	1000.059
20.4	4.68913e-09	1000.056
20.5	4.80926e-09	1000.059
20.6	5.62861e-09	1000.073
20.7	5.12118e-09	1000.061
20.8	4.24429e-09	1000.055
20.9	4.71418e-09	1000.072
21.0	4.01576e-09	1000.06
21.1	4.29544e-09	1000.057
21.2	1.92134e-09	1000.067
21.3	4.43175e-09	1000.063
21.4	5.23032e-09	1000.058
21.5	5.22804e-09	1000.053
21.6	4.27071e-09	1000.055
21.7	4.02943e-09	1000.066
21.8	4.47755e-09	1000.064
21.9	5.75441e-09	1000.054
22.0	5.79556e-09	1000.069
22.1	4.62821e-09	1000.063
22.2	3.89696e-09	1000.07
22.3	1.68122e-09	1000.069
22.4	4.17477e-09	1000.075
22.5	4.80939e-09	1000.056
22.6	5.48698e-09	1000.068
22.7	4.19977e-09	1000.079
22.8	5.80355e-09	1000.059
22.9	5.16695e-09	1000.059
23.0	4.18795e-09	1000.073
23.1	4.55123e-09	1000.087
23.2	3.97772e-09	1000.057
23.3	4.48612e-09	1000.053
23.4	2.21992e-09	1000.082
23.5	4.64066e-09	1000.073
23.6	6.12037e-09	1000.065
23.7	4.90006e-09	1000.072
23.8	4.30347e-09	1000.078
23.9	4.70991e-09	1000.071
24.0	5.79245e-09	1000.075
24.1	2.99356e-09	1000.076
24.2	7.14145e-09	1000.07
24.3	9.35695e-09	1000.071
24.4	5.26243e-08	1000.061
24.5	4.08223e-07	1000.088
24.6	1.06818e-06	1000.076
24.7	2.03952e-06	1000.083
24.8	3.25156e-06	1000.093
24.9	4.75062e-06	1000.09
25.0	6.43114e-06	1000.064
25.1	8.3336e-06	1000.075
25.2	1.05493e-05	1000.123
25.3	1.28207e-05	1000.107
25.4	1.54025e-05	1000.097
25.5	1.80575e-05	1000.102
25.6	2.09666e-05	1000.097
25.7	2.39281e-05	1000.116
25.8	2.71366e-05	1000.105
25.9	3.04523e-05	1000.115
26.0	3.38957e-05	1000.107
26.1	3.75775e-05	1000.109
26.2	4.11924e-05	1000.099
26.3	4.52154e-05	1000.087
26.4	4.91623e-05	1000.105
26.5	5.33525e-05	1000.111
26.6	5.75706e-05	1000.117
26.7	6.2132e-05	1000.113
26.8	6.66036e-05	1000.108
26.9	7.11938e-05	1000.121
27.0	7.63081e-05	1000.112
27.1	8.12673e-05	1000.108
27.2	8.63484e-05	1000.119
27.3	9.15302e-05	1000.126
27.4	9.71486e-05	1000.125
27.5	0.000102614	1000.124
27.6	0.00010847	1000.124
27.7	0.000114318	1000.129
27.8	0.000120509	1000.127
27.9	0.000126862	1000.141
28.0	0.000133168	1000.136
28.1	0.000139842	1000.145
28.2	0.000146736	1000.13
28.3	0.000153962	1000.144
28.4	0.000161358	1000.161
28.5	0.000169027	1000.164
28.6	0.000176748	1000.131
28.7	0.000184898	1000.121
28.8	0.00019298	1000.141
28.9	0.00020195	1000.165
29.0	0.000210717	1000.155
29.1	0.000220276	1000.158
29.2	0.000230087	1000.147
29.3	0.000240003	1000.159
29.4	0.000250655	1000.171
29.5	0.000261157	1000.159
29.6	0.000272924	1000.165
29.7	0.000284119	1000.168
29.8	0.000296234	1000.166
29.9	0.000309111	1000.176
