V_sipm	I_sipm	R_rtd
20.0	-9.43985e-09	1000.711
20.1	9.21973e-09	1000.727
20.2	1.38699e-09	1000.721
20.3	5.58071e-09	1000.711
20.4	4.56809e-09	1000.723
20.5	3.6729e-09	1000.713
20.6	3.7623e-09	1000.721
20.7	4.50258e-09	1000.717
20.8	5.75849e-09	1000.715
20.9	4.43685e-09	1000.719
21.0	4.5579e-09	1000.723
21.1	3.61533e-09	1000.723
21.2	3.91287e-09	1000.721
21.3	1.31409e-09	1000.71
21.4	5.42756e-09	1000.717
21.5	5.12555e-09	1000.714
21.6	3.88702e-09	1000.716
21.7	3.58173e-09	1000.721
21.8	4.33246e-09	1000.724
21.9	5.76109e-09	1000.732
22.0	4.05101e-09	1000.724
22.1	4.31583e-09	1000.73
22.2	3.69966e-09	1000.734
22.3	4.20815e-09	1000.735
22.4	1.49473e-09	1000.736
22.5	5.13684e-09	1000.728
22.6	5.2478e-09	1000.733
22.7	4.00494e-09	1000.729
22.8	3.71113e-09	1000.714
22.9	4.5381e-09	1000.751
23.0	5.98847e-09	1000.724
23.1	4.54233e-09	1000.73
23.2	4.75436e-09	1000.745
23.3	3.93084e-09	1000.729
23.4	4.22225e-09	1000.732
23.5	1.83682e-09	1000.729
23.6	5.54791e-09	1000.727
23.7	5.98162e-09	1000.736
23.8	4.58205e-09	1000.743
23.9	4.23583e-09	1000.742
24.0	5.39817e-09	1000.735
24.1	7.02353e-09	1000.748
24.2	6.17963e-09	1000.748
24.3	9.50718e-09	1000.735
24.4	5.32289e-08	1000.734
24.5	4.01202e-07	1000.741
24.6	1.06224e-06	1000.725
24.7	2.03829e-06	1000.737
24.8	3.24822e-06	1000.725
24.9	4.76668e-06	1000.741
25.0	6.46473e-06	1000.748
25.1	8.36942e-06	1000.731
25.2	1.0582e-05	1000.759
25.3	1.28902e-05	1000.755
25.4	1.54534e-05	1000.73
25.5	1.80937e-05	1000.755
25.6	2.10498e-05	1000.747
25.7	2.40377e-05	1000.732
25.8	2.72663e-05	1000.732
25.9	3.05673e-05	1000.731
26.0	3.39891e-05	1000.741
26.1	3.76813e-05	1000.732
26.2	4.1418e-05	1000.75
26.3	4.53945e-05	1000.737
26.4	4.93485e-05	1000.734
26.5	5.36615e-05	1000.742
26.6	5.79282e-05	1000.737
26.7	6.25249e-05	1000.757
26.8	6.70024e-05	1000.755
26.9	7.16798e-05	1000.736
27.0	7.65686e-05	1000.725
27.1	8.15377e-05	1000.75
27.2	8.67545e-05	1000.738
27.3	9.21174e-05	1000.732
27.4	9.76283e-05	1000.754
27.5	0.000103076	1000.719
27.6	0.000109048	1000.7
27.7	0.00011493	1000.707
27.8	0.000121315	1000.721
27.9	0.000127379	1000.719
28.0	0.000134042	1000.702
28.1	0.000140743	1000.713
28.2	0.000147561	1000.694
28.3	0.000155114	1000.706
28.4	0.000162216	1000.691
28.5	0.000169954	1000.708
28.6	0.000177493	1000.709
28.7	0.000185718	1000.713
28.8	0.000194084	1000.698
28.9	0.000202336	1000.69
29.0	0.000211834	1000.7
29.1	0.00022083	1000.714
29.2	0.000230607	1000.714
29.3	0.000240906	1000.707
29.4	0.000251472	1000.716
29.5	0.000262096	1000.723
29.6	0.00027374	1000.708
29.7	0.000285319	1000.698
29.8	0.000297208	1000.71
29.9	0.000310388	1000.709
