V_sipm	I_sipm	R_rtd
20.0	-1.35615e-08	1035.615
20.1	5.04636e-09	1035.623
20.2	4.99672e-09	1035.634
20.3	4.57175e-09	1035.614
20.4	4.37433e-09	1035.629
20.5	4.58086e-09	1035.625
20.6	3.20516e-09	1035.625
20.7	4.88712e-09	1035.647
20.8	4.26109e-09	1035.648
20.9	4.561e-09	1035.632
21.0	5.01206e-09	1035.634
21.1	5.64733e-09	1035.632
21.2	4.61965e-09	1035.624
21.3	4.54453e-09	1035.609
21.4	5.0297e-09	1035.621
21.5	5.44423e-09	1035.624
21.6	4.49345e-09	1035.614
21.7	2.87527e-09	1035.628
21.8	5.46643e-09	1035.611
21.9	5.30379e-09	1035.605
22.0	4.55509e-09	1035.618
22.1	4.53929e-09	1035.608
22.2	4.84517e-09	1035.618
22.3	5.50797e-09	1035.609
22.4	5.12648e-09	1035.605
22.5	4.62736e-09	1035.612
22.6	4.9567e-09	1035.612
22.7	5.9369e-09	1035.603
22.8	3.5194e-09	1035.628
22.9	4.6875e-09	1035.623
23.0	4.96925e-09	1035.631
23.1	5.99648e-09	1035.633
23.2	4.98136e-09	1035.625
23.3	4.62785e-09	1035.626
23.4	4.87632e-09	1035.625
23.5	5.19655e-09	1035.627
23.6	5.1698e-09	1035.623
23.7	4.93383e-09	1035.627
23.8	5.35449e-09	1035.627
23.9	4.14311e-09	1035.643
24.0	5.32092e-09	1035.622
24.1	5.66542e-09	1035.636
24.2	6.48921e-09	1035.651
24.3	8.89211e-09	1035.647
24.4	1.4349e-08	1035.663
24.5	1.14248e-07	1035.669
24.6	6.26864e-07	1035.645
24.7	1.563e-06	1035.677
24.8	2.82665e-06	1035.686
24.9	4.4868e-06	1035.656
25.0	6.38971e-06	1035.673
25.1	8.60128e-06	1035.671
25.2	1.11727e-05	1035.681
25.3	1.39117e-05	1035.665
25.4	1.69983e-05	1035.681
25.5	2.02029e-05	1035.69
25.6	2.37496e-05	1035.693
25.7	2.73449e-05	1035.684
25.8	3.13402e-05	1035.704
25.9	3.53695e-05	1035.684
26.0	3.9554e-05	1035.702
26.1	4.41565e-05	1035.694
26.2	4.86818e-05	1035.716
26.3	5.35725e-05	1035.706
26.4	5.85052e-05	1035.697
26.5	6.37418e-05	1035.726
26.6	6.90245e-05	1035.715
26.7	7.45666e-05	1035.716
26.8	8.02646e-05	1035.74
26.9	8.59495e-05	1035.733
27.0	9.20564e-05	1035.729
27.1	9.83345e-05	1035.737
27.2	0.000104757	1035.717
27.3	0.000111248	1035.733
27.4	0.000117987	1035.729
27.5	0.000124854	1035.749
27.6	0.000132018	1035.74
27.7	0.000139452	1035.739
27.8	0.000147193	1035.745
27.9	0.000154922	1035.746
28.0	0.000162659	1035.75
28.1	0.000171197	1035.752
28.2	0.000179309	1035.766
28.3	0.00018838	1035.738
28.4	0.000197266	1035.741
28.5	0.000206802	1035.75
28.6	0.000216424	1035.739
28.7	0.000226377	1035.735
28.8	0.000236767	1035.74
28.9	0.000247163	1035.734
29.0	0.000258641	1035.712
29.1	0.000269761	1035.732
29.2	0.000281694	1035.702
29.3	0.000293309	1035.723
29.4	0.000306459	1035.706
29.5	0.000319715	1035.728
29.6	0.000334167	1035.718
29.7	0.000347991	1035.738
29.8	0.000362396	1035.7
29.9	0.000378908	1035.745
