V_sipm	I_sipm	R_rtd
20.0	-9.3394e-09	1034.698
20.1	1.00001e-08	1034.726
20.2	4.48343e-09	1034.696
20.3	4.52818e-09	1034.715
20.4	5.03758e-09	1034.719
20.5	3.38951e-09	1034.718
20.6	4.35801e-09	1034.75
20.7	4.63997e-09	1034.75
20.8	4.91601e-09	1034.738
20.9	5.62645e-09	1034.756
21.0	4.32227e-09	1034.753
21.1	4.41912e-09	1034.771
21.2	4.53054e-09	1034.778
21.3	5.38977e-09	1034.77
21.4	4.44742e-09	1034.797
21.5	4.43556e-09	1034.788
21.6	3.07225e-09	1034.789
21.7	5.56127e-09	1034.809
21.8	4.75993e-09	1034.819
21.9	4.42724e-09	1034.802
22.0	4.58721e-09	1034.81
22.1	4.81384e-09	1034.842
22.2	5.64398e-09	1034.822
22.3	4.87241e-09	1034.845
22.4	4.44177e-09	1034.836
22.5	4.75618e-09	1034.834
22.6	5.30723e-09	1034.863
22.7	3.27588e-09	1034.88
22.8	4.68297e-09	1034.864
22.9	4.91589e-09	1034.849
23.0	5.48626e-09	1034.872
23.1	4.5557e-09	1034.871
23.2	4.61617e-09	1034.891
23.3	4.8087e-09	1034.875
23.4	5.25163e-09	1034.869
23.5	4.61212e-09	1034.871
23.6	5.03619e-09	1034.899
23.7	3.72566e-09	1034.88
23.8	5.68969e-09	1034.889
23.9	5.03953e-09	1034.919
24.0	5.43119e-09	1034.914
24.1	5.8786e-09	1034.908
24.2	7.48044e-09	1034.892
24.3	8.1066e-09	1034.91
24.4	1.39668e-08	1034.892
24.5	1.22057e-07	1034.908
24.6	6.40434e-07	1034.888
24.7	1.57183e-06	1034.882
24.8	2.8269e-06	1034.905
24.9	4.452e-06	1034.908
25.0	6.34119e-06	1034.909
25.1	8.51059e-06	1034.934
25.2	1.10461e-05	1034.916
25.3	1.37131e-05	1034.903
25.4	1.67552e-05	1034.905
25.5	1.98973e-05	1034.904
25.6	2.33618e-05	1034.907
25.7	2.69331e-05	1034.88
25.8	3.08214e-05	1034.89
25.9	3.47377e-05	1034.886
26.0	3.8865e-05	1034.872
26.1	4.32296e-05	1034.882
26.2	4.78073e-05	1034.873
26.3	5.25951e-05	1034.878
26.4	5.73921e-05	1034.876
26.5	6.24911e-05	1034.879
26.6	6.76034e-05	1034.874
26.7	7.30978e-05	1034.884
26.8	7.85703e-05	1034.862
26.9	8.41912e-05	1034.872
27.0	9.00999e-05	1034.867
27.1	9.60627e-05	1034.867
27.2	0.000102366	1034.865
27.3	0.00010884	1034.87
27.4	0.000115497	1034.862
27.5	0.000122092	1034.867
27.6	0.000129205	1034.866
27.7	0.000136125	1034.85
27.8	0.000143731	1034.872
27.9	0.000151254	1034.862
28.0	0.00015907	1034.873
28.1	0.000167307	1034.849
28.2	0.000175263	1034.851
28.3	0.000183988	1034.85
28.4	0.000192773	1034.842
28.5	0.000201843	1034.847
28.6	0.000210922	1034.842
28.7	0.000221175	1034.839
28.8	0.000230879	1034.851
28.9	0.000241457	1034.832
29.0	0.000252196	1034.855
29.1	0.000262911	1034.823
29.2	0.000274953	1034.823
29.3	0.000286779	1034.808
29.4	0.00029959	1034.823
29.5	0.000312159	1034.831
29.6	0.000325753	1034.815
29.7	0.000339311	1034.825
29.8	0.000353673	1034.832
29.9	0.000370124	1034.803
