V_sipm	I_sipm	R_rtd
20.0	-1.37432e-08	1035.281
20.1	1.00092e-08	1035.291
20.2	3.22859e-09	1035.299
20.3	4.5477e-09	1035.294
20.4	4.50407e-09	1035.304
20.5	5.4828e-09	1035.292
20.6	5.18088e-09	1035.298
20.7	4.38162e-09	1035.29
20.8	4.40766e-09	1035.297
20.9	4.66772e-09	1035.296
21.0	4.95847e-09	1035.322
21.1	4.35698e-09	1035.3
21.2	4.49045e-09	1035.294
21.3	4.8694e-09	1035.303
21.4	5.39172e-09	1035.302
21.5	5.37997e-09	1035.307
21.6	4.47366e-09	1035.302
21.7	4.51217e-09	1035.314
21.8	4.7207e-09	1035.302
21.9	4.89972e-09	1035.302
22.0	4.76836e-09	1035.321
22.1	4.36605e-09	1035.314
22.2	4.66008e-09	1035.333
22.3	3.2733e-09	1035.356
22.4	4.42886e-09	1035.343
22.5	4.67876e-09	1035.352
22.6	4.76282e-09	1035.345
22.7	5.60508e-09	1035.344
22.8	5.27493e-09	1035.344
22.9	4.66245e-09	1035.365
23.0	4.68092e-09	1035.362
23.1	5.30009e-09	1035.385
23.2	5.95435e-09	1035.371
23.3	5.1255e-09	1035.39
23.4	3.37281e-09	1035.376
23.5	5.10278e-09	1035.389
23.6	6.27824e-09	1035.409
23.7	5.21687e-09	1035.42
23.8	5.02203e-09	1035.423
23.9	5.19357e-09	1035.421
24.0	5.88371e-09	1035.408
24.1	6.82278e-09	1035.428
24.2	6.24247e-09	1035.417
24.3	7.98763e-09	1035.442
24.4	1.38075e-08	1035.459
24.5	1.18996e-07	1035.452
24.6	6.36973e-07	1035.445
24.7	1.56773e-06	1035.432
24.8	2.82814e-06	1035.45
24.9	4.46337e-06	1035.442
25.0	6.361e-06	1035.446
25.1	8.53168e-06	1035.463
25.2	1.11125e-05	1035.469
25.3	1.38089e-05	1035.454
25.4	1.68499e-05	1035.453
25.5	2.00088e-05	1035.459
25.6	2.34849e-05	1035.445
25.7	2.70989e-05	1035.46
25.8	3.09906e-05	1035.451
25.9	3.50123e-05	1035.445
26.0	3.9106e-05	1035.449
26.1	4.3645e-05	1035.453
26.2	4.80757e-05	1035.432
26.3	5.29083e-05	1035.442
26.4	5.7769e-05	1035.429
26.5	6.28851e-05	1035.44
26.6	6.80705e-05	1035.417
26.7	7.3578e-05	1035.422
26.8	7.90503e-05	1035.428
26.9	8.47184e-05	1035.404
27.0	9.05731e-05	1035.412
27.1	9.67595e-05	1035.404
27.2	0.000103141	1035.399
27.3	0.000109523	1035.396
27.4	0.00011625	1035.379
27.5	0.000123063	1035.369
27.6	0.00013003	1035.373
27.7	0.000137297	1035.364
27.8	0.000144779	1035.354
27.9	0.00015255	1035.359
28.0	0.000160264	1035.356
28.1	0.000168442	1035.357
28.2	0.000176761	1035.366
28.3	0.000185526	1035.35
28.4	0.000194332	1035.355
28.5	0.000203729	1035.353
28.6	0.000213004	1035.34
28.7	0.00022289	1035.348
28.8	0.000232914	1035.339
28.9	0.000243437	1035.323
29.0	0.000254587	1035.307
29.1	0.000265403	1035.321
29.2	0.000277326	1035.327
29.3	0.000289457	1035.323
29.4	0.000302105	1035.303
29.5	0.000314814	1035.325
29.6	0.000328429	1035.324
29.7	0.000342081	1035.303
29.8	0.000357021	1035.308
29.9	0.000372688	1035.306
