V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.51175e-06	0.597793	1e-05	1092.678
30.0	3.4448e-06	0.603336	1.21518e-05	1092.67
30.0	3.49245e-06	0.608928	1.47667e-05	1092.676
30.0	3.38191e-06	0.614599	1.79443e-05	1092.654
30.0	3.56575e-06	0.620363	2.18056e-05	1092.668
30.0	3.52061e-06	0.626229	2.64977e-05	1092.663
30.0	3.79608e-06	0.63219	3.21996e-05	1092.669
30.0	3.51542e-06	0.638268	3.91284e-05	1092.662
30.0	3.74273e-06	0.644461	4.75482e-05	1092.657
30.0	3.60389e-06	0.650775	5.77798e-05	1092.662
30.0	4.05921e-06	0.657213	7.02131e-05	1092.661
30.0	4.00387e-06	0.663773	8.53217e-05	1092.665
30.0	4.25822e-06	0.670455	0.000103682	1092.67
30.0	4.34738e-06	0.677265	0.000125992	1092.685
30.0	4.75868e-06	0.684185	0.000153104	1092.667
30.0	4.89686e-06	0.691216	0.000186049	1092.658
30.0	5.73318e-06	0.698348	0.000226083	1092.675
30.0	6.29892e-06	0.705568	0.000274733	1092.685
30.0	7.65381e-06	0.712874	0.000333851	1092.653
30.0	9.70159e-06	0.720252	0.00040569	1092.654
30.0	1.07774e-05	0.727692	0.000492988	1092.661
30.0	1.28155e-05	0.735188	0.00059907	1092.665
30.0	1.54618e-05	0.742739	0.00072798	1092.659
30.0	1.92955e-05	0.750341	0.000884629	1092.674
30.0	2.42788e-05	0.757997	0.00107499	1092.667
30.0	3.06025e-05	0.765743	0.00130631	1092.661
30.0	3.82717e-05	0.773594	0.0015874	1092.676
30.0	5.0369e-05	0.781556	0.00192898	1092.67
30.0	6.22782e-05	0.789698	0.00234407	1092.662
30.0	7.87231e-05	0.798051	0.00284847	1092.676
30.0	9.94166e-05	0.806684	0.00346142	1092.656
30.0	0.000127319	0.815675	0.00420626	1092.659
30.0	0.000159633	0.825121	0.00511137	1092.678
30.0	0.000199863	0.835136	0.00621125	1092.681
30.0	0.000249407	0.84584	0.00754781	1092.676
30.0	0.000312927	0.857395	0.00917197	1092.671
30.0	0.000381599	0.869942	0.0111456	1092.66
30.0	0.000479106	0.883689	0.013544	1092.688
30.0	0.000590641	0.898812	0.0164584	1092.677
30.0	0.000727192	0.915481	0.02	1092.654
30.0	0.00073129	0.91529	0.02	1092.659
30.0	0.000591654	0.898353	0.0164584	1092.665
30.0	0.00048146	0.883107	0.013544	1092.667
30.0	0.000388485	0.86931	0.0111456	1092.658
30.0	0.000311049	0.856744	0.00917197	1092.639
30.0	0.00025085	0.845201	0.00754781	1092.671
30.0	0.000201384	0.834513	0.00621125	1092.667
30.0	0.000158306	0.824528	0.00511137	1092.669
30.0	0.000124778	0.815115	0.00420626	1092.675
30.0	0.000100422	0.80615	0.00346142	1092.661
30.0	7.98625e-05	0.797551	0.00284847	1092.652
30.0	6.30053e-05	0.789226	0.00234407	1092.67
30.0	4.86835e-05	0.781119	0.00192898	1092.652
30.0	3.92808e-05	0.773175	0.0015874	1092.664
30.0	3.16861e-05	0.765355	0.00130631	1092.667
30.0	2.44984e-05	0.757626	0.00107499	1092.662
30.0	1.87805e-05	0.750002	0.000884629	1092.662
30.0	1.58846e-05	0.742407	0.00072798	1092.668
30.0	1.27608e-05	0.734876	0.00059907	1092.692
30.0	1.00629e-05	0.727393	0.000492988	1092.676
30.0	8.74204e-06	0.719969	0.00040569	1092.66
30.0	8.20028e-06	0.712606	0.000333851	1092.646
30.0	6.74833e-06	0.705312	0.000274733	1092.662
30.0	5.96213e-06	0.6981	0.000226083	1092.659
30.0	5.43151e-06	0.690972	0.000186049	1092.661
30.0	4.60579e-06	0.683954	0.000153104	1092.664
30.0	4.54613e-06	0.67704	0.000125992	1092.666
30.0	4.45541e-06	0.670237	0.000103682	1092.661
30.0	4.00046e-06	0.663558	8.53217e-05	1092.663
30.0	3.90581e-06	0.657007	7.02131e-05	1092.644
30.0	4.00826e-06	0.650575	5.77798e-05	1092.669
30.0	3.79517e-06	0.644268	4.75482e-05	1092.658
30.0	3.98935e-06	0.638077	3.91284e-05	1092.642
30.0	3.69664e-06	0.632003	3.21996e-05	1092.654
30.0	3.63669e-06	0.626045	2.64977e-05	1092.663
30.0	3.55377e-06	0.620184	2.18056e-05	1092.651
30.0	3.65898e-06	0.614423	1.79443e-05	1092.658
30.0	3.5762e-06	0.60875	1.47667e-05	1092.645
30.0	3.25588e-06	0.603157	1.21518e-05	1092.659
30.0	3.45347e-06	0.597624	1e-05	1092.662
