V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.75043e-06	0.597278	1e-05	1093.567
30.0	3.36231e-06	0.60282	1.21518e-05	1093.572
30.0	3.83136e-06	0.608414	1.47667e-05	1093.57
30.0	3.33694e-06	0.614094	1.79443e-05	1093.575
30.0	3.64958e-06	0.619865	2.18056e-05	1093.572
30.0	3.81681e-06	0.62574	2.64977e-05	1093.573
30.0	3.19744e-06	0.631707	3.21996e-05	1093.589
30.0	3.6277e-06	0.637792	3.91284e-05	1093.59
30.0	3.89218e-06	0.643988	4.75482e-05	1093.577
30.0	4.3248e-06	0.650309	5.77798e-05	1093.594
30.0	3.82955e-06	0.656749	7.02131e-05	1093.583
30.0	4.08235e-06	0.663316	8.53217e-05	1093.595
30.0	4.29857e-06	0.670006	0.000103682	1093.604
30.0	4.62474e-06	0.676821	0.000125992	1093.589
30.0	4.97694e-06	0.683747	0.000153104	1093.577
30.0	5.2448e-06	0.690784	0.000186049	1093.577
30.0	5.98099e-06	0.69792	0.000226083	1093.589
30.0	6.77851e-06	0.705149	0.000274733	1093.581
30.0	7.91273e-06	0.71246	0.000333851	1093.578
30.0	8.8315e-06	0.719842	0.00040569	1093.58
30.0	1.07517e-05	0.727286	0.000492988	1093.571
30.0	1.25018e-05	0.73479	0.00059907	1093.57
30.0	1.60268e-05	0.742345	0.00072798	1093.587
30.0	2.05494e-05	0.749956	0.000884629	1093.595
30.0	2.38495e-05	0.757623	0.00107499	1093.592
30.0	3.03545e-05	0.765375	0.00130631	1093.57
30.0	3.77314e-05	0.773219	0.0015874	1093.566
30.0	5.00565e-05	0.781196	0.00192898	1093.574
30.0	6.27206e-05	0.789335	0.00234407	1093.582
30.0	7.86254e-05	0.797689	0.00284847	1093.594
30.0	0.000101164	0.806323	0.00346142	1093.589
30.0	0.000124959	0.81532	0.00420626	1093.583
30.0	0.000156618	0.824764	0.00511137	1093.59
30.0	0.000199151	0.834779	0.00621125	1093.581
30.0	0.000249378	0.845487	0.00754781	1093.563
30.0	0.00031265	0.857038	0.00917197	1093.597
30.0	0.00038969	0.869588	0.0111456	1093.585
30.0	0.000481247	0.88333	0.013544	1093.589
30.0	0.000595042	0.898453	0.0164584	1093.595
30.0	0.000729527	0.915115	0.02	1093.594
30.0	0.000729933	0.914927	0.02	1093.569
30.0	0.000589656	0.897994	0.0164584	1093.583
30.0	0.000482023	0.882746	0.013544	1093.586
30.0	0.000386415	0.868951	0.0111456	1093.582
30.0	0.00031469	0.856388	0.00917197	1093.568
30.0	0.000249428	0.844843	0.00754781	1093.591
30.0	0.000201608	0.834158	0.00621125	1093.585
30.0	0.000160515	0.824178	0.00511137	1093.572
30.0	0.000127434	0.81476	0.00420626	1093.583
30.0	0.000100564	0.805791	0.00346142	1093.591
30.0	7.91817e-05	0.797188	0.00284847	1093.592
30.0	6.3811e-05	0.788864	0.00234407	1093.584
30.0	5.03178e-05	0.780755	0.00192898	1093.576
30.0	4.04389e-05	0.772806	0.0015874	1093.576
30.0	3.03736e-05	0.764979	0.00130631	1093.574
30.0	2.56272e-05	0.757248	0.00107499	1093.582
30.0	1.96577e-05	0.749612	0.000884629	1093.594
30.0	1.55962e-05	0.742014	0.00072798	1093.569
30.0	1.36113e-05	0.734476	0.00059907	1093.588
30.0	1.12844e-05	0.726992	0.000492988	1093.592
30.0	9.09671e-06	0.719558	0.00040569	1093.591
30.0	7.54485e-06	0.712188	0.000333851	1093.581
30.0	6.43353e-06	0.704887	0.000274733	1093.586
30.0	5.88609e-06	0.697669	0.000226083	1093.58
30.0	5.72166e-06	0.690539	0.000186049	1093.594
30.0	5.00391e-06	0.683513	0.000153104	1093.606
30.0	4.56298e-06	0.676589	0.000125992	1093.579
30.0	4.35529e-06	0.669782	0.000103682	1093.59
30.0	3.94179e-06	0.663101	8.53217e-05	1093.578
30.0	3.87919e-06	0.656539	7.02131e-05	1093.592
30.0	3.70551e-06	0.650102	5.77798e-05	1093.574
30.0	3.56147e-06	0.643789	4.75482e-05	1093.58
30.0	3.76052e-06	0.637597	3.91284e-05	1093.601
30.0	3.8032e-06	0.631514	3.21996e-05	1093.586
30.0	3.60368e-06	0.625546	2.64977e-05	1093.591
30.0	3.40415e-06	0.619678	2.18056e-05	1093.597
30.0	3.62353e-06	0.613911	1.79443e-05	1093.591
30.0	3.62167e-06	0.608238	1.47667e-05	1093.604
30.0	3.44128e-06	0.602639	1.21518e-05	1093.604
30.0	3.27263e-06	0.597104	1e-05	1093.598
