V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.44016e-06	0.597875	1e-05	1092.501
30.0	3.47711e-06	0.603411	1.21518e-05	1092.502
30.0	3.36889e-06	0.609001	1.47667e-05	1092.497
30.0	3.47235e-06	0.614671	1.79443e-05	1092.514
30.0	3.78771e-06	0.620437	2.18056e-05	1092.517
30.0	3.48502e-06	0.626298	2.64977e-05	1092.52
30.0	3.43182e-06	0.632265	3.21996e-05	1092.512
30.0	3.2487e-06	0.638342	3.91284e-05	1092.523
30.0	3.99195e-06	0.644532	4.75482e-05	1092.513
30.0	3.70805e-06	0.650845	5.77798e-05	1092.506
30.0	3.80919e-06	0.657282	7.02131e-05	1092.493
30.0	4.1071e-06	0.663839	8.53217e-05	1092.505
30.0	4.43215e-06	0.670518	0.000103682	1092.519
30.0	4.3211e-06	0.67733	0.000125992	1092.518
30.0	4.83123e-06	0.684247	0.000153104	1092.498
30.0	5.21205e-06	0.691279	0.000186049	1092.509
30.0	6.28881e-06	0.698406	0.000226083	1092.511
30.0	6.52251e-06	0.705627	0.000274733	1092.498
30.0	7.33214e-06	0.712929	0.000333851	1092.517
30.0	8.52713e-06	0.720307	0.00040569	1092.499
30.0	1.10222e-05	0.727747	0.000492988	1092.497
30.0	1.20713e-05	0.735246	0.00059907	1092.498
30.0	1.57399e-05	0.742794	0.00072798	1092.5
30.0	1.97068e-05	0.750398	0.000884629	1092.514
30.0	2.40295e-05	0.758048	0.00107499	1092.492
30.0	3.0247e-05	0.765794	0.00130631	1092.489
30.0	3.90513e-05	0.773643	0.0015874	1092.509
30.0	4.98439e-05	0.78161	0.00192898	1092.506
30.0	6.38469e-05	0.789746	0.00234407	1092.49
30.0	7.90268e-05	0.798101	0.00284847	1092.516
30.0	9.88754e-05	0.806731	0.00346142	1092.519
30.0	0.000127625	0.815725	0.00420626	1092.499
30.0	0.000158536	0.82517	0.00511137	1092.523
30.0	0.000199924	0.835184	0.00621125	1092.522
30.0	0.000248481	0.845891	0.00754781	1092.502
30.0	0.000313767	0.857441	0.00917197	1092.502
30.0	0.000387146	0.869994	0.0111456	1092.493
30.0	0.000480289	0.883741	0.013544	1092.496
30.0	0.000590486	0.898868	0.0164584	1092.509
30.0	0.000726123	0.915536	0.02	1092.496
30.0	0.000725565	0.91535	0.02	1092.52
30.0	0.000589547	0.898409	0.0164584	1092.5
30.0	0.000480353	0.883159	0.013544	1092.494
30.0	0.000388649	0.869361	0.0111456	1092.494
30.0	0.000313167	0.856798	0.00917197	1092.511
30.0	0.000248679	0.845253	0.00754781	1092.491
30.0	0.000202472	0.834568	0.00621125	1092.5
30.0	0.000159757	0.82458	0.00511137	1092.494
30.0	0.000126489	0.815171	0.00420626	1092.511
30.0	0.000101346	0.806206	0.00346142	1092.494
30.0	7.99517e-05	0.797606	0.00284847	1092.503
30.0	6.21003e-05	0.789282	0.00234407	1092.498
30.0	4.86522e-05	0.781179	0.00192898	1092.515
30.0	3.88709e-05	0.773234	0.0015874	1092.491
30.0	3.00402e-05	0.765415	0.00130631	1092.496
30.0	2.48488e-05	0.757683	0.00107499	1092.495
30.0	1.93807e-05	0.750058	0.000884629	1092.504
30.0	1.68603e-05	0.742467	0.00072798	1092.509
30.0	1.31998e-05	0.734935	0.00059907	1092.498
30.0	1.07081e-05	0.727453	0.000492988	1092.498
30.0	9.25564e-06	0.720028	0.00040569	1092.503
30.0	7.85199e-06	0.712666	0.000333851	1092.484
30.0	6.5473e-06	0.705373	0.000274733	1092.5
30.0	5.65816e-06	0.698162	0.000226083	1092.495
30.0	5.4283e-06	0.691041	0.000186049	1092.48
30.0	4.83743e-06	0.684024	0.000153104	1092.491
30.0	4.25059e-06	0.67711	0.000125992	1092.495
30.0	4.12659e-06	0.670309	0.000103682	1092.498
30.0	3.87437e-06	0.663631	8.53217e-05	1092.497
30.0	3.84008e-06	0.657079	7.02131e-05	1092.485
30.0	3.67561e-06	0.650647	5.77798e-05	1092.495
30.0	3.7769e-06	0.644343	4.75482e-05	1092.494
30.0	3.78212e-06	0.638157	3.91284e-05	1092.506
30.0	3.64894e-06	0.632084	3.21996e-05	1092.508
30.0	3.74289e-06	0.626125	2.64977e-05	1092.502
30.0	3.60898e-06	0.620263	2.18056e-05	1092.506
30.0	3.52501e-06	0.614501	1.79443e-05	1092.501
30.0	3.49482e-06	0.608828	1.47667e-05	1092.502
30.0	3.63036e-06	0.603238	1.21518e-05	1092.509
30.0	3.42438e-06	0.597707	1e-05	1092.501
