V_sipm	I_sipm	R_rtd
20.0	-6.63631e-09	1093.932
20.1	7.58089e-09	1093.934
20.2	7.58683e-09	1093.922
20.3	7.10943e-09	1093.929
20.4	6.89203e-09	1093.931
20.5	7.24231e-09	1093.915
20.6	5.90147e-09	1093.939
20.7	7.22843e-09	1093.946
20.8	6.96558e-09	1093.917
20.9	7.34664e-09	1093.931
21.0	8.12246e-09	1093.915
21.1	7.89425e-09	1093.934
21.2	6.97426e-09	1093.931
21.3	7.4837e-09	1093.945
21.4	8.66517e-09	1093.933
21.5	7.8401e-09	1093.931
21.6	7.23569e-09	1093.938
21.7	5.85059e-09	1093.93
21.8	8.71822e-09	1093.915
21.9	7.86758e-09	1093.925
22.0	7.34561e-09	1093.936
22.1	7.65256e-09	1093.922
22.2	8.06142e-09	1093.947
22.3	8.84979e-09	1093.944
22.4	7.78785e-09	1093.938
22.5	7.89094e-09	1093.938
22.6	7.61245e-09	1093.939
22.7	7.98518e-09	1093.938
22.8	6.77085e-09	1093.943
22.9	8.51562e-09	1093.93
23.0	7.80138e-09	1093.901
23.1	8.37694e-09	1093.935
23.2	8.79883e-09	1093.941
23.3	9.26693e-09	1093.944
23.4	8.57043e-09	1093.945
23.5	8.58507e-09	1093.951
23.6	9.86513e-09	1093.939
23.7	9.07674e-09	1093.928
23.8	9.49602e-09	1093.943
23.9	8.57134e-09	1093.939
24.0	9.47075e-09	1093.953
24.1	9.98896e-09	1093.922
24.2	1.062e-08	1093.929
24.3	1.25602e-08	1093.95
24.4	1.27427e-08	1093.945
24.5	1.37816e-08	1093.944
24.6	1.7305e-08	1093.942
24.7	3.10374e-08	1093.929
24.8	1.69907e-07	1093.958
24.9	1.50826e-06	1093.929
25.0	4.45023e-06	1093.926
25.1	8.76938e-06	1093.919
25.2	1.46267e-05	1093.953
25.3	2.15006e-05	1093.931
25.4	2.97545e-05	1093.961
25.5	3.88008e-05	1093.952
25.6	4.92542e-05	1093.938
25.7	6.0256e-05	1093.947
25.8	7.25216e-05	1093.935
25.9	8.5261e-05	1093.949
26.0	9.87013e-05	1093.925
26.1	0.000113568	1093.922
26.2	0.000128522	1093.937
26.3	0.000144758	1093.941
26.4	0.000161131	1093.949
26.5	0.000178775	1093.943
26.6	0.00019646	1093.942
26.7	0.000215493	1093.934
26.8	0.000234371	1093.95
26.9	0.000254098	1093.947
27.0	0.000274632	1093.964
27.1	0.00029583	1093.938
27.2	0.000317999	1093.943
27.3	0.000340388	1093.928
27.4	0.000363845	1093.954
27.5	0.000387604	1093.956
27.6	0.000412232	1093.936
27.7	0.000437467	1093.949
27.8	0.000464009	1093.95
27.9	0.000490161	1093.962
28.0	0.000517431	1093.944
28.1	0.000545899	1093.955
28.2	0.000575368	1093.964
28.3	0.000605989	1093.938
28.4	0.000635909	1093.95
28.5	0.000668359	1093.96
28.6	0.000700558	1093.963
28.7	0.000735414	1093.953
28.8	0.000769992	1093.941
28.9	0.000805533	1093.944
29.0	0.000843632	1093.941
29.1	0.000880956	1093.939
29.2	0.000921961	1093.942
29.3	0.000963164	1093.94
29.4	0.00100638	1093.958
29.5	0.00104953	1093.935
29.6	0.00109718	1093.953
29.7	0.0011435	1093.958
29.8	0.00119322	1093.951
29.9	0.00124474	1093.95
