V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.38004e-06	0.598368	1e-05	1091.642
30.0	3.5104e-06	0.603899	1.21518e-05	1091.644
30.0	3.46358e-06	0.609488	1.47667e-05	1091.635
30.0	3.41875e-06	0.615152	1.79443e-05	1091.654
30.0	3.45937e-06	0.620915	2.18056e-05	1091.653
30.0	3.5131e-06	0.626767	2.64977e-05	1091.682
30.0	3.53294e-06	0.632725	3.21996e-05	1091.668
30.0	3.55164e-06	0.638797	3.91284e-05	1091.645
30.0	3.70833e-06	0.644984	4.75482e-05	1091.661
30.0	3.77911e-06	0.651287	5.77798e-05	1091.63
30.0	3.85813e-06	0.657717	7.02131e-05	1091.651
30.0	4.02861e-06	0.664268	8.53217e-05	1091.648
30.0	4.22681e-06	0.670942	0.000103682	1091.66
30.0	4.49188e-06	0.677743	0.000125992	1091.655
30.0	4.82258e-06	0.68466	0.000153104	1091.659
30.0	5.16531e-06	0.691684	0.000186049	1091.658
30.0	5.78851e-06	0.698806	0.000226083	1091.658
30.0	6.51767e-06	0.70602	0.000274733	1091.662
30.0	7.46469e-06	0.713316	0.000333851	1091.666
30.0	8.83004e-06	0.720687	0.00040569	1091.676
30.0	1.06826e-05	0.728117	0.000492988	1091.665
30.0	1.27581e-05	0.735607	0.00059907	1091.648
30.0	1.57825e-05	0.743151	0.00072798	1091.662
30.0	1.95725e-05	0.750748	0.000884629	1091.662
30.0	2.42376e-05	0.758392	0.00107499	1091.655
30.0	3.0529e-05	0.76614	0.00130631	1091.677
30.0	3.84529e-05	0.773978	0.0015874	1091.648
30.0	4.87641e-05	0.781941	0.00192898	1091.646
30.0	6.24644e-05	0.790071	0.00234407	1091.658
30.0	7.88667e-05	0.798419	0.00284847	1091.641
30.0	9.96402e-05	0.807051	0.00346142	1091.661
30.0	0.000126363	0.816041	0.00420626	1091.653
30.0	0.000158368	0.825485	0.00511137	1091.646
30.0	0.000199672	0.835493	0.00621125	1091.655
30.0	0.000249938	0.846201	0.00754781	1091.664
30.0	0.000310856	0.857755	0.00917197	1091.665
30.0	0.000387197	0.870304	0.0111456	1091.666
30.0	0.00048068	0.884053	0.013544	1091.663
30.0	0.000591833	0.89918	0.0164584	1091.657
30.0	0.000727619	0.915845	0.02	1091.642
30.0	0.000726175	0.915703	0.02	1091.655
30.0	0.000592637	0.898819	0.0164584	1091.66
30.0	0.000478875	0.883583	0.013544	1091.646
30.0	0.000388861	0.869782	0.0111456	1091.656
30.0	0.00031245	0.857208	0.00917197	1091.645
30.0	0.00025018	0.845653	0.00754781	1091.664
30.0	0.000199356	0.834955	0.00621125	1091.651
30.0	0.000158391	0.82497	0.00511137	1091.661
30.0	0.000126556	0.815547	0.00420626	1091.645
30.0	0.000100851	0.806582	0.00346142	1091.662
30.0	7.90225e-05	0.79798	0.00284847	1091.642
30.0	6.28018e-05	0.789652	0.00234407	1091.667
30.0	4.95015e-05	0.781547	0.00192898	1091.655
30.0	3.88354e-05	0.773609	0.0015874	1091.64
30.0	3.07266e-05	0.765791	0.00130631	1091.651
30.0	2.42012e-05	0.75807	0.00107499	1091.643
30.0	1.9554e-05	0.750431	0.000884629	1091.664
30.0	1.57759e-05	0.74285	0.00072798	1091.645
30.0	1.28549e-05	0.73532	0.00059907	1091.672
30.0	1.05728e-05	0.727842	0.000492988	1091.646
30.0	9.03692e-06	0.720427	0.00040569	1091.65
30.0	7.4791e-06	0.713066	0.000333851	1091.637
30.0	6.47206e-06	0.70578	0.000274733	1091.638
30.0	5.81661e-06	0.698572	0.000226083	1091.652
30.0	5.28709e-06	0.691454	0.000186049	1091.642
30.0	4.78623e-06	0.684443	0.000153104	1091.649
30.0	4.43188e-06	0.677534	0.000125992	1091.677
30.0	4.26319e-06	0.670739	0.000103682	1091.674
30.0	4.07565e-06	0.664068	8.53217e-05	1091.651
30.0	3.80483e-06	0.657521	7.02131e-05	1091.649
30.0	3.72784e-06	0.651093	5.77798e-05	1091.658
30.0	3.79961e-06	0.644797	4.75482e-05	1091.666
30.0	3.68519e-06	0.63861	3.91284e-05	1091.663
30.0	3.55031e-06	0.632548	3.21996e-05	1091.657
30.0	3.54882e-06	0.626594	2.64977e-05	1091.665
30.0	3.48747e-06	0.620744	2.18056e-05	1091.658
30.0	3.48182e-06	0.614985	1.79443e-05	1091.66
30.0	3.44327e-06	0.609325	1.47667e-05	1091.664
30.0	3.40663e-06	0.603736	1.21518e-05	1091.631
30.0	3.44361e-06	0.598208	1e-05	1091.651
