N	R	I
0	1023.88	9.7e-05
1	1023.89	9.7e-05
2	1023.89	9.7e-05
3	1023.89	9.7e-05
4	1023.89	9.7e-05
5	1023.89	9.7e-05
6	1023.9	9.7e-05
7	1023.91	9.7e-05
8	1023.9	9.7e-05
9	1023.89	9.7e-05
10	1023.92	9.7e-05
11	1023.92	9.7e-05
12	1023.9	9.7e-05
13	1023.92	9.7e-05
14	1023.92	9.7e-05
15	1023.92	9.7e-05
16	1023.95	9.7e-05
17	1023.95	9.7e-05
18	1023.94	9.7e-05
19	1023.94	9.7e-05
20	1023.96	9.7e-05
21	1023.96	9.7e-05
22	1023.95	9.7e-05
23	1023.93	9.7e-05
24	1023.93	9.7e-05
25	1023.94	9.7e-05
26	1023.95	9.7e-05
27	1023.95	9.7e-05
28	1023.96	9.7e-05
29	1023.94	9.7e-05
30	1023.95	9.7e-05
31	1023.95	9.7e-05
32	1023.94	9.7e-05
33	1023.98	9.7e-05
34	1023.99	9.7e-05
35	1023.99	9.7e-05
36	1023.99	9.7e-05
37	1024.01	9.7e-05
38	1024.02	9.7e-05
39	1024.03	9.7e-05
40	1024.03	9.7e-05
41	1024.04	9.7e-05
42	1024.04	9.7e-05
43	1024.05	9.7e-05
44	1024.07	9.7e-05
45	1024.08	9.7e-05
46	1024.08	9.7e-05
47	1024.1	9.7e-05
48	1024.15	9.7e-05
49	1024.15	9.7e-05
50	1024.16	9.7e-05
51	1024.17	9.7e-05
52	1024.19	9.7e-05
53	1024.2	9.7e-05
54	1024.2	9.7e-05
55	1024.22	9.7e-05
56	1024.23	9.7e-05
57	1024.24	9.7e-05
58	1024.25	9.7e-05
59	1024.28	9.7e-05
60	1024.3	9.7e-05
61	1024.32	9.7e-05
62	1024.3	9.7e-05
63	1024.31	9.7e-05
64	1024.32	9.7e-05
65	1024.34	9.7e-05
66	1024.35	9.7e-05
67	1024.39	9.7e-05
68	1024.4	9.7e-05
69	1024.44	9.7e-05
70	1024.46	9.7e-05
71	1024.45	9.7e-05
72	1024.48	9.7e-05
73	1024.49	9.7e-05
74	1024.52	9.7e-05
75	1024.55	9.7e-05
76	1024.57	9.7e-05
77	1024.58	9.7e-05
78	1024.6	9.7e-05
79	1024.63	9.7e-05
80	1024.64	9.7e-05
81	1024.66	9.7e-05
82	1024.7	9.7e-05
83	1024.68	9.7e-05
84	1024.71	9.7e-05
85	1024.75	9.7e-05
86	1024.77	9.7e-05
87	1024.79	9.7e-05
88	1024.81	9.7e-05
89	1024.83	9.7e-05
90	1024.86	9.7e-05
91	1024.89	9.7e-05
92	1024.92	9.7e-05
93	1024.93	9.7e-05
94	1024.96	9.7e-05
95	1024.96	9.7e-05
96	1025.0	9.7e-05
97	1025.03	9.7e-05
98	1025.05	9.7e-05
99	1025.08	9.7e-05
100	1025.1	9.7e-05
101	1025.11	9.7e-05
102	1025.16	9.7e-05
103	1025.19	9.7e-05
104	1025.2	9.7e-05
105	1025.26	9.7e-05
106	1025.26	9.7e-05
107	1025.28	9.7e-05
108	1025.33	9.7e-05
109	1025.35	9.7e-05
110	1025.38	9.7e-05
111	1025.38	9.7e-05
112	1025.41	9.7e-05
113	1025.45	9.7e-05
114	1025.49	9.7e-05
115	1025.5	9.7e-05
116	1025.53	9.7e-05
117	1025.55	9.7e-05
118	1025.57	9.7e-05
119	1025.6	9.7e-05
120	1025.64	9.7e-05
121	1025.65	9.7e-05
122	1025.68	9.7e-05
123	1025.71	9.7e-05
124	1025.73	9.7e-05
125	1025.77	9.7e-05
126	1025.82	9.7e-05
127	1025.83	9.7e-05
128	1025.81	9.7e-05
129	1025.83	9.7e-05
130	1025.84	9.7e-05
131	1025.88	9.7e-05
132	1025.93	9.7e-05
133	1025.95	9.7e-05
134	1025.95	9.7e-05
135	1025.98	9.7e-05
136	1025.99	9.7e-05
137	1026.02	9.7e-05
138	1026.05	9.7e-05
139	1026.07	9.7e-05
