N	R	I
0	938.547	9.7e-05
1	938.531	9.7e-05
2	938.535	9.7e-05
3	938.529	9.7e-05
4	938.535	9.7e-05
5	938.524	9.7e-05
6	938.529	9.7e-05
7	938.531	9.7e-05
8	938.521	9.7e-05
9	938.525	9.7e-05
10	938.525	9.7e-05
11	938.515	9.7e-05
12	938.518	9.7e-05
13	938.516	9.7e-05
14	938.495	9.7e-05
15	938.523	9.7e-05
16	938.529	9.7e-05
17	938.545	9.7e-05
18	938.544	9.7e-05
19	938.533	9.7e-05
20	938.543	9.7e-05
21	938.541	9.7e-05
22	938.545	9.7e-05
23	938.545	9.7e-05
24	938.561	9.7e-05
25	938.547	9.7e-05
26	938.552	9.7e-05
27	938.556	9.7e-05
28	938.539	9.7e-05
29	938.555	9.7e-05
30	938.544	9.7e-05
31	938.546	9.7e-05
32	938.549	9.7e-05
33	938.547	9.7e-05
34	938.519	9.7e-05
35	938.555	9.7e-05
36	938.551	9.7e-05
37	938.547	9.7e-05
38	938.536	9.7e-05
39	938.544	9.7e-05
40	938.56	9.7e-05
41	938.566	9.7e-05
42	938.557	9.7e-05
43	938.565	9.7e-05
44	938.548	9.7e-05
45	938.551	9.7e-05
46	938.566	9.7e-05
47	938.557	9.7e-05
48	938.556	9.7e-05
49	938.528	9.7e-05
50	938.554	9.7e-05
51	938.549	9.7e-05
52	938.519	9.7e-05
53	938.551	9.7e-05
54	938.549	9.7e-05
55	938.543	9.7e-05
56	938.552	9.7e-05
57	938.557	9.7e-05
58	938.55	9.7e-05
59	938.558	9.7e-05
60	938.564	9.7e-05
61	938.546	9.7e-05
62	938.535	9.7e-05
63	938.552	9.7e-05
64	938.544	9.7e-05
65	938.557	9.7e-05
66	938.537	9.7e-05
67	938.536	9.7e-05
68	938.526	9.7e-05
69	938.55	9.7e-05
70	938.542	9.7e-05
71	938.533	9.7e-05
72	938.52	9.7e-05
73	938.52	9.7e-05
74	938.527	9.7e-05
75	938.543	9.7e-05
76	938.559	9.7e-05
77	938.579	9.7e-05
78	938.544	9.7e-05
79	938.563	9.7e-05
80	938.554	9.7e-05
81	938.551	9.7e-05
82	938.538	9.7e-05
83	938.545	9.7e-05
84	938.553	9.7e-05
85	938.541	9.7e-05
86	938.54	9.7e-05
87	938.552	9.7e-05
88	938.553	9.7e-05
89	938.564	9.7e-05
90	938.534	9.7e-05
91	938.541	9.7e-05
92	938.559	9.7e-05
93	938.56	9.7e-05
94	938.556	9.7e-05
95	938.555	9.7e-05
96	938.545	9.7e-05
97	938.545	9.7e-05
98	938.552	9.7e-05
99	938.552	9.7e-05
