N	R	I
0	936.935	9.7e-05
1	936.949	9.7e-05
2	936.935	9.7e-05
3	936.926	9.7e-05
4	936.918	9.7e-05
5	936.937	9.7e-05
6	936.934	9.7e-05
7	936.962	9.7e-05
8	936.978	9.7e-05
9	936.963	9.7e-05
10	936.965	9.7e-05
11	936.964	9.7e-05
12	936.955	9.7e-05
13	936.965	9.7e-05
14	936.939	9.7e-05
15	936.943	9.7e-05
16	936.935	9.7e-05
17	936.967	9.7e-05
18	936.937	9.7e-05
19	936.94	9.7e-05
20	936.934	9.7e-05
21	936.938	9.7e-05
22	936.953	9.7e-05
23	936.932	9.7e-05
24	936.917	9.7e-05
25	936.927	9.7e-05
26	936.952	9.7e-05
27	936.941	9.7e-05
28	936.948	9.7e-05
29	936.946	9.7e-05
30	936.971	9.7e-05
31	936.98	9.7e-05
32	936.964	9.7e-05
33	936.956	9.7e-05
34	936.935	9.7e-05
35	936.96	9.7e-05
36	936.935	9.7e-05
37	936.947	9.7e-05
38	936.939	9.7e-05
39	936.933	9.7e-05
40	936.945	9.7e-05
41	936.949	9.7e-05
42	936.939	9.7e-05
43	936.934	9.7e-05
44	936.954	9.7e-05
45	936.96	9.7e-05
46	936.956	9.7e-05
47	936.946	9.7e-05
48	936.95	9.7e-05
49	936.981	9.7e-05
50	936.97	9.7e-05
51	936.981	9.7e-05
52	936.953	9.7e-05
53	936.976	9.7e-05
54	936.978	9.7e-05
55	936.976	9.7e-05
56	936.981	9.7e-05
57	936.961	9.7e-05
58	936.99	9.7e-05
59	936.981	9.7e-05
60	936.976	9.7e-05
61	936.966	9.7e-05
62	936.978	9.7e-05
63	936.988	9.7e-05
64	936.974	9.7e-05
65	936.983	9.7e-05
66	936.993	9.7e-05
67	937.007	9.7e-05
68	937.004	9.7e-05
69	937.001	9.7e-05
70	937.009	9.7e-05
71	936.988	9.7e-05
72	937.003	9.7e-05
73	937.017	9.7e-05
74	937.018	9.7e-05
75	937.016	9.7e-05
76	937.017	9.7e-05
77	937.021	9.7e-05
78	937.028	9.7e-05
79	937.028	9.7e-05
80	937.017	9.7e-05
81	937.017	9.7e-05
82	937.021	9.7e-05
83	937.022	9.7e-05
84	937.02	9.7e-05
85	937.037	9.7e-05
86	937.023	9.7e-05
87	937.014	9.7e-05
88	937.008	9.7e-05
89	937.036	9.7e-05
90	937.032	9.7e-05
91	937.038	9.7e-05
92	937.016	9.7e-05
93	937.006	9.7e-05
94	937.003	9.7e-05
95	937.02	9.7e-05
96	937.022	9.7e-05
97	937.015	9.7e-05
98	937.021	9.7e-05
99	936.991	9.7e-05
