N	R	I
0	941.274	9.7e-05
1	941.276	9.7e-05
2	941.275	9.7e-05
3	941.282	9.7e-05
4	941.264	9.7e-05
5	941.283	9.7e-05
6	941.281	9.7e-05
7	941.269	9.7e-05
8	941.281	9.7e-05
9	941.28	9.7e-05
10	941.26	9.7e-05
11	941.292	9.7e-05
12	941.292	9.7e-05
13	941.284	9.7e-05
14	941.258	9.7e-05
15	941.306	9.7e-05
16	941.271	9.7e-05
17	941.284	9.7e-05
18	941.272	9.7e-05
19	941.299	9.7e-05
20	941.304	9.7e-05
21	941.293	9.7e-05
22	941.312	9.7e-05
23	941.292	9.7e-05
24	941.28	9.7e-05
25	941.287	9.7e-05
26	941.278	9.7e-05
27	941.266	9.7e-05
28	941.262	9.7e-05
29	941.277	9.7e-05
30	941.273	9.7e-05
31	941.272	9.7e-05
32	941.289	9.7e-05
33	941.261	9.7e-05
34	941.279	9.7e-05
35	941.254	9.7e-05
36	941.267	9.7e-05
37	941.281	9.7e-05
38	941.299	9.7e-05
39	941.278	9.7e-05
40	941.258	9.7e-05
41	941.299	9.7e-05
42	941.266	9.7e-05
43	941.306	9.7e-05
44	941.301	9.7e-05
45	941.289	9.7e-05
46	941.285	9.7e-05
47	941.299	9.7e-05
48	941.297	9.7e-05
49	941.287	9.7e-05
50	941.28	9.7e-05
51	941.288	9.7e-05
52	941.301	9.7e-05
53	941.307	9.7e-05
54	941.31	9.7e-05
55	941.291	9.7e-05
56	941.295	9.7e-05
57	941.293	9.7e-05
58	941.276	9.7e-05
59	941.271	9.7e-05
60	941.286	9.7e-05
61	941.279	9.7e-05
62	941.274	9.7e-05
63	941.273	9.7e-05
64	941.256	9.7e-05
65	941.274	9.7e-05
66	941.28	9.7e-05
67	941.29	9.7e-05
68	941.294	9.7e-05
69	941.292	9.7e-05
70	941.285	9.7e-05
71	941.294	9.7e-05
72	941.291	9.7e-05
73	941.284	9.7e-05
74	941.298	9.7e-05
75	941.28	9.7e-05
76	941.259	9.7e-05
77	941.288	9.7e-05
78	941.265	9.7e-05
79	941.285	9.7e-05
80	941.304	9.7e-05
81	941.282	9.7e-05
82	941.283	9.7e-05
83	941.304	9.7e-05
84	941.306	9.7e-05
85	941.29	9.7e-05
86	941.285	9.7e-05
87	941.295	9.7e-05
88	941.287	9.7e-05
89	941.279	9.7e-05
90	941.289	9.7e-05
91	941.315	9.7e-05
92	941.287	9.7e-05
93	941.291	9.7e-05
94	941.303	9.7e-05
95	941.29	9.7e-05
96	941.289	9.7e-05
97	941.301	9.7e-05
98	941.311	9.7e-05
99	941.298	9.7e-05
100	941.304	9.7e-05
101	941.29	9.7e-05
102	941.312	9.7e-05
103	941.3	9.7e-05
104	941.295	9.7e-05
105	941.297	9.7e-05
106	941.289	9.7e-05
107	941.284	9.7e-05
108	941.318	9.7e-05
109	941.322	9.7e-05
110	941.307	9.7e-05
111	941.311	9.7e-05
112	941.312	9.7e-05
113	941.327	9.7e-05
114	941.289	9.7e-05
115	941.295	9.7e-05
116	941.301	9.7e-05
117	941.295	9.7e-05
118	941.323	9.7e-05
119	941.299	9.7e-05
120	941.302	9.7e-05
121	941.295	9.7e-05
122	941.305	9.7e-05
123	941.304	9.7e-05
124	941.279	9.7e-05
125	941.292	9.7e-05
126	941.298	9.7e-05
127	941.29	9.7e-05
128	941.311	9.7e-05
129	941.304	9.7e-05
130	941.301	9.7e-05
131	941.317	9.7e-05
132	941.314	9.7e-05
133	941.341	9.7e-05
134	941.319	9.7e-05
135	941.301	9.7e-05
136	941.291	9.7e-05
137	941.307	9.7e-05
138	941.312	9.7e-05
139	941.291	9.7e-05
