N	R	I
0	895.688	9.7e-05
1	895.66	9.7e-05
2	895.66	9.7e-05
3	895.667	9.7e-05
4	895.669	9.7e-05
5	895.669	9.7e-05
6	895.653	9.7e-05
7	895.675	9.7e-05
8	895.655	9.7e-05
9	895.649	9.7e-05
10	895.661	9.7e-05
11	895.673	9.7e-05
12	895.674	9.7e-05
13	895.661	9.7e-05
14	895.672	9.7e-05
15	895.663	9.7e-05
16	895.664	9.7e-05
17	895.681	9.7e-05
18	895.675	9.7e-05
19	895.658	9.7e-05
20	895.665	9.7e-05
21	895.651	9.7e-05
22	895.647	9.7e-05
23	895.668	9.7e-05
24	895.659	9.7e-05
25	895.673	9.7e-05
26	895.678	9.7e-05
27	895.682	9.7e-05
28	895.653	9.7e-05
29	895.654	9.7e-05
30	895.655	9.7e-05
31	895.647	9.7e-05
32	895.665	9.7e-05
33	895.659	9.7e-05
34	895.659	9.7e-05
35	895.671	9.7e-05
36	895.664	9.7e-05
37	895.663	9.7e-05
38	895.659	9.7e-05
39	895.67	9.7e-05
40	895.693	9.7e-05
41	895.673	9.7e-05
42	895.648	9.7e-05
43	895.673	9.7e-05
44	895.66	9.7e-05
45	895.641	9.7e-05
46	895.646	9.7e-05
47	895.638	9.7e-05
48	895.648	9.7e-05
49	895.633	9.7e-05
50	895.648	9.7e-05
51	895.625	9.7e-05
52	895.646	9.7e-05
53	895.665	9.7e-05
54	895.653	9.7e-05
55	895.624	9.7e-05
56	895.634	9.7e-05
57	895.634	9.7e-05
58	895.655	9.7e-05
59	895.642	9.7e-05
60	895.625	9.7e-05
61	895.62	9.7e-05
62	895.656	9.7e-05
63	895.669	9.7e-05
64	895.659	9.7e-05
65	895.643	9.7e-05
66	895.644	9.7e-05
67	895.659	9.7e-05
68	895.659	9.7e-05
69	895.659	9.7e-05
70	895.668	9.7e-05
71	895.651	9.7e-05
72	895.655	9.7e-05
73	895.664	9.7e-05
74	895.672	9.7e-05
75	895.678	9.7e-05
76	895.656	9.7e-05
77	895.656	9.7e-05
78	895.656	9.7e-05
79	895.68	9.7e-05
80	895.663	9.7e-05
81	895.664	9.7e-05
82	895.663	9.7e-05
83	895.629	9.7e-05
84	895.645	9.7e-05
85	895.671	9.7e-05
86	895.648	9.7e-05
87	895.636	9.7e-05
88	895.615	9.7e-05
89	895.618	9.7e-05
90	895.609	9.7e-05
91	895.615	9.7e-05
92	895.627	9.7e-05
93	895.651	9.7e-05
94	895.65	9.7e-05
95	895.654	9.7e-05
96	895.644	9.7e-05
97	895.667	9.7e-05
98	895.646	9.7e-05
99	895.673	9.7e-05
