N	R	I
0	923.388	9.7e-05
1	923.396	9.7e-05
2	923.379	9.7e-05
3	923.394	9.7e-05
4	923.389	9.7e-05
5	923.396	9.7e-05
6	923.406	9.7e-05
7	923.419	9.7e-05
8	923.421	9.7e-05
9	923.406	9.7e-05
10	923.401	9.7e-05
11	923.419	9.7e-05
12	923.404	9.7e-05
13	923.41	9.7e-05
14	923.406	9.7e-05
15	923.407	9.7e-05
16	923.42	9.7e-05
17	923.391	9.7e-05
18	923.378	9.7e-05
19	923.39	9.7e-05
20	923.406	9.7e-05
21	923.403	9.7e-05
22	923.421	9.7e-05
23	923.421	9.7e-05
24	923.413	9.7e-05
25	923.408	9.7e-05
26	923.418	9.7e-05
27	923.424	9.7e-05
28	923.42	9.7e-05
29	923.398	9.7e-05
30	923.412	9.7e-05
31	923.419	9.7e-05
32	923.41	9.7e-05
33	923.41	9.7e-05
34	923.423	9.7e-05
35	923.395	9.7e-05
36	923.405	9.7e-05
37	923.429	9.7e-05
38	923.407	9.7e-05
39	923.414	9.7e-05
40	923.431	9.7e-05
41	923.399	9.7e-05
42	923.413	9.7e-05
43	923.41	9.7e-05
44	923.405	9.7e-05
45	923.428	9.7e-05
46	923.425	9.7e-05
47	923.427	9.7e-05
48	923.409	9.7e-05
49	923.399	9.7e-05
50	923.399	9.7e-05
51	923.39	9.7e-05
52	923.383	9.7e-05
53	923.38	9.7e-05
54	923.38	9.7e-05
55	923.393	9.7e-05
56	923.407	9.7e-05
57	923.405	9.7e-05
58	923.378	9.7e-05
59	923.381	9.7e-05
60	923.399	9.7e-05
61	923.396	9.7e-05
62	923.403	9.7e-05
63	923.39	9.7e-05
64	923.4	9.7e-05
65	923.414	9.7e-05
66	923.402	9.7e-05
67	923.404	9.7e-05
68	923.403	9.7e-05
69	923.396	9.7e-05
70	923.408	9.7e-05
71	923.406	9.7e-05
72	923.402	9.7e-05
73	923.394	9.7e-05
74	923.409	9.7e-05
75	923.408	9.7e-05
76	923.395	9.7e-05
77	923.425	9.7e-05
78	923.397	9.7e-05
79	923.396	9.7e-05
80	923.407	9.7e-05
81	923.406	9.7e-05
82	923.396	9.7e-05
83	923.397	9.7e-05
84	923.424	9.7e-05
85	923.418	9.7e-05
86	923.409	9.7e-05
87	923.406	9.7e-05
88	923.389	9.7e-05
89	923.401	9.7e-05
90	923.405	9.7e-05
91	923.414	9.7e-05
92	923.401	9.7e-05
93	923.396	9.7e-05
94	923.415	9.7e-05
95	923.411	9.7e-05
96	923.407	9.7e-05
97	923.397	9.7e-05
98	923.402	9.7e-05
99	923.403	9.7e-05
