N	R	I
0	999.227	9.7e-05
1	999.23	9.7e-05
2	999.199	9.7e-05
3	999.209	9.7e-05
4	999.236	9.7e-05
5	999.232	9.7e-05
6	999.231	9.7e-05
7	999.23	9.7e-05
8	999.242	9.7e-05
9	999.241	9.7e-05
10	999.238	9.7e-05
11	999.25	9.7e-05
12	999.243	9.7e-05
13	999.256	9.7e-05
14	999.257	9.7e-05
15	999.268	9.7e-05
16	999.232	9.7e-05
17	999.262	9.7e-05
18	999.239	9.7e-05
19	999.252	9.7e-05
20	999.268	9.7e-05
21	999.254	9.7e-05
22	999.242	9.7e-05
23	999.247	9.7e-05
24	999.218	9.7e-05
25	999.212	9.7e-05
26	999.237	9.7e-05
27	999.25	9.7e-05
28	999.234	9.7e-05
29	999.248	9.7e-05
30	999.238	9.7e-05
31	999.215	9.7e-05
32	999.222	9.7e-05
33	999.241	9.7e-05
34	999.226	9.7e-05
35	999.229	9.7e-05
36	999.23	9.7e-05
37	999.224	9.7e-05
38	999.235	9.7e-05
39	999.231	9.7e-05
40	999.247	9.7e-05
41	999.231	9.7e-05
42	999.225	9.7e-05
43	999.212	9.7e-05
44	999.221	9.7e-05
45	999.208	9.7e-05
46	999.222	9.7e-05
47	999.211	9.7e-05
48	999.206	9.7e-05
49	999.206	9.7e-05
50	999.241	9.7e-05
51	999.219	9.7e-05
52	999.239	9.7e-05
53	999.24	9.7e-05
54	999.228	9.7e-05
55	999.239	9.7e-05
56	999.218	9.7e-05
57	999.233	9.7e-05
58	999.226	9.7e-05
59	999.247	9.7e-05
60	999.236	9.7e-05
61	999.241	9.7e-05
62	999.235	9.7e-05
63	999.214	9.7e-05
64	999.234	9.7e-05
65	999.247	9.7e-05
66	999.229	9.7e-05
67	999.235	9.7e-05
68	999.224	9.7e-05
69	999.218	9.7e-05
70	999.219	9.7e-05
71	999.234	9.7e-05
72	999.231	9.7e-05
73	999.236	9.7e-05
74	999.225	9.7e-05
75	999.237	9.7e-05
76	999.231	9.7e-05
77	999.236	9.7e-05
78	999.229	9.7e-05
79	999.251	9.7e-05
80	999.246	9.7e-05
81	999.241	9.7e-05
82	999.249	9.7e-05
83	999.253	9.7e-05
84	999.253	9.7e-05
85	999.244	9.7e-05
86	999.246	9.7e-05
87	999.256	9.7e-05
88	999.24	9.7e-05
89	999.245	9.7e-05
90	999.246	9.7e-05
91	999.262	9.7e-05
92	999.259	9.7e-05
93	999.24	9.7e-05
94	999.257	9.7e-05
95	999.238	9.7e-05
96	999.246	9.7e-05
97	999.24	9.7e-05
98	999.235	9.7e-05
99	999.238	9.7e-05
100	999.25	9.7e-05
101	999.247	9.7e-05
102	999.227	9.7e-05
103	999.219	9.7e-05
104	999.233	9.7e-05
105	999.222	9.7e-05
106	999.21	9.7e-05
107	999.224	9.7e-05
108	999.235	9.7e-05
109	999.238	9.7e-05
110	999.238	9.7e-05
111	999.242	9.7e-05
112	999.215	9.7e-05
113	999.227	9.7e-05
114	999.239	9.7e-05
115	999.235	9.7e-05
116	999.24	9.7e-05
117	999.258	9.7e-05
118	999.269	9.7e-05
119	999.255	9.7e-05
120	999.245	9.7e-05
121	999.27	9.7e-05
122	999.255	9.7e-05
123	999.255	9.7e-05
124	999.276	9.7e-05
125	999.266	9.7e-05
126	999.249	9.7e-05
127	999.254	9.7e-05
128	999.242	9.7e-05
129	999.24	9.7e-05
130	999.265	9.7e-05
131	999.255	9.7e-05
132	999.249	9.7e-05
133	999.245	9.7e-05
134	999.252	9.7e-05
135	999.252	9.7e-05
136	999.236	9.7e-05
137	999.222	9.7e-05
138	999.223	9.7e-05
139	999.238	9.7e-05
140	999.237	9.7e-05
141	999.235	9.7e-05
142	999.24	9.7e-05
143	999.236	9.7e-05
144	999.25	9.7e-05
145	999.241	9.7e-05
146	999.243	9.7e-05
147	999.239	9.7e-05
148	999.244	9.7e-05
149	999.239	9.7e-05
150	999.259	9.7e-05
151	999.26	9.7e-05
152	999.26	9.7e-05
153	999.239	9.7e-05
154	999.23	9.7e-05
155	999.23	9.7e-05
156	999.259	9.7e-05
157	999.26	9.7e-05
158	999.244	9.7e-05
159	999.246	9.7e-05
160	999.257	9.7e-05
161	999.262	9.7e-05
