V_sipm	I_sipm	R_rtd
0.01	-8.45122e-10	900.2513
0.02	-1.13209e-09	900.252
0.03	-1.99593e-09	900.251
0.04	-1.33176e-09	900.2448
0.05	-8.87322e-10	900.2319
0.06	-3.11172e-10	900.243
0.07	-1.14744e-09	900.247
0.08	-1.75066e-09	900.2314
0.09	-1.67151e-09	900.2308
0.1	-8.95822e-10	900.2413
0.11	-9.69994e-10	900.249
0.12	-1.97929e-09	900.2346
0.13	-1.29809e-09	900.2289
0.14	-8.40998e-10	900.2369
0.15	-9.79114e-10	900.2277
0.16	-1.77938e-09	900.2328
0.17	-4.15564e-10	900.2403
0.18	-1.83218e-09	900.2244
0.19	-1.00822e-09	900.243
0.2	-6.49369e-10	900.2354
0.21	-5.9222e-10	900.2189
0.22	-8.99518e-10	900.2273
0.23	-1.38487e-09	900.2329
0.24	-7.08771e-10	900.221
0.25	-8.86869e-10	900.2249
0.26	-1.41954e-10	900.2255
0.27	2.73597e-10	900.2205
0.28	1.38674e-09	900.2394
0.29	8.08764e-10	900.2348
0.3	1.55908e-09	900.2306
0.31	1.99958e-09	900.2242
0.32	3.32692e-09	900.2272
0.33	6.63942e-09	900.2146
0.34	9.23665e-09	900.2332
0.35	1.22181e-08	900.2276
0.36	1.65823e-08	900.228
0.37	2.30574e-08	900.2291
0.38	3.13132e-08	900.2122
0.39	4.27098e-08	900.2175
0.4	5.80596e-08	900.2251
0.41	7.90424e-08	900.2186
0.42	1.08898e-07	900.2194
0.43	1.51058e-07	900.209
0.44	2.11008e-07	900.2175
0.45	2.97745e-07	900.2259
0.46	4.23528e-07	900.2063
0.47	6.08691e-07	900.2201
0.48	8.81448e-07	900.2045
0.49	1.28943e-06	900.2025
0.5	1.899e-06	900.2054
0.51	2.81751e-06	900.2062
0.52	4.21392e-06	900.207
0.53	6.32775e-06	900.1933
0.54	9.55888e-06	900.2195
0.55	1.4449e-05	900.1933
0.56	2.19258e-05	900.1884
0.57	3.31871e-05	900.2067
0.58	5.01235e-05	900.218
0.59	7.50482e-05	900.1959
0.6	0.000111294	900.2157
0.61	0.000162239	900.184
0.62	0.000231778	900.1943
0.63	0.00032351	900.1924
0.64	0.000439054	900.2037
0.65	0.00058	900.2007
0.66	0.000744641	900.1962
0.67	0.000932677	900.1957
0.68	0.00114071	900.1976
0.69	0.00136749	900.1901
0.7	0.0016092	900.1951
0.71	0.0018647	900.2031
0.72	0.00213308	900.2072
0.73	0.00241093	900.2
0.74	0.00269844	900.2035
0.75	0.0029931	900.2005
0.76	0.00329553	900.1951
0.77	0.00360301	900.1989
0.78	0.00391705	900.1913
0.79	0.00423482	900.1799
0.8	0.00455794	900.1927
0.81	0.00488366	900.1999
0.82	0.00521298	900.1917
0.83	0.00554673	900.2183
0.84	0.00588213	900.1917
0.85	0.00622113	900.1803
0.86	0.00656173	900.1876
0.87	0.00690538	900.1929
0.88	0.00724999	900.1883
0.89	0.00759785	900.1915
0.9	0.00794622	900.1874
0.91	0.00829611	900.1805
0.92	0.00864864	900.1921
0.93	0.00900127	900.1917
0.94	0.00935664	900.1966
0.95	0.00971188	900.1826
0.96	0.0100689	900.1879
0.97	0.0104261	900.179
0.98	0.0107856	900.1924
0.99	0.0111443	900.1676
1.0	0.0115016	900.1827
