V_sipm	I_sipm	R_rtd
0.01	-1.13084e-09	948.4181
0.02	-6.54697e-11	948.4453
0.03	-8.42679e-10	948.4213
0.04	-7.63059e-10	948.4364
0.05	-9.13823e-10	948.436
0.06	-8.10564e-10	948.4295
0.07	-1.09516e-09	948.424
0.08	-9.64582e-10	948.4331
0.09	-7.53665e-10	948.4324
0.1	-7.45285e-10	948.4322
0.11	-1.18456e-09	948.4391
0.12	-1.17745e-09	948.4265
0.13	5.51105e-11	948.4292
0.14	-6.9294e-10	948.4313
0.15	-6.33085e-10	948.4359
0.16	-8.96919e-10	948.4347
0.17	-7.33805e-10	948.4387
0.18	-7.79283e-10	948.4054
0.19	-3.92044e-10	948.4335
0.2	-1.8214e-10	948.4123
0.21	-3.5665e-10	948.4284
0.22	-1.53649e-10	948.4288
0.23	4.49002e-10	948.4347
0.24	1.69895e-09	948.4362
0.25	1.39489e-09	948.4265
0.26	1.82691e-09	948.4401
0.27	2.60084e-09	948.4172
0.28	3.71808e-09	948.4353
0.29	5.61742e-09	948.4272
0.3	7.3819e-09	948.4253
0.31	1.0293e-08	948.4351
0.32	1.33401e-08	948.4147
0.33	1.72084e-08	948.4232
0.34	2.41596e-08	948.4472
0.35	3.27335e-08	948.4399
0.36	4.3551e-08	948.4224
0.37	5.86344e-08	948.426
0.38	7.90331e-08	948.4086
0.39	1.08294e-07	948.4263
0.4	1.48276e-07	948.4019
0.41	2.04264e-07	948.3947
0.42	2.83699e-07	948.4196
0.43	3.97754e-07	948.4191
0.44	5.61468e-07	948.4011
0.45	8.00263e-07	948.4067
0.46	1.14796e-06	948.4066
0.47	1.66176e-06	948.4009
0.48	2.41934e-06	948.4121
0.49	3.55016e-06	948.3997
0.5	5.23369e-06	948.382
0.51	7.74961e-06	948.4009
0.52	1.15186e-05	948.3949
0.53	1.71666e-05	948.3965
0.54	2.56319e-05	948.3878
0.55	3.81552e-05	948.3995
0.56	5.66455e-05	948.3796
0.57	8.33722e-05	948.3819
0.58	0.000121554	948.368
0.59	0.000174334	948.374
0.6	0.000245655	948.3705
0.61	0.000337987	948.3738
0.62	0.000453586	948.3952
0.63	0.000593758	948.3793
0.64	0.000757099	948.381
0.65	0.000943287	948.3816
0.66	0.00114918	948.355
0.67	0.00137368	948.3694
0.68	0.00161348	948.3429
0.69	0.00186788	948.3561
0.7	0.00213344	948.361
0.71	0.00240948	948.3475
0.72	0.00269594	948.3694
0.73	0.00298956	948.3553
0.74	0.00329098	948.3588
0.75	0.00359794	948.3453
0.76	0.00391147	948.3463
0.77	0.00422882	948.3465
0.78	0.00455195	948.345
0.79	0.00487795	948.327
0.8	0.0052087	948.3373
0.81	0.00554157	948.3318
0.82	0.00587765	948.3279
0.83	0.00621758	948.3259
0.84	0.00655893	948.3176
0.85	0.00690362	948.3226
0.86	0.00724953	948.3162
0.87	0.00759875	948.3122
0.88	0.00794806	948.324
0.89	0.00830074	948.3083
0.9	0.00865346	948.3061
0.91	0.00900784	948.3015
0.92	0.00936479	948.3071
0.93	0.00972198	948.3173
0.94	0.0100811	948.2979
0.95	0.0104402	948.3024
0.96	0.010802	948.2888
0.97	0.0111633	948.2882
0.98	0.0115268	948.3005
0.99	0.0118895	948.2964
1.0	0.0122508	948.2854
