N	R	I
0	893.958	9.7e-05
1	893.956	9.7e-05
2	893.946	9.7e-05
3	893.942	9.7e-05
4	893.934	9.7e-05
5	893.923	9.7e-05
6	893.94	9.7e-05
7	893.934	9.7e-05
8	893.942	9.7e-05
9	893.908	9.7e-05
10	893.935	9.7e-05
11	893.934	9.7e-05
12	893.948	9.7e-05
13	893.934	9.7e-05
14	893.935	9.7e-05
15	893.938	9.7e-05
16	893.964	9.7e-05
17	893.912	9.7e-05
18	893.921	9.7e-05
19	893.921	9.7e-05
20	893.922	9.7e-05
21	893.914	9.7e-05
22	893.932	9.7e-05
23	893.94	9.7e-05
24	893.959	9.7e-05
25	893.905	9.7e-05
26	893.918	9.7e-05
27	893.918	9.7e-05
28	893.92	9.7e-05
29	893.919	9.7e-05
30	893.926	9.7e-05
31	893.914	9.7e-05
32	893.908	9.7e-05
33	893.949	9.7e-05
34	893.915	9.7e-05
35	893.921	9.7e-05
36	893.903	9.7e-05
37	893.918	9.7e-05
38	893.926	9.7e-05
39	893.935	9.7e-05
40	893.911	9.7e-05
41	893.929	9.7e-05
42	893.908	9.7e-05
43	893.907	9.7e-05
44	893.921	9.7e-05
45	893.92	9.7e-05
46	893.895	9.7e-05
47	893.916	9.7e-05
48	893.932	9.7e-05
49	893.928	9.7e-05
50	893.905	9.7e-05
51	893.909	9.7e-05
52	893.913	9.7e-05
53	893.898	9.7e-05
54	893.903	9.7e-05
55	893.93	9.7e-05
56	893.917	9.7e-05
57	893.93	9.7e-05
58	893.899	9.7e-05
59	893.912	9.7e-05
60	893.907	9.7e-05
61	893.907	9.7e-05
62	893.91	9.7e-05
63	893.89	9.7e-05
64	893.913	9.7e-05
65	893.927	9.7e-05
66	893.915	9.7e-05
67	893.92	9.7e-05
68	893.903	9.7e-05
69	893.919	9.7e-05
70	893.903	9.7e-05
71	893.891	9.7e-05
72	893.9	9.7e-05
73	893.91	9.7e-05
74	893.925	9.7e-05
75	893.891	9.7e-05
76	893.895	9.7e-05
77	893.904	9.7e-05
78	893.93	9.7e-05
79	893.92	9.7e-05
80	893.907	9.7e-05
81	893.913	9.7e-05
82	893.919	9.7e-05
83	893.941	9.7e-05
84	893.919	9.7e-05
85	893.922	9.7e-05
86	893.936	9.7e-05
87	893.897	9.7e-05
88	893.909	9.7e-05
89	893.905	9.7e-05
90	893.92	9.7e-05
91	893.909	9.7e-05
92	893.921	9.7e-05
93	893.888	9.7e-05
94	893.892	9.7e-05
95	893.897	9.7e-05
