V_sipm	I_sipm	R_rtd
20.0	-9.73409e-09	883.1765
20.1	7.28617e-09	883.1685
20.2	3.12504e-09	883.1743
20.3	3.55558e-09	883.1891
20.4	2.91611e-09	883.1823
20.5	3.35783e-09	883.1877
20.6	9.44066e-10	883.1995
20.7	4.48569e-09	883.209
20.8	3.88826e-09	883.1953
20.9	2.99248e-09	883.2274
21.0	3.26959e-09	883.2198
21.1	4.63673e-09	883.2212
21.2	3.36382e-09	883.2286
21.3	2.97455e-09	883.2189
21.4	2.87313e-09	883.2195
21.5	3.28646e-09	883.2288
21.6	4.61582e-09	883.2429
21.7	1.0896e-09	883.2323
21.8	3.99412e-09	883.2101
21.9	2.86082e-09	883.2463
22.0	3.29978e-09	883.2301
22.1	4.42986e-09	883.241
22.2	3.85516e-09	883.2554
22.3	2.83267e-09	883.237
22.4	3.1406e-09	883.259
22.5	2.98638e-09	883.239
22.6	4.34573e-09	883.2623
22.7	3.89788e-09	883.2642
22.8	1.32138e-09	883.2724
22.9	3.06782e-09	883.2911
23.0	3.01647e-09	883.2907
23.1	4.1823e-09	883.3016
23.2	4.0239e-09	883.2892
23.3	2.95022e-09	883.2783
23.4	3.25378e-09	883.2745
23.5	4.1873e-09	883.2826
23.6	4.02201e-09	883.2903
23.7	4.72502e-09	883.2961
23.8	4.10862e-09	883.2755
23.9	1.29921e-08	883.287
24.0	7.01231e-08	883.3032
24.1	1.6803e-07	883.2944
24.2	2.98494e-07	883.2988
24.3	4.69936e-07	883.2977
24.4	6.70814e-07	883.317
24.5	9.02228e-07	883.3098
24.6	1.16356e-06	883.3082
24.7	1.44856e-06	883.3129
24.8	1.76184e-06	883.3156
24.9	2.10094e-06	883.3441
25.0	2.45126e-06	883.3489
25.1	2.84026e-06	883.3573
25.2	3.23078e-06	883.3552
25.3	3.66158e-06	883.3678
25.4	4.10625e-06	883.3578
25.5	4.55628e-06	883.3472
25.6	5.04224e-06	883.3344
25.7	5.54327e-06	883.3206
25.8	6.06444e-06	883.3257
25.9	6.60092e-06	883.3116
26.0	7.15138e-06	883.3055
26.1	7.72232e-06	883.2908
26.2	8.30563e-06	883.2841
26.3	8.92932e-06	883.2756
26.4	9.54441e-06	883.2773
26.5	1.01887e-05	883.268
26.6	1.08758e-05	883.2581
26.7	1.15655e-05	883.2729
26.8	1.23046e-05	883.2551
26.9	1.29711e-05	883.2554
27.0	1.37008e-05	883.2392
27.1	1.44803e-05	883.2557
27.2	1.5301e-05	883.2332
27.3	1.60697e-05	883.2367
27.4	1.68941e-05	883.2424
27.5	1.77809e-05	883.2323
27.6	1.86775e-05	883.2221
27.7	1.95778e-05	883.2228
27.8	2.05991e-05	883.2208
27.9	2.14993e-05	883.2101
28.0	2.25138e-05	883.2329
28.1	2.36537e-05	883.2294
28.2	2.46072e-05	883.2164
28.3	2.56626e-05	883.2086
28.4	2.69207e-05	883.2372
28.5	2.80882e-05	883.2275
28.6	2.92578e-05	883.2314
28.7	3.0492e-05	883.2554
28.8	3.18594e-05	883.2548
28.9	3.30974e-05	883.2885
29.0	3.45427e-05	883.2758
29.1	3.60333e-05	883.275
29.2	3.75456e-05	883.2879
29.3	3.90331e-05	883.2949
29.4	4.06065e-05	883.3153
29.5	4.23595e-05	883.325
29.6	4.41013e-05	883.3387
29.7	4.6054e-05	883.3391
29.8	4.7668e-05	883.3545
29.9	4.9796e-05	883.3539
