V_sipm	I_sipm	R_rtd
20.0	-9.42068e-09	881.5892
20.1	7.89098e-09	881.6095
20.2	4.73462e-09	881.6039
20.3	3.70709e-09	881.6055
20.4	1.36596e-09	881.6174
20.5	3.0623e-09	881.6256
20.6	3.05669e-09	881.627
20.7	4.37861e-09	881.6245
20.8	4.1931e-09	881.6407
20.9	3.09658e-09	881.6368
21.0	2.95203e-09	881.6392
21.1	4.40657e-09	881.649
21.2	3.75842e-09	881.6445
21.3	4.40652e-09	881.6529
21.4	3.13381e-09	881.6641
21.5	1.12811e-09	881.6698
21.6	2.99147e-09	881.6677
21.7	3.70446e-09	881.6621
21.8	4.51509e-09	881.6659
21.9	3.14063e-09	881.6623
22.0	4.40749e-09	881.6512
22.1	3.03261e-09	881.6641
22.2	2.90853e-09	881.6765
22.3	2.84565e-09	881.6863
22.4	3.72856e-09	881.6852
22.5	4.39787e-09	881.6898
22.6	1.22653e-09	881.6755
22.7	3.51071e-09	881.6934
22.8	2.8355e-09	881.6922
22.9	3.46645e-09	881.6822
23.0	4.37022e-09	881.7131
23.1	3.37746e-09	881.701
23.2	2.8506e-09	881.7057
23.3	3.51375e-09	881.7197
23.4	3.21223e-09	881.703
23.5	4.47989e-09	881.7068
23.6	3.74538e-09	881.7249
23.7	1.6109e-09	881.7299
23.8	4.04396e-09	881.7256
23.9	1.65544e-08	881.7294
24.0	7.51335e-08	881.7338
24.1	1.71103e-07	881.7384
24.2	3.02112e-07	881.7376
24.3	4.74628e-07	881.7407
24.4	6.67729e-07	881.7383
24.5	9.01175e-07	881.7424
24.6	1.14427e-06	881.7476
24.7	1.43748e-06	881.7422
24.8	1.74076e-06	881.749
24.9	2.06416e-06	881.7403
25.0	2.42897e-06	881.7436
25.1	2.79304e-06	881.7363
25.2	3.18665e-06	881.7502
25.3	3.59181e-06	881.7377
25.4	4.02938e-06	881.7446
25.5	4.46552e-06	881.7327
25.6	4.9803e-06	881.7449
25.7	5.4293e-06	881.7385
25.8	5.96106e-06	881.7487
25.9	6.45154e-06	881.7497
26.0	6.99184e-06	881.75
26.1	7.55586e-06	881.7523
26.2	8.13961e-06	881.7421
26.3	8.741e-06	881.7577
26.4	9.36381e-06	881.7645
26.5	9.95673e-06	881.7657
26.6	1.06427e-05	881.7607
26.7	1.13177e-05	881.7562
26.8	1.19753e-05	881.7773
26.9	1.27036e-05	881.7597
27.0	1.34206e-05	881.7559
27.1	1.41447e-05	881.7757
27.2	1.4961e-05	881.7636
27.3	1.57635e-05	881.7692
27.4	1.65539e-05	881.7788
27.5	1.7379e-05	881.7744
27.6	1.82761e-05	881.7889
27.7	1.91763e-05	881.7745
27.8	2.0135e-05	881.7803
27.9	2.10537e-05	881.7943
28.0	2.20011e-05	881.7875
28.1	2.29669e-05	881.7861
28.2	2.41078e-05	881.7853
28.3	2.51625e-05	881.7771
28.4	2.62293e-05	881.8062
28.5	2.73804e-05	881.7819
28.6	2.86028e-05	881.7943
28.7	2.98585e-05	881.791
28.8	3.11514e-05	881.7887
28.9	3.24266e-05	881.7932
29.0	3.37707e-05	881.8045
29.1	3.52669e-05	881.7903
29.2	3.6532e-05	881.7745
29.3	3.80728e-05	881.7891
29.4	3.96773e-05	881.7793
29.5	4.13131e-05	881.78
29.6	4.30225e-05	881.7904
29.7	4.48906e-05	881.8102
29.8	4.67082e-05	881.7994
29.9	4.86196e-05	881.7982
