N	R	I
0	940.27	9.7e-05
1	940.246	9.7e-05
2	940.262	9.7e-05
3	940.257	9.7e-05
4	940.248	9.7e-05
5	940.238	9.7e-05
6	940.249	9.7e-05
7	940.252	9.7e-05
8	940.25	9.7e-05
9	940.254	9.7e-05
10	940.268	9.7e-05
11	940.263	9.7e-05
12	940.281	9.7e-05
13	940.28	9.7e-05
14	940.295	9.7e-05
15	940.294	9.7e-05
16	940.29	9.7e-05
17	940.28	9.7e-05
18	940.282	9.7e-05
19	940.278	9.7e-05
20	940.268	9.7e-05
21	940.26	9.7e-05
22	940.259	9.7e-05
23	940.233	9.7e-05
24	940.244	9.7e-05
25	940.276	9.7e-05
26	940.239	9.7e-05
27	940.285	9.7e-05
28	940.25	9.7e-05
29	940.253	9.7e-05
30	940.269	9.7e-05
31	940.269	9.7e-05
32	940.263	9.7e-05
33	940.239	9.7e-05
34	940.257	9.7e-05
35	940.278	9.7e-05
36	940.26	9.7e-05
37	940.254	9.7e-05
38	940.271	9.7e-05
39	940.264	9.7e-05
40	940.25	9.7e-05
41	940.253	9.7e-05
42	940.25	9.7e-05
43	940.251	9.7e-05
44	940.257	9.7e-05
45	940.261	9.7e-05
46	940.242	9.7e-05
47	940.239	9.7e-05
48	940.244	9.7e-05
49	940.246	9.7e-05
50	940.243	9.7e-05
51	940.241	9.7e-05
52	940.245	9.7e-05
53	940.251	9.7e-05
54	940.238	9.7e-05
55	940.233	9.7e-05
56	940.211	9.7e-05
57	940.215	9.7e-05
58	940.227	9.7e-05
59	940.238	9.7e-05
60	940.214	9.7e-05
61	940.228	9.7e-05
62	940.232	9.7e-05
63	940.222	9.7e-05
64	940.235	9.7e-05
65	940.252	9.7e-05
66	940.22	9.7e-05
67	940.243	9.7e-05
68	940.237	9.7e-05
69	940.251	9.7e-05
70	940.255	9.7e-05
71	940.254	9.7e-05
72	940.259	9.7e-05
73	940.255	9.7e-05
74	940.27	9.7e-05
75	940.269	9.7e-05
76	940.27	9.7e-05
77	940.247	9.7e-05
78	940.256	9.7e-05
79	940.23	9.7e-05
80	940.232	9.7e-05
81	940.246	9.7e-05
82	940.242	9.7e-05
83	940.226	9.7e-05
84	940.23	9.7e-05
85	940.235	9.7e-05
86	940.25	9.7e-05
87	940.234	9.7e-05
88	940.241	9.7e-05
89	940.235	9.7e-05
90	940.236	9.7e-05
91	940.252	9.7e-05
92	940.254	9.7e-05
93	940.269	9.7e-05
94	940.265	9.7e-05
95	940.263	9.7e-05
96	940.246	9.7e-05
97	940.268	9.7e-05
98	940.264	9.7e-05
99	940.23	9.7e-05
100	940.217	9.7e-05
101	940.239	9.7e-05
102	940.252	9.7e-05
103	940.238	9.7e-05
104	940.264	9.7e-05
105	940.266	9.7e-05
106	940.251	9.7e-05
107	940.25	9.7e-05
108	940.24	9.7e-05
109	940.232	9.7e-05
110	940.237	9.7e-05
111	940.242	9.7e-05
112	940.247	9.7e-05
113	940.239	9.7e-05
114	940.236	9.7e-05
115	940.263	9.7e-05
116	940.235	9.7e-05
117	940.243	9.7e-05
118	940.249	9.7e-05
119	940.25	9.7e-05
120	940.256	9.7e-05
121	940.248	9.7e-05
122	940.255	9.7e-05
123	940.244	9.7e-05
124	940.242	9.7e-05
125	940.245	9.7e-05
126	940.254	9.7e-05
127	940.248	9.7e-05
128	940.258	9.7e-05
129	940.259	9.7e-05
130	940.248	9.7e-05
131	940.246	9.7e-05
132	940.247	9.7e-05
133	940.246	9.7e-05
134	940.225	9.7e-05
135	940.228	9.7e-05
136	940.23	9.7e-05
137	940.216	9.7e-05
138	940.233	9.7e-05
139	940.229	9.7e-05
140	940.257	9.7e-05
141	940.253	9.7e-05
142	940.253	9.7e-05
143	940.258	9.7e-05
144	940.236	9.7e-05
145	940.23	9.7e-05
146	940.214	9.7e-05
147	940.222	9.7e-05
148	940.232	9.7e-05
149	940.215	9.7e-05
150	940.224	9.7e-05
151	940.222	9.7e-05
152	940.241	9.7e-05
153	940.229	9.7e-05
154	940.227	9.7e-05
155	940.23	9.7e-05
156	940.225	9.7e-05
157	940.233	9.7e-05
158	940.227	9.7e-05
159	940.239	9.7e-05
160	940.23	9.7e-05
161	940.245	9.7e-05
