N	R	I
0	855.478	9.7e-05
1	855.457	9.7e-05
2	855.47	9.7e-05
3	855.484	9.7e-05
4	855.472	9.7e-05
5	855.469	9.7e-05
6	855.456	9.7e-05
7	855.447	9.7e-05
8	855.45	9.7e-05
9	855.46	9.7e-05
10	855.441	9.7e-05
11	855.446	9.7e-05
12	855.465	9.7e-05
13	855.445	9.7e-05
14	855.452	9.7e-05
15	855.473	9.7e-05
16	855.463	9.7e-05
17	855.466	9.7e-05
18	855.445	9.7e-05
19	855.457	9.7e-05
20	855.459	9.7e-05
21	855.473	9.7e-05
22	855.44	9.7e-05
23	855.455	9.7e-05
24	855.447	9.7e-05
25	855.449	9.7e-05
26	855.431	9.7e-05
27	855.467	9.7e-05
28	855.438	9.7e-05
29	855.449	9.7e-05
30	855.467	9.7e-05
31	855.437	9.7e-05
32	855.448	9.7e-05
33	855.468	9.7e-05
34	855.455	9.7e-05
35	855.463	9.7e-05
36	855.457	9.7e-05
37	855.459	9.7e-05
38	855.458	9.7e-05
39	855.446	9.7e-05
40	855.448	9.7e-05
41	855.451	9.7e-05
42	855.444	9.7e-05
43	855.439	9.7e-05
44	855.425	9.7e-05
45	855.42	9.7e-05
46	855.431	9.7e-05
47	855.457	9.7e-05
48	855.445	9.7e-05
49	855.455	9.7e-05
50	855.447	9.7e-05
51	855.438	9.7e-05
52	855.417	9.7e-05
53	855.442	9.7e-05
54	855.438	9.7e-05
55	855.463	9.7e-05
56	855.457	9.7e-05
57	855.466	9.7e-05
58	855.456	9.7e-05
59	855.442	9.7e-05
60	855.465	9.7e-05
61	855.456	9.7e-05
62	855.438	9.7e-05
63	855.447	9.7e-05
64	855.445	9.7e-05
65	855.439	9.7e-05
66	855.437	9.7e-05
67	855.47	9.7e-05
68	855.485	9.7e-05
69	855.444	9.7e-05
70	855.462	9.7e-05
71	855.462	9.7e-05
72	855.46	9.7e-05
73	855.451	9.7e-05
74	855.475	9.7e-05
75	855.486	9.7e-05
76	855.469	9.7e-05
77	855.449	9.7e-05
78	855.471	9.7e-05
79	855.476	9.7e-05
80	855.464	9.7e-05
81	855.463	9.7e-05
82	855.465	9.7e-05
83	855.469	9.7e-05
84	855.461	9.7e-05
85	855.456	9.7e-05
86	855.442	9.7e-05
87	855.45	9.7e-05
88	855.432	9.7e-05
89	855.437	9.7e-05
90	855.436	9.7e-05
91	855.463	9.7e-05
92	855.46	9.7e-05
93	855.444	9.7e-05
94	855.448	9.7e-05
95	855.43	9.7e-05
96	855.46	9.7e-05
97	855.457	9.7e-05
98	855.425	9.7e-05
99	855.443	9.7e-05
