N	R	I
0	962.444	9.7e-05
1	962.444	9.7e-05
2	962.432	9.7e-05
3	962.434	9.7e-05
4	962.425	9.7e-05
5	962.429	9.7e-05
6	962.427	9.7e-05
7	962.438	9.7e-05
8	962.435	9.7e-05
9	962.419	9.7e-05
10	962.415	9.7e-05
11	962.424	9.7e-05
12	962.404	9.7e-05
13	962.443	9.7e-05
14	962.442	9.7e-05
15	962.422	9.7e-05
16	962.407	9.7e-05
17	962.438	9.7e-05
18	962.427	9.7e-05
19	962.404	9.7e-05
20	962.421	9.7e-05
21	962.419	9.7e-05
22	962.392	9.7e-05
23	962.41	9.7e-05
24	962.415	9.7e-05
25	962.426	9.7e-05
26	962.411	9.7e-05
27	962.419	9.7e-05
28	962.423	9.7e-05
29	962.433	9.7e-05
30	962.445	9.7e-05
31	962.418	9.7e-05
32	962.44	9.7e-05
33	962.459	9.7e-05
34	962.442	9.7e-05
35	962.433	9.7e-05
36	962.407	9.7e-05
37	962.414	9.7e-05
38	962.411	9.7e-05
39	962.411	9.7e-05
40	962.43	9.7e-05
41	962.444	9.7e-05
42	962.442	9.7e-05
43	962.422	9.7e-05
44	962.427	9.7e-05
45	962.428	9.7e-05
46	962.43	9.7e-05
47	962.424	9.7e-05
48	962.442	9.7e-05
49	962.438	9.7e-05
50	962.431	9.7e-05
51	962.425	9.7e-05
52	962.448	9.7e-05
53	962.409	9.7e-05
54	962.421	9.7e-05
55	962.424	9.7e-05
56	962.416	9.7e-05
57	962.431	9.7e-05
58	962.418	9.7e-05
59	962.423	9.7e-05
60	962.441	9.7e-05
61	962.433	9.7e-05
62	962.448	9.7e-05
63	962.433	9.7e-05
64	962.436	9.7e-05
65	962.452	9.7e-05
66	962.437	9.7e-05
67	962.439	9.7e-05
68	962.447	9.7e-05
69	962.44	9.7e-05
70	962.432	9.7e-05
71	962.446	9.7e-05
72	962.436	9.7e-05
73	962.454	9.7e-05
74	962.445	9.7e-05
75	962.44	9.7e-05
76	962.457	9.7e-05
77	962.442	9.7e-05
78	962.448	9.7e-05
79	962.439	9.7e-05
80	962.443	9.7e-05
81	962.457	9.7e-05
82	962.45	9.7e-05
83	962.434	9.7e-05
84	962.444	9.7e-05
85	962.445	9.7e-05
86	962.446	9.7e-05
87	962.439	9.7e-05
88	962.426	9.7e-05
89	962.447	9.7e-05
90	962.424	9.7e-05
91	962.418	9.7e-05
92	962.413	9.7e-05
93	962.429	9.7e-05
94	962.437	9.7e-05
95	962.433	9.7e-05
96	962.461	9.7e-05
97	962.456	9.7e-05
98	962.428	9.7e-05
99	962.443	9.7e-05
