N	R	I
0	997.929	9.7e-05
1	997.93	9.7e-05
2	997.938	9.7e-05
3	997.93	9.7e-05
4	997.939	9.7e-05
5	997.931	9.7e-05
6	997.911	9.7e-05
7	997.92	9.7e-05
8	997.895	9.7e-05
9	997.903	9.7e-05
10	997.917	9.7e-05
11	997.915	9.7e-05
12	997.914	9.7e-05
13	997.922	9.7e-05
14	997.91	9.7e-05
15	997.916	9.7e-05
16	997.908	9.7e-05
17	997.898	9.7e-05
18	997.912	9.7e-05
19	997.914	9.7e-05
20	997.935	9.7e-05
21	997.924	9.7e-05
22	997.938	9.7e-05
23	997.921	9.7e-05
24	997.915	9.7e-05
25	997.915	9.7e-05
26	997.922	9.7e-05
27	997.909	9.7e-05
28	997.917	9.7e-05
29	997.911	9.7e-05
30	997.9	9.7e-05
31	997.92	9.7e-05
32	997.903	9.7e-05
33	997.924	9.7e-05
34	997.909	9.7e-05
35	997.919	9.7e-05
36	997.928	9.7e-05
37	997.915	9.7e-05
38	997.908	9.7e-05
39	997.94	9.7e-05
40	997.915	9.7e-05
41	997.898	9.7e-05
42	997.908	9.7e-05
43	997.937	9.7e-05
44	997.929	9.7e-05
45	997.936	9.7e-05
46	997.934	9.7e-05
47	997.938	9.7e-05
48	997.938	9.7e-05
49	997.916	9.7e-05
50	997.925	9.7e-05
51	997.935	9.7e-05
52	997.923	9.7e-05
53	997.933	9.7e-05
54	997.937	9.7e-05
55	997.934	9.7e-05
56	997.925	9.7e-05
57	997.913	9.7e-05
58	997.944	9.7e-05
59	997.936	9.7e-05
60	997.947	9.7e-05
61	997.95	9.7e-05
62	997.931	9.7e-05
63	997.92	9.7e-05
64	997.924	9.7e-05
65	997.946	9.7e-05
66	997.937	9.7e-05
67	997.933	9.7e-05
68	997.926	9.7e-05
69	997.926	9.7e-05
70	997.945	9.7e-05
71	997.916	9.7e-05
72	997.922	9.7e-05
73	997.945	9.7e-05
74	997.964	9.7e-05
75	997.931	9.7e-05
76	997.939	9.7e-05
77	997.956	9.7e-05
78	997.925	9.7e-05
79	997.923	9.7e-05
80	997.948	9.7e-05
81	997.933	9.7e-05
82	997.93	9.7e-05
83	997.948	9.7e-05
84	997.925	9.7e-05
85	997.937	9.7e-05
86	997.941	9.7e-05
87	997.95	9.7e-05
88	997.927	9.7e-05
89	997.953	9.7e-05
90	997.956	9.7e-05
91	997.916	9.7e-05
92	997.938	9.7e-05
93	997.927	9.7e-05
94	997.948	9.7e-05
95	997.939	9.7e-05
96	997.927	9.7e-05
97	997.945	9.7e-05
98	997.916	9.7e-05
99	997.93	9.7e-05
100	997.916	9.7e-05
101	997.924	9.7e-05
102	997.925	9.7e-05
103	997.88	9.7e-05
104	997.916	9.7e-05
105	997.889	9.7e-05
106	997.919	9.7e-05
107	997.908	9.7e-05
108	997.91	9.7e-05
109	997.905	9.7e-05
110	997.897	9.7e-05
111	997.901	9.7e-05
112	997.901	9.7e-05
113	997.886	9.7e-05
114	997.891	9.7e-05
115	997.891	9.7e-05
116	997.891	9.7e-05
117	997.896	9.7e-05
118	997.889	9.7e-05
119	997.889	9.7e-05
120	997.901	9.7e-05
121	997.898	9.7e-05
122	997.887	9.7e-05
123	997.894	9.7e-05
124	997.89	9.7e-05
125	997.902	9.7e-05
126	997.872	9.7e-05
127	997.91	9.7e-05
128	997.9	9.7e-05
129	997.893	9.7e-05
130	997.876	9.7e-05
131	997.883	9.7e-05
132	997.891	9.7e-05
133	997.891	9.7e-05
134	997.904	9.7e-05
135	997.895	9.7e-05
136	997.903	9.7e-05
137	997.897	9.7e-05
138	997.913	9.7e-05
139	997.879	9.7e-05
140	997.89	9.7e-05
141	997.883	9.7e-05
142	997.907	9.7e-05
143	997.894	9.7e-05
144	997.906	9.7e-05
145	997.903	9.7e-05
146	997.92	9.7e-05
147	997.895	9.7e-05
148	997.907	9.7e-05
149	997.888	9.7e-05
150	997.923	9.7e-05
151	997.902	9.7e-05
152	997.893	9.7e-05
153	997.897	9.7e-05
154	997.913	9.7e-05
155	997.928	9.7e-05
156	997.905	9.7e-05
157	997.91	9.7e-05
158	997.915	9.7e-05
159	997.922	9.7e-05
160	997.924	9.7e-05
161	997.909	9.7e-05
