V_sipm	I_sipm	R_rtd
20.0	-6.91291e-09	1047.327
20.1	8.96297e-09	1047.342
20.2	5.12446e-09	1047.343
20.3	6.42498e-09	1047.359
20.4	5.12943e-09	1047.356
20.5	4.37132e-09	1047.355
20.6	5.1638e-09	1047.377
20.7	5.44757e-09	1047.374
20.8	6.48152e-09	1047.367
20.9	5.4608e-09	1047.388
21.0	2.02391e-09	1047.378
21.1	4.57602e-09	1047.38
21.2	4.36369e-09	1047.387
21.3	5.37429e-09	1047.397
21.4	6.56582e-09	1047.389
21.5	5.1976e-09	1047.391
21.6	4.41182e-09	1047.413
21.7	4.74589e-09	1047.428
21.8	4.57507e-09	1047.402
21.9	5.42612e-09	1047.417
22.0	6.9746e-09	1047.407
22.1	5.54476e-09	1047.437
22.2	4.56299e-09	1047.452
22.3	4.79472e-09	1047.458
22.4	5.80935e-09	1047.459
22.5	6.95032e-09	1047.46
22.6	5.56259e-09	1047.446
22.7	4.68278e-09	1047.463
22.8	4.78007e-09	1047.46
22.9	4.79424e-09	1047.473
23.0	5.5819e-09	1047.465
23.1	2.62786e-09	1047.491
23.2	6.98346e-09	1047.484
23.3	5.81427e-09	1047.471
23.4	4.99763e-09	1047.487
23.5	5.32938e-09	1047.488
23.6	6.75921e-09	1047.494
23.7	6.86998e-09	1047.515
23.8	5.59623e-09	1047.498
23.9	5.84048e-09	1047.502
24.0	5.61316e-09	1047.519
24.1	6.38964e-09	1047.533
24.2	4.44928e-09	1047.509
24.3	9.17923e-09	1047.525
24.4	1.02978e-08	1047.545
24.5	1.81488e-08	1047.54
24.6	1.42136e-07	1047.567
24.7	9.19212e-07	1047.541
24.8	2.31268e-06	1047.541
24.9	4.34696e-06	1047.562
25.0	6.87401e-06	1047.558
25.1	9.89848e-06	1047.567
25.2	1.35226e-05	1047.58
25.3	1.74482e-05	1047.574
25.4	2.19256e-05	1047.573
25.5	2.66814e-05	1047.588
25.6	3.19318e-05	1047.569
25.7	3.74159e-05	1047.571
25.8	4.33465e-05	1047.58
25.9	4.95048e-05	1047.582
26.0	5.59155e-05	1047.583
26.1	6.28205e-05	1047.609
26.2	6.99387e-05	1047.613
26.3	7.74494e-05	1047.621
26.4	8.50736e-05	1047.623
26.5	9.32247e-05	1047.627
26.6	0.000101317	1047.614
26.7	0.000109969	1047.627
26.8	0.000118624	1047.62
26.9	0.000127601	1047.625
27.0	0.000137136	1047.646
27.1	0.000146748	1047.643
27.2	0.000156804	1047.663
27.3	0.000166922	1047.647
27.4	0.000177747	1047.673
27.5	0.000188524	1047.667
27.6	0.000199727	1047.693
27.7	0.000211285	1047.673
27.8	0.000223256	1047.674
27.9	0.000235144	1047.687
28.0	0.00024759	1047.681
28.1	0.000261046	1047.695
28.2	0.000274038	1047.693
28.3	0.000288047	1047.68
28.4	0.000302015	1047.703
28.5	0.000317049	1047.706
28.6	0.000332179	1047.732
28.7	0.00034834	1047.724
28.8	0.000363879	1047.741
28.9	0.000380538	1047.725
29.0	0.000398022	1047.714
29.1	0.000415993	1047.718
29.2	0.000434808	1047.743
29.3	0.000453924	1047.755
29.4	0.000473694	1047.751
29.5	0.000494433	1047.78
29.6	0.00051633	1047.778
29.7	0.000538679	1047.784
29.8	0.000561834	1047.782
29.9	0.000585744	1047.785
