N	R	I
0	922.447	9.7e-05
1	922.446	9.7e-05
2	922.446	9.7e-05
3	922.449	9.7e-05
4	922.451	9.7e-05
5	922.464	9.7e-05
6	922.472	9.7e-05
7	922.47	9.7e-05
8	922.454	9.7e-05
9	922.44	9.7e-05
10	922.46	9.7e-05
11	922.443	9.7e-05
12	922.451	9.7e-05
13	922.463	9.7e-05
14	922.438	9.7e-05
15	922.45	9.7e-05
16	922.48	9.7e-05
17	922.456	9.7e-05
18	922.463	9.7e-05
19	922.459	9.7e-05
20	922.45	9.7e-05
21	922.459	9.7e-05
22	922.457	9.7e-05
23	922.456	9.7e-05
24	922.455	9.7e-05
25	922.469	9.7e-05
26	922.443	9.7e-05
27	922.451	9.7e-05
28	922.434	9.7e-05
29	922.471	9.7e-05
30	922.458	9.7e-05
31	922.465	9.7e-05
32	922.474	9.7e-05
33	922.477	9.7e-05
34	922.469	9.7e-05
35	922.478	9.7e-05
36	922.478	9.7e-05
37	922.481	9.7e-05
38	922.497	9.7e-05
39	922.503	9.7e-05
40	922.49	9.7e-05
41	922.496	9.7e-05
42	922.505	9.7e-05
43	922.51	9.7e-05
44	922.49	9.7e-05
45	922.479	9.7e-05
46	922.457	9.7e-05
47	922.481	9.7e-05
48	922.488	9.7e-05
49	922.492	9.7e-05
50	922.487	9.7e-05
51	922.481	9.7e-05
52	922.479	9.7e-05
53	922.489	9.7e-05
54	922.482	9.7e-05
55	922.466	9.7e-05
56	922.503	9.7e-05
57	922.46	9.7e-05
58	922.476	9.7e-05
59	922.472	9.7e-05
60	922.462	9.7e-05
61	922.447	9.7e-05
62	922.456	9.7e-05
63	922.475	9.7e-05
64	922.473	9.7e-05
65	922.471	9.7e-05
66	922.477	9.7e-05
67	922.449	9.7e-05
68	922.471	9.7e-05
69	922.469	9.7e-05
70	922.48	9.7e-05
71	922.476	9.7e-05
72	922.477	9.7e-05
73	922.477	9.7e-05
74	922.477	9.7e-05
75	922.497	9.7e-05
76	922.49	9.7e-05
77	922.477	9.7e-05
78	922.507	9.7e-05
79	922.481	9.7e-05
80	922.505	9.7e-05
81	922.511	9.7e-05
82	922.49	9.7e-05
83	922.509	9.7e-05
84	922.522	9.7e-05
85	922.5	9.7e-05
86	922.505	9.7e-05
87	922.501	9.7e-05
88	922.503	9.7e-05
89	922.484	9.7e-05
90	922.495	9.7e-05
91	922.497	9.7e-05
92	922.496	9.7e-05
93	922.542	9.7e-05
94	922.503	9.7e-05
95	922.524	9.7e-05
96	922.525	9.7e-05
97	922.509	9.7e-05
98	922.504	9.7e-05
99	922.5	9.7e-05
100	922.502	9.7e-05
101	922.519	9.7e-05
102	922.515	9.7e-05
103	922.543	9.7e-05
104	922.528	9.7e-05
105	922.54	9.7e-05
106	922.511	9.7e-05
107	922.545	9.7e-05
108	922.533	9.7e-05
109	922.54	9.7e-05
110	922.518	9.7e-05
111	922.524	9.7e-05
112	922.524	9.7e-05
113	922.528	9.7e-05
114	922.51	9.7e-05
115	922.516	9.7e-05
116	922.513	9.7e-05
117	922.527	9.7e-05
118	922.512	9.7e-05
119	922.517	9.7e-05
120	922.501	9.7e-05
121	922.5	9.7e-05
122	922.515	9.7e-05
123	922.51	9.7e-05
124	922.506	9.7e-05
125	922.513	9.7e-05
126	922.511	9.7e-05
127	922.514	9.7e-05
128	922.504	9.7e-05
129	922.512	9.7e-05
130	922.511	9.7e-05
131	922.484	9.7e-05
132	922.499	9.7e-05
133	922.507	9.7e-05
134	922.499	9.7e-05
135	922.516	9.7e-05
136	922.516	9.7e-05
137	922.504	9.7e-05
138	922.515	9.7e-05
139	922.517	9.7e-05
140	922.519	9.7e-05
141	922.542	9.7e-05
142	922.508	9.7e-05
143	922.525	9.7e-05
144	922.527	9.7e-05
145	922.514	9.7e-05
146	922.524	9.7e-05
147	922.523	9.7e-05
148	922.509	9.7e-05
149	922.503	9.7e-05
150	922.522	9.7e-05
151	922.51	9.7e-05
152	922.501	9.7e-05
153	922.532	9.7e-05
154	922.538	9.7e-05
155	922.539	9.7e-05
156	922.55	9.7e-05
157	922.531	9.7e-05
158	922.524	9.7e-05
159	922.512	9.7e-05
160	922.495	9.7e-05
161	922.498	9.7e-05
