N	R	I
0	956.939	9.7e-05
1	956.93	9.7e-05
2	956.936	9.7e-05
3	956.935	9.7e-05
4	956.926	9.7e-05
5	956.92	9.7e-05
6	956.919	9.7e-05
7	956.943	9.7e-05
8	956.928	9.7e-05
9	956.946	9.7e-05
10	956.926	9.7e-05
11	956.925	9.7e-05
12	956.933	9.7e-05
13	956.929	9.7e-05
14	956.926	9.7e-05
15	956.929	9.7e-05
16	956.907	9.7e-05
17	956.932	9.7e-05
18	956.953	9.7e-05
19	956.921	9.7e-05
20	956.949	9.7e-05
21	956.935	9.7e-05
22	956.928	9.7e-05
23	956.937	9.7e-05
24	956.949	9.7e-05
25	956.919	9.7e-05
26	956.926	9.7e-05
27	956.94	9.7e-05
28	956.946	9.7e-05
29	956.943	9.7e-05
30	956.943	9.7e-05
31	956.945	9.7e-05
32	956.946	9.7e-05
33	956.933	9.7e-05
34	956.952	9.7e-05
35	956.943	9.7e-05
36	956.953	9.7e-05
37	956.97	9.7e-05
38	956.971	9.7e-05
39	956.966	9.7e-05
40	956.972	9.7e-05
41	956.977	9.7e-05
42	956.965	9.7e-05
43	956.956	9.7e-05
44	956.953	9.7e-05
45	956.952	9.7e-05
46	956.939	9.7e-05
47	956.967	9.7e-05
48	956.95	9.7e-05
49	956.961	9.7e-05
50	956.988	9.7e-05
51	956.962	9.7e-05
52	956.971	9.7e-05
53	956.96	9.7e-05
54	956.962	9.7e-05
55	956.959	9.7e-05
56	956.973	9.7e-05
57	956.945	9.7e-05
58	956.946	9.7e-05
59	956.964	9.7e-05
60	956.953	9.7e-05
61	956.958	9.7e-05
62	956.967	9.7e-05
63	956.972	9.7e-05
64	956.972	9.7e-05
65	956.981	9.7e-05
66	956.974	9.7e-05
67	956.973	9.7e-05
68	956.951	9.7e-05
69	956.975	9.7e-05
70	956.965	9.7e-05
71	956.967	9.7e-05
72	956.969	9.7e-05
73	956.975	9.7e-05
74	956.956	9.7e-05
75	956.949	9.7e-05
76	956.965	9.7e-05
77	956.972	9.7e-05
78	956.967	9.7e-05
79	956.967	9.7e-05
80	956.964	9.7e-05
81	956.988	9.7e-05
82	956.954	9.7e-05
83	956.967	9.7e-05
84	956.947	9.7e-05
85	956.973	9.7e-05
86	956.982	9.7e-05
87	956.978	9.7e-05
88	956.991	9.7e-05
89	956.976	9.7e-05
90	956.974	9.7e-05
91	956.963	9.7e-05
92	956.984	9.7e-05
93	956.987	9.7e-05
94	956.997	9.7e-05
95	956.983	9.7e-05
96	956.977	9.7e-05
97	956.97	9.7e-05
98	956.978	9.7e-05
99	956.995	9.7e-05
100	956.978	9.7e-05
101	956.985	9.7e-05
102	956.978	9.7e-05
103	956.989	9.7e-05
104	956.985	9.7e-05
105	956.968	9.7e-05
106	956.994	9.7e-05
107	956.975	9.7e-05
108	956.977	9.7e-05
109	956.988	9.7e-05
110	956.964	9.7e-05
111	956.979	9.7e-05
112	956.993	9.7e-05
113	956.998	9.7e-05
114	956.966	9.7e-05
115	956.974	9.7e-05
116	956.975	9.7e-05
117	956.963	9.7e-05
118	956.983	9.7e-05
119	956.969	9.7e-05
120	956.984	9.7e-05
121	956.993	9.7e-05
122	957.0	9.7e-05
123	956.982	9.7e-05
124	956.994	9.7e-05
125	957.002	9.7e-05
126	957.008	9.7e-05
127	957.011	9.7e-05
128	956.993	9.7e-05
129	956.998	9.7e-05
130	957.018	9.7e-05
131	957.01	9.7e-05
132	956.996	9.7e-05
133	956.981	9.7e-05
134	956.997	9.7e-05
135	956.975	9.7e-05
136	956.976	9.7e-05
137	956.976	9.7e-05
138	957.0	9.7e-05
139	956.999	9.7e-05
140	956.991	9.7e-05
141	957.001	9.7e-05
142	956.998	9.7e-05
143	956.99	9.7e-05
144	956.984	9.7e-05
145	956.99	9.7e-05
146	956.98	9.7e-05
147	956.988	9.7e-05
148	956.974	9.7e-05
149	956.983	9.7e-05
150	956.995	9.7e-05
151	956.991	9.7e-05
152	956.995	9.7e-05
153	957.005	9.7e-05
154	957.003	9.7e-05
155	956.992	9.7e-05
156	957.019	9.7e-05
157	956.989	9.7e-05
158	957.014	9.7e-05
159	957.013	9.7e-05
160	956.989	9.7e-05
161	956.988	9.7e-05
