N	R	I
0	948.251	9.7e-05
1	948.246	9.7e-05
2	948.238	9.7e-05
3	948.244	9.7e-05
4	948.228	9.7e-05
5	948.233	9.7e-05
6	948.236	9.7e-05
7	948.205	9.7e-05
8	948.219	9.7e-05
9	948.249	9.7e-05
10	948.237	9.7e-05
11	948.231	9.7e-05
12	948.222	9.7e-05
13	948.233	9.7e-05
14	948.219	9.7e-05
15	948.227	9.7e-05
16	948.224	9.7e-05
17	948.229	9.7e-05
18	948.225	9.7e-05
19	948.24	9.7e-05
20	948.223	9.7e-05
21	948.242	9.7e-05
22	948.263	9.7e-05
23	948.233	9.7e-05
24	948.223	9.7e-05
25	948.242	9.7e-05
26	948.226	9.7e-05
27	948.236	9.7e-05
28	948.214	9.7e-05
29	948.229	9.7e-05
30	948.265	9.7e-05
31	948.223	9.7e-05
32	948.253	9.7e-05
33	948.22	9.7e-05
34	948.22	9.7e-05
35	948.224	9.7e-05
36	948.223	9.7e-05
37	948.209	9.7e-05
38	948.231	9.7e-05
39	948.215	9.7e-05
40	948.223	9.7e-05
41	948.216	9.7e-05
42	948.234	9.7e-05
43	948.22	9.7e-05
44	948.231	9.7e-05
45	948.236	9.7e-05
46	948.219	9.7e-05
47	948.232	9.7e-05
48	948.244	9.7e-05
49	948.211	9.7e-05
50	948.196	9.7e-05
51	948.216	9.7e-05
52	948.225	9.7e-05
53	948.226	9.7e-05
54	948.241	9.7e-05
55	948.219	9.7e-05
56	948.21	9.7e-05
57	948.213	9.7e-05
58	948.212	9.7e-05
59	948.218	9.7e-05
60	948.208	9.7e-05
61	948.213	9.7e-05
62	948.227	9.7e-05
63	948.229	9.7e-05
64	948.203	9.7e-05
65	948.236	9.7e-05
66	948.22	9.7e-05
67	948.22	9.7e-05
68	948.24	9.7e-05
69	948.236	9.7e-05
70	948.245	9.7e-05
71	948.237	9.7e-05
72	948.236	9.7e-05
73	948.256	9.7e-05
74	948.21	9.7e-05
75	948.24	9.7e-05
76	948.233	9.7e-05
77	948.226	9.7e-05
78	948.244	9.7e-05
79	948.221	9.7e-05
80	948.208	9.7e-05
81	948.245	9.7e-05
82	948.239	9.7e-05
83	948.216	9.7e-05
84	948.24	9.7e-05
85	948.246	9.7e-05
86	948.222	9.7e-05
87	948.232	9.7e-05
88	948.227	9.7e-05
89	948.225	9.7e-05
90	948.232	9.7e-05
91	948.216	9.7e-05
92	948.213	9.7e-05
93	948.213	9.7e-05
94	948.225	9.7e-05
95	948.249	9.7e-05
96	948.228	9.7e-05
97	948.226	9.7e-05
98	948.245	9.7e-05
99	948.25	9.7e-05
100	948.224	9.7e-05
101	948.217	9.7e-05
102	948.22	9.7e-05
103	948.224	9.7e-05
104	948.227	9.7e-05
105	948.25	9.7e-05
106	948.239	9.7e-05
107	948.233	9.7e-05
108	948.267	9.7e-05
109	948.266	9.7e-05
110	948.267	9.7e-05
111	948.262	9.7e-05
112	948.263	9.7e-05
113	948.252	9.7e-05
114	948.272	9.7e-05
115	948.283	9.7e-05
116	948.271	9.7e-05
117	948.264	9.7e-05
118	948.267	9.7e-05
119	948.261	9.7e-05
120	948.258	9.7e-05
121	948.288	9.7e-05
122	948.246	9.7e-05
123	948.256	9.7e-05
124	948.275	9.7e-05
125	948.243	9.7e-05
126	948.271	9.7e-05
127	948.284	9.7e-05
128	948.304	9.7e-05
129	948.276	9.7e-05
130	948.295	9.7e-05
131	948.287	9.7e-05
132	948.285	9.7e-05
133	948.286	9.7e-05
134	948.27	9.7e-05
135	948.293	9.7e-05
136	948.282	9.7e-05
137	948.303	9.7e-05
138	948.31	9.7e-05
139	948.291	9.7e-05
140	948.3	9.7e-05
141	948.312	9.7e-05
142	948.3	9.7e-05
143	948.311	9.7e-05
144	948.3	9.7e-05
145	948.285	9.7e-05
146	948.307	9.7e-05
147	948.308	9.7e-05
148	948.273	9.7e-05
149	948.292	9.7e-05
150	948.292	9.7e-05
151	948.288	9.7e-05
152	948.29	9.7e-05
153	948.285	9.7e-05
154	948.315	9.7e-05
155	948.294	9.7e-05
156	948.304	9.7e-05
157	948.287	9.7e-05
158	948.299	9.7e-05
159	948.3	9.7e-05
160	948.32	9.7e-05
161	948.33	9.7e-05
162	948.314	9.7e-05
163	948.32	9.7e-05
164	948.342	9.7e-05
165	948.321	9.7e-05
166	948.338	9.7e-05
167	948.342	9.7e-05
168	948.327	9.7e-05
169	948.34	9.7e-05
170	948.337	9.7e-05
171	948.336	9.7e-05
172	948.341	9.7e-05
173	948.349	9.7e-05
174	948.341	9.7e-05
175	948.355	9.7e-05
176	948.355	9.7e-05
177	948.369	9.7e-05
178	948.361	9.7e-05
179	948.355	9.7e-05
180	948.336	9.7e-05
181	948.381	9.7e-05
182	948.392	9.7e-05
183	948.369	9.7e-05
184	948.394	9.7e-05
185	948.367	9.7e-05
186	948.385	9.7e-05
187	948.36	9.7e-05
188	948.354	9.7e-05
189	948.36	9.7e-05
190	948.373	9.7e-05
191	948.38	9.7e-05
192	948.372	9.7e-05
193	948.399	9.7e-05
194	948.394	9.7e-05
195	948.377	9.7e-05
196	948.387	9.7e-05
197	948.412	9.7e-05
198	948.388	9.7e-05
199	948.399	9.7e-05
200	948.381	9.7e-05
201	948.396	9.7e-05
