V_sipm	I_sipm	R_rtd
20.0	-9.65803e-09	867.5751
20.1	6.53563e-09	867.5936
20.2	2.9392e-09	867.5787
20.3	1.00925e-09	867.5787
20.4	3.33723e-09	867.5787
20.5	4.62012e-09	867.5757
20.6	3.96535e-09	867.5998
20.7	3.05418e-09	867.5765
20.8	3.05651e-09	867.5792
20.9	4.5431e-09	867.5969
21.0	3.50288e-09	867.5934
21.1	3.89508e-09	867.5845
21.2	3.0017e-09	867.5977
21.3	3.2354e-09	867.6003
21.4	9.16052e-10	867.6078
21.5	4.15156e-09	867.6021
21.6	4.11448e-09	867.6085
21.7	3.04244e-09	867.6124
21.8	2.93331e-09	867.6183
21.9	4.16344e-09	867.6151
22.0	4.29317e-09	867.6155
22.1	2.98489e-09	867.6201
22.2	3.30706e-09	867.6161
22.3	2.87116e-09	867.6284
22.4	3.10763e-09	867.631
22.5	9.57477e-10	867.6445
22.6	3.80199e-09	867.639
22.7	4.6779e-09	867.6358
22.8	3.82625e-09	867.6403
22.9	3.35128e-09	867.6565
23.0	2.73558e-09	867.6451
23.1	3.52045e-09	867.6558
23.2	3.16606e-09	867.645
23.3	4.57375e-09	867.6473
23.4	3.99176e-09	867.6638
23.5	1.25782e-09	867.67
23.6	3.02078e-09	867.675
23.7	3.58062e-09	867.6726
23.8	7.48703e-09	867.6801
23.9	3.58153e-08	867.6671
24.0	1.01029e-07	867.6611
24.1	1.91899e-07	867.6696
24.2	3.10605e-07	867.6833
24.3	4.58304e-07	867.6849
24.4	6.28591e-07	867.6834
24.5	8.2054e-07	867.688
24.6	1.03021e-06	867.702
24.7	1.26988e-06	867.7017
24.8	1.51465e-06	867.6949
24.9	1.79003e-06	867.6971
25.0	2.07003e-06	867.7011
25.1	2.37091e-06	867.6975
25.2	2.69186e-06	867.705
25.3	3.04467e-06	867.7242
25.4	3.377e-06	867.7131
25.5	3.7415e-06	867.7153
25.6	4.14389e-06	867.7157
25.7	4.50469e-06	867.7313
25.8	4.92966e-06	867.7255
25.9	5.34098e-06	867.7411
26.0	5.77257e-06	867.7242
26.1	6.22273e-06	867.731
26.2	6.67308e-06	867.747
26.3	7.16993e-06	867.7618
26.4	7.66841e-06	867.7671
26.5	8.17645e-06	867.7467
26.6	8.67295e-06	867.7476
26.7	9.22395e-06	867.7543
26.8	9.77121e-06	867.7687
26.9	1.03594e-05	867.7716
27.0	1.09619e-05	867.7682
27.1	1.15455e-05	867.7625
27.2	1.21954e-05	867.7724
27.3	1.28403e-05	867.7684
27.4	1.34833e-05	867.7799
27.5	1.40942e-05	867.788
27.6	1.48372e-05	867.7819
27.7	1.55139e-05	867.7836
27.8	1.6302e-05	867.785
27.9	1.71239e-05	867.7878
28.0	1.78507e-05	867.7836
28.1	1.86243e-05	867.8126
28.2	1.94923e-05	867.7988
28.3	2.032e-05	867.7991
28.4	2.123e-05	867.8127
28.5	2.21652e-05	867.8023
28.6	2.31573e-05	867.8211
28.7	2.41775e-05	867.8266
28.8	2.50662e-05	867.8243
28.9	2.61747e-05	867.8178
29.0	2.72309e-05	867.8224
29.1	2.84275e-05	867.8204
29.2	2.9702e-05	867.8204
29.3	3.08398e-05	867.8254
29.4	3.22418e-05	867.8409
29.5	3.34203e-05	867.8324
29.6	3.48164e-05	867.8412
29.7	3.6218e-05	867.8514
29.8	3.77624e-05	867.8514
29.9	3.91433e-05	867.8534
