V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.76913e-06	0.59557	1e-05	1096.726
30.0	3.77862e-06	0.601122	1.21518e-05	1096.739
30.0	3.78266e-06	0.606731	1.47667e-05	1096.736
30.0	3.79978e-06	0.612429	1.79443e-05	1096.751
30.0	3.84796e-06	0.618222	2.18056e-05	1096.738
30.0	3.89202e-06	0.624105	2.64977e-05	1096.731
30.0	3.90699e-06	0.630093	3.21996e-05	1096.735
30.0	3.9834e-06	0.636191	3.91284e-05	1096.732
30.0	4.02138e-06	0.642408	4.75482e-05	1096.728
30.0	4.12422e-06	0.648749	5.77798e-05	1096.75
30.0	4.22251e-06	0.655209	7.02131e-05	1096.729
30.0	4.41679e-06	0.661798	8.53217e-05	1096.743
30.0	4.56748e-06	0.668506	0.000103682	1096.726
30.0	4.82379e-06	0.675345	0.000125992	1096.733
30.0	5.16468e-06	0.682293	0.000153104	1096.735
30.0	5.59832e-06	0.689344	0.000186049	1096.75
30.0	6.18064e-06	0.696507	0.000226083	1096.728
30.0	6.9231e-06	0.703761	0.000274733	1096.72
30.0	7.90254e-06	0.711089	0.000333851	1096.718
30.0	9.16129e-06	0.718487	0.00040569	1096.728
30.0	1.09187e-05	0.72595	0.000492988	1096.731
30.0	1.32082e-05	0.733473	0.00059907	1096.719
30.0	1.61253e-05	0.741044	0.00072798	1096.744
30.0	1.99295e-05	0.748671	0.000884629	1096.729
30.0	2.4851e-05	0.756352	0.00107499	1096.727
30.0	3.11969e-05	0.764123	0.00130631	1096.711
30.0	3.93254e-05	0.771983	0.0015874	1096.731
30.0	4.96438e-05	0.779965	0.00192898	1096.704
30.0	6.31536e-05	0.788114	0.00234407	1096.717
30.0	7.96338e-05	0.796483	0.00284847	1096.712
30.0	0.000100896	0.805126	0.00346142	1096.722
30.0	0.000127138	0.814133	0.00420626	1096.718
30.0	0.000160177	0.823586	0.00511137	1096.721
30.0	0.000201199	0.833602	0.00621125	1096.717
30.0	0.00025171	0.844309	0.00754781	1096.701
30.0	0.000313434	0.855865	0.00917197	1096.705
30.0	0.0003894	0.868416	0.0111456	1096.698
30.0	0.000482384	0.882156	0.013544	1096.717
30.0	0.00059501	0.897282	0.0164584	1096.711
30.0	0.000730827	0.913916	0.02	1096.712
30.0	0.000731535	0.913728	0.02	1096.708
30.0	0.00059602	0.896771	0.0164584	1096.702
30.0	0.000483097	0.881528	0.013544	1096.706
30.0	0.000390254	0.867732	0.0111456	1096.705
30.0	0.000314336	0.85518	0.00917197	1096.724
30.0	0.0002525	0.843642	0.00754781	1096.701
30.0	0.000201349	0.832959	0.00621125	1096.705
30.0	0.000160489	0.822984	0.00511137	1096.709
30.0	0.000127501	0.813559	0.00420626	1096.708
30.0	0.000101235	0.804587	0.00346142	1096.688
30.0	7.98881e-05	0.795973	0.00284847	1096.703
30.0	6.30264e-05	0.78764	0.00234407	1096.711
30.0	4.98909e-05	0.779516	0.00192898	1096.705
30.0	3.9607e-05	0.771572	0.0015874	1096.705
30.0	3.12085e-05	0.763734	0.00130631	1096.702
30.0	2.49213e-05	0.755987	0.00107499	1096.71
30.0	1.99124e-05	0.748342	0.000884629	1096.686
30.0	1.6086e-05	0.74073	0.00072798	1096.702
30.0	1.32923e-05	0.733176	0.00059907	1096.706
30.0	1.09864e-05	0.725673	0.000492988	1096.674
30.0	9.23695e-06	0.718224	0.00040569	1096.694
30.0	7.94298e-06	0.710836	0.000333851	1096.697
30.0	6.96089e-06	0.703518	0.000274733	1096.687
30.0	6.18185e-06	0.696277	0.000226083	1096.684
30.0	5.64797e-06	0.689131	0.000186049	1096.685
30.0	5.19731e-06	0.682082	0.000153104	1096.693
30.0	4.83506e-06	0.675143	0.000125992	1096.69
30.0	4.57552e-06	0.668317	0.000103682	1096.696
30.0	4.40596e-06	0.661615	8.53217e-05	1096.699
30.0	4.24226e-06	0.65503	7.02131e-05	1096.693
30.0	4.135e-06	0.648578	5.77798e-05	1096.696
30.0	4.06261e-06	0.642246	4.75482e-05	1096.693
30.0	3.96429e-06	0.636028	3.91284e-05	1096.698
30.0	3.93389e-06	0.629932	3.21996e-05	1096.666
30.0	3.91183e-06	0.623943	2.64977e-05	1096.685
30.0	3.84691e-06	0.618068	2.18056e-05	1096.691
30.0	3.8613e-06	0.612281	1.79443e-05	1096.7
30.0	3.78277e-06	0.60659	1.47667e-05	1096.693
30.0	3.81505e-06	0.600987	1.21518e-05	1096.695
30.0	3.7823e-06	0.595431	1e-05	1096.701
30.0	3.73865e-06	0.595434	1e-05	1096.687
30.0	3.80324e-06	0.601002	1.21518e-05	1096.689
30.0	3.82279e-06	0.606618	1.47667e-05	1096.702
30.0	3.82519e-06	0.61232	1.79443e-05	1096.692
30.0	3.85268e-06	0.618114	2.18056e-05	1096.698
30.0	3.86615e-06	0.624005	2.64977e-05	1096.686
30.0	3.93807e-06	0.629994	3.21996e-05	1096.726
30.0	3.97081e-06	0.636101	3.91284e-05	1096.707
30.0	4.0434e-06	0.642326	4.75482e-05	1096.687
30.0	4.12487e-06	0.648667	5.77798e-05	1096.698
30.0	4.21345e-06	0.655131	7.02131e-05	1096.702
30.0	4.37697e-06	0.661722	8.53217e-05	1096.678
30.0	4.56946e-06	0.668435	0.000103682	1096.688
30.0	4.83264e-06	0.675274	0.000125992	1096.686
30.0	5.13584e-06	0.682225	0.000153104	1096.701
30.0	5.57911e-06	0.689283	0.000186049	1096.684
30.0	6.10924e-06	0.69645	0.000226083	1096.707
30.0	6.92341e-06	0.703698	0.000274733	1096.681
30.0	7.9446e-06	0.711033	0.000333851	1096.695
30.0	9.22291e-06	0.718434	0.00040569	1096.692
30.0	1.09312e-05	0.7259	0.000492988	1096.688
30.0	1.3188e-05	0.733425	0.00059907	1096.693
30.0	1.61465e-05	0.740998	0.00072798	1096.675
30.0	1.98959e-05	0.748627	0.000884629	1096.696
30.0	2.49213e-05	0.756304	0.00107499	1096.698
30.0	3.12171e-05	0.764072	0.00130631	1096.696
30.0	3.92714e-05	0.771938	0.0015874	1096.702
30.0	4.98017e-05	0.779918	0.00192898	1096.683
30.0	6.30765e-05	0.788072	0.00234407	1096.702
30.0	7.96763e-05	0.796443	0.00284847	1096.701
30.0	0.000100626	0.805081	0.00346142	1096.688
30.0	0.000127126	0.814089	0.00420626	1096.674
30.0	0.000159909	0.823547	0.00511137	1096.687
30.0	0.000200804	0.833564	0.00621125	1096.704
30.0	0.00025141	0.844274	0.00754781	1096.681
30.0	0.000313287	0.855836	0.00917197	1096.695
30.0	0.000389007	0.868378	0.0111456	1096.706
30.0	0.00048201	0.882126	0.013544	1096.675
30.0	0.000594285	0.897247	0.0164584	1096.694
30.0	0.00073083	0.913923	0.02	1096.677
30.0	0.000731202	0.913697	0.02	1096.672
30.0	0.000595171	0.896743	0.0164584	1096.687
30.0	0.000482769	0.881499	0.013544	1096.675
30.0	0.000389874	0.867709	0.0111456	1096.682
30.0	0.000313916	0.855156	0.00917197	1096.696
30.0	0.000251539	0.843616	0.00754781	1096.704
30.0	0.000201042	0.832938	0.00621125	1096.719
30.0	0.00016039	0.822953	0.00511137	1096.698
30.0	0.000127303	0.813537	0.00420626	1096.694
30.0	0.000100855	0.804574	0.00346142	1096.697
30.0	7.97847e-05	0.795961	0.00284847	1096.707
30.0	6.30606e-05	0.787636	0.00234407	1096.702
30.0	4.96683e-05	0.77951	0.00192898	1096.731
30.0	3.94228e-05	0.771559	0.0015874	1096.715
30.0	3.12744e-05	0.763716	0.00130631	1096.716
30.0	2.4852e-05	0.755972	0.00107499	1096.682
30.0	1.99572e-05	0.748322	0.000884629	1096.713
30.0	1.61417e-05	0.740712	0.00072798	1096.711
30.0	1.33437e-05	0.73316	0.00059907	1096.715
30.0	1.09927e-05	0.725652	0.000492988	1096.704
30.0	9.21649e-06	0.718209	0.00040569	1096.685
30.0	7.92786e-06	0.710817	0.000333851	1096.695
30.0	6.92581e-06	0.703504	0.000274733	1096.704
30.0	6.2009e-06	0.696266	0.000226083	1096.697
30.0	5.5857e-06	0.689114	0.000186049	1096.699
30.0	5.17944e-06	0.682066	0.000153104	1096.699
30.0	4.83587e-06	0.675124	0.000125992	1096.697
30.0	4.64375e-06	0.668297	0.000103682	1096.693
30.0	4.43658e-06	0.661594	8.53217e-05	1096.702
30.0	4.23798e-06	0.655011	7.02131e-05	1096.712
30.0	4.12931e-06	0.648559	5.77798e-05	1096.698
30.0	4.06872e-06	0.642223	4.75482e-05	1096.716
30.0	4.0009e-06	0.636013	3.91284e-05	1096.686
30.0	3.87127e-06	0.629918	3.21996e-05	1096.689
30.0	3.88037e-06	0.623932	2.64977e-05	1096.704
30.0	3.87851e-06	0.618054	2.18056e-05	1096.709
30.0	3.84479e-06	0.612267	1.79443e-05	1096.692
30.0	3.80137e-06	0.606577	1.47667e-05	1096.707
30.0	3.79985e-06	0.600967	1.21518e-05	1096.717
30.0	3.79361e-06	0.595419	1e-05	1096.701
30.0	3.77999e-06	0.595414	1e-05	1096.705
30.0	3.78981e-06	0.600983	1.21518e-05	1096.707
30.0	3.7937e-06	0.6066	1.47667e-05	1096.715
30.0	3.84813e-06	0.612302	1.79443e-05	1096.704
30.0	3.86989e-06	0.618095	2.18056e-05	1096.715
30.0	3.87682e-06	0.623984	2.64977e-05	1096.702
30.0	3.86914e-06	0.629981	3.21996e-05	1096.719
30.0	3.97123e-06	0.63609	3.91284e-05	1096.721
30.0	4.0753e-06	0.642307	4.75482e-05	1096.721
30.0	4.15774e-06	0.648655	5.77798e-05	1096.702
30.0	4.24886e-06	0.65512	7.02131e-05	1096.712
30.0	4.37563e-06	0.661714	8.53217e-05	1096.707
30.0	4.62683e-06	0.668429	0.000103682	1096.73
30.0	4.84448e-06	0.675267	0.000125992	1096.731
30.0	5.17877e-06	0.68222	0.000153104	1096.719
30.0	5.54872e-06	0.689281	0.000186049	1096.727
30.0	6.14332e-06	0.696443	0.000226083	1096.721
30.0	6.9072e-06	0.703701	0.000274733	1096.701
30.0	7.87967e-06	0.711029	0.000333851	1096.726
30.0	9.16628e-06	0.718433	0.00040569	1096.715
30.0	1.09237e-05	0.725897	0.000492988	1096.726
30.0	1.32126e-05	0.733421	0.00059907	1096.712
30.0	1.6058e-05	0.740996	0.00072798	1096.718
30.0	1.99399e-05	0.748623	0.000884629	1096.699
30.0	2.48129e-05	0.756299	0.00107499	1096.73
30.0	3.11856e-05	0.764071	0.00130631	1096.698
30.0	3.9332e-05	0.771932	0.0015874	1096.717
30.0	4.96863e-05	0.779917	0.00192898	1096.708
30.0	6.28396e-05	0.788071	0.00234407	1096.71
30.0	7.95952e-05	0.796438	0.00284847	1096.691
30.0	0.000100517	0.805085	0.00346142	1096.701
30.0	0.000127214	0.814093	0.00420626	1096.715
30.0	0.000159918	0.823539	0.00511137	1096.711
30.0	0.000200403	0.833561	0.00621125	1096.711
30.0	0.000251148	0.84426	0.00754781	1096.696
30.0	0.000312907	0.855822	0.00917197	1096.713
30.0	0.000388769	0.868371	0.0111456	1096.71
30.0	0.00048172	0.882122	0.013544	1096.713
30.0	0.000594155	0.897254	0.0164584	1096.716
30.0	0.000729895	0.913922	0.02	1096.719
30.0	0.000730429	0.913699	0.02	1096.707
30.0	0.000594429	0.896742	0.0164584	1096.703
30.0	0.00048228	0.881511	0.013544	1096.701
30.0	0.000389646	0.867705	0.0111456	1096.723
30.0	0.00031336	0.855152	0.00917197	1096.708
30.0	0.000251414	0.84361	0.00754781	1096.705
30.0	0.000200915	0.832926	0.00621125	1096.709
30.0	0.0001601	0.822944	0.00511137	1096.711
30.0	0.00012721	0.813536	0.00420626	1096.714
30.0	0.000100808	0.804564	0.00346142	1096.709
30.0	7.98036e-05	0.795953	0.00284847	1096.721
30.0	6.30829e-05	0.787624	0.00234407	1096.689
30.0	4.9696e-05	0.779501	0.00192898	1096.716
30.0	3.93729e-05	0.771546	0.0015874	1096.718
30.0	3.1248e-05	0.76371	0.00130631	1096.706
30.0	2.48667e-05	0.755966	0.00107499	1096.714
30.0	1.99198e-05	0.748318	0.000884629	1096.713
30.0	1.61283e-05	0.740704	0.00072798	1096.722
30.0	1.32114e-05	0.73315	0.00059907	1096.715
30.0	1.09436e-05	0.725645	0.000492988	1096.705
30.0	9.23819e-06	0.718198	0.00040569	1096.714
30.0	7.99464e-06	0.710809	0.000333851	1096.697
30.0	6.90613e-06	0.703496	0.000274733	1096.705
30.0	6.22794e-06	0.696255	0.000226083	1096.704
30.0	5.62131e-06	0.689105	0.000186049	1096.709
30.0	5.14292e-06	0.682055	0.000153104	1096.702
30.0	4.82456e-06	0.675117	0.000125992	1096.706
30.0	4.6059e-06	0.668288	0.000103682	1096.706
30.0	4.3964e-06	0.661584	8.53217e-05	1096.717
30.0	4.27201e-06	0.655002	7.02131e-05	1096.715
30.0	4.15358e-06	0.648553	5.77798e-05	1096.725
30.0	4.04886e-06	0.642217	4.75482e-05	1096.705
30.0	3.999e-06	0.636004	3.91284e-05	1096.713
30.0	3.93082e-06	0.62991	3.21996e-05	1096.717
30.0	3.88223e-06	0.623922	2.64977e-05	1096.728
30.0	3.89254e-06	0.618046	2.18056e-05	1096.719
30.0	3.77843e-06	0.612262	1.79443e-05	1096.724
30.0	3.82399e-06	0.606571	1.47667e-05	1096.721
30.0	3.78699e-06	0.600966	1.21518e-05	1096.722
30.0	3.80365e-06	0.595409	1e-05	1096.722
