V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.70469e-06	0.595949	1e-05	1096.021
30.0	3.71208e-06	0.601497	1.21518e-05	1096.002
30.0	3.74194e-06	0.607111	1.47667e-05	1096.012
30.0	3.75663e-06	0.612807	1.79443e-05	1095.994
30.0	3.79312e-06	0.618592	2.18056e-05	1096.008
30.0	3.83354e-06	0.624477	2.64977e-05	1096.018
30.0	3.87923e-06	0.63046	3.21996e-05	1096.011
30.0	3.93497e-06	0.636557	3.91284e-05	1095.997
30.0	3.95494e-06	0.642769	4.75482e-05	1096.001
30.0	4.07053e-06	0.649107	5.77798e-05	1095.99
30.0	4.20141e-06	0.655566	7.02131e-05	1096.004
30.0	4.32008e-06	0.662144	8.53217e-05	1095.992
30.0	4.51579e-06	0.668852	0.000103682	1095.983
30.0	4.76473e-06	0.675682	0.000125992	1096.022
30.0	5.09059e-06	0.682628	0.000153104	1096.017
30.0	5.56385e-06	0.689676	0.000186049	1095.973
30.0	6.09181e-06	0.696832	0.000226083	1096.006
30.0	6.88272e-06	0.704078	0.000274733	1096.003
30.0	7.90216e-06	0.711401	0.000333851	1095.993
30.0	9.16363e-06	0.718797	0.00040569	1096.001
30.0	1.08855e-05	0.726253	0.000492988	1096.006
30.0	1.31521e-05	0.733773	0.00059907	1095.984
30.0	1.60666e-05	0.741342	0.00072798	1096.004
30.0	1.98822e-05	0.748962	0.000884629	1096.002
30.0	2.47684e-05	0.75663	0.00107499	1095.997
30.0	3.11362e-05	0.764396	0.00130631	1095.996
30.0	3.92973e-05	0.772258	0.0015874	1096.005
30.0	4.97035e-05	0.780238	0.00192898	1095.999
30.0	6.30443e-05	0.788386	0.00234407	1096.013
30.0	7.97008e-05	0.796752	0.00284847	1096.002
30.0	0.000100715	0.805395	0.00346142	1096.006
30.0	0.000127025	0.814395	0.00420626	1095.99
30.0	0.000159819	0.823847	0.00511137	1096.014
30.0	0.0002007	0.833865	0.00621125	1096.009
30.0	0.000251144	0.844577	0.00754781	1095.985
30.0	0.000313401	0.856134	0.00917197	1095.997
30.0	0.000389694	0.868689	0.0111456	1095.992
30.0	0.000482036	0.882425	0.013544	1096.0
30.0	0.0005948	0.897562	0.0164584	1096.003
30.0	0.000730754	0.914238	0.02	1096.001
30.0	0.000731827	0.914011	0.02	1096.008
30.0	0.000595448	0.897045	0.0164584	1096.019
30.0	0.000482482	0.881801	0.013544	1096.002
30.0	0.000389869	0.868002	0.0111456	1095.985
30.0	0.00031409	0.855445	0.00917197	1095.998
30.0	0.00025161	0.843912	0.00754781	1095.997
30.0	0.000201064	0.833224	0.00621125	1096.005
30.0	0.000160391	0.823236	0.00511137	1096.009
30.0	0.000127271	0.813831	0.00420626	1096.014
30.0	0.000100753	0.804856	0.00346142	1096.013
30.0	7.98643e-05	0.796258	0.00284847	1096.004
30.0	6.30466e-05	0.787922	0.00234407	1095.993
30.0	4.98307e-05	0.7798	0.00192898	1096.018
30.0	3.94147e-05	0.771846	0.0015874	1096.007
30.0	3.12929e-05	0.764013	0.00130631	1096.005
30.0	2.47956e-05	0.756274	0.00107499	1096.016
30.0	1.99497e-05	0.74863	0.000884629	1095.995
