V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.29186e-06	0.599069	1e-05	1090.447
30.0	3.27623e-06	0.604593	1.21518e-05	1090.448
30.0	3.44642e-06	0.610173	1.47667e-05	1090.456
30.0	3.34769e-06	0.615831	1.79443e-05	1090.448
30.0	3.45998e-06	0.621583	2.18056e-05	1090.462
30.0	3.43196e-06	0.627426	2.64977e-05	1090.471
30.0	3.38367e-06	0.633378	3.21996e-05	1090.469
30.0	3.49095e-06	0.639439	3.91284e-05	1090.449
30.0	3.66856e-06	0.64562	4.75482e-05	1090.45
30.0	3.62273e-06	0.651921	5.77798e-05	1090.451
30.0	3.78429e-06	0.658341	7.02131e-05	1090.459
30.0	3.99886e-06	0.664884	8.53217e-05	1090.449
30.0	4.11135e-06	0.67155	0.000103682	1090.462
30.0	4.35522e-06	0.678347	0.000125992	1090.442
30.0	4.74728e-06	0.685253	0.000153104	1090.44
30.0	5.0443e-06	0.692262	0.000186049	1090.435
30.0	5.68718e-06	0.699379	0.000226083	1090.437
30.0	6.46629e-06	0.706586	0.000274733	1090.443
30.0	7.4905e-06	0.713874	0.000333851	1090.463
30.0	8.77313e-06	0.721235	0.00040569	1090.452
30.0	1.05951e-05	0.728657	0.000492988	1090.447
30.0	1.27682e-05	0.736145	0.00059907	1090.464
30.0	1.56052e-05	0.743677	0.00072798	1090.437
30.0	1.94353e-05	0.751271	0.000884629	1090.453
30.0	2.42613e-05	0.758918	0.00107499	1090.453
30.0	3.0512e-05	0.766655	0.00130631	1090.427
30.0	3.87739e-05	0.774493	0.0015874	1090.425
30.0	4.92301e-05	0.782444	0.00192898	1090.437
30.0	6.19559e-05	0.790574	0.00234407	1090.443
30.0	7.8876e-05	0.798918	0.00284847	1090.424
30.0	9.97751e-05	0.80755	0.00346142	1090.428
30.0	0.000126063	0.816541	0.00420626	1090.437
30.0	0.00015873	0.825991	0.00511137	1090.427
30.0	0.000199274	0.836005	0.00621125	1090.444
30.0	0.000249355	0.846725	0.00754781	1090.434
30.0	0.000311574	0.858287	0.00917197	1090.445
30.0	0.000387431	0.87085	0.0111456	1090.433
30.0	0.000480182	0.884622	0.013544	1090.424
30.0	0.000590808	0.899769	0.0164584	1090.42
30.0	0.000725203	0.916467	0.02	1090.438
30.0	0.000726077	0.916277	0.02	1090.44
30.0	0.000590565	0.89931	0.0164584	1090.438
30.0	0.000478901	0.884037	0.013544	1090.418
30.0	0.000387242	0.870219	0.0111456	1090.43
30.0	0.000311848	0.857643	0.00917197	1090.437
30.0	0.00025017	0.846082	0.00754781	1090.417
30.0	0.000199905	0.83539	0.00621125	1090.44
30.0	0.000158603	0.825401	0.00511137	1090.424
30.0	0.000126142	0.815989	0.00420626	1090.431
30.0	0.000100271	0.807025	0.00346142	1090.433
30.0	7.86698e-05	0.798429	0.00284847	1090.426
30.0	6.23245e-05	0.790112	0.00234407	1090.439
30.0	4.91736e-05	0.782012	0.00192898	1090.427
30.0	3.85437e-05	0.774085	0.0015874	1090.429
30.0	3.03818e-05	0.76627	0.00130631	1090.433
30.0	2.42234e-05	0.758558	0.00107499	1090.437
30.0	1.95351e-05	0.750941	0.000884629	1090.431
30.0	1.56891e-05	0.743362	0.00072798	1090.45
30.0	1.26735e-05	0.735844	0.00059907	1090.428
30.0	1.04665e-05	0.728382	0.000492988	1090.418
30.0	8.82354e-06	0.720969	0.00040569	1090.425
30.0	7.49317e-06	0.71362	0.000333851	1090.392
30.0	6.60267e-06	0.706342	0.000274733	1090.438
30.0	5.70694e-06	0.699147	0.000226083	1090.41
30.0	5.15218e-06	0.692039	0.000186049	1090.426
30.0	4.71051e-06	0.685035	0.000153104	1090.431
30.0	4.3835e-06	0.678138	0.000125992	1090.436
30.0	4.04016e-06	0.67135	0.000103682	1090.409
30.0	3.93806e-06	0.664691	8.53217e-05	1090.419
30.0	3.80884e-06	0.658149	7.02131e-05	1090.433
30.0	3.73384e-06	0.651732	5.77798e-05	1090.421
30.0	3.56289e-06	0.645443	4.75482e-05	1090.425
30.0	3.47754e-06	0.639269	3.91284e-05	1090.427
30.0	3.49447e-06	0.633213	3.21996e-05	1090.414
30.0	3.47993e-06	0.627265	2.64977e-05	1090.418
30.0	3.46654e-06	0.621426	2.18056e-05	1090.424
30.0	3.47169e-06	0.615677	1.79443e-05	1090.438
30.0	3.36256e-06	0.610023	1.47667e-05	1090.431
30.0	3.3603e-06	0.604446	1.21518e-05	1090.434
30.0	3.29167e-06	0.598924	1e-05	1090.429
