V_sipm	I_sipm	R_rtd
0.01	-9.50372e-10	883.1773
0.02	-8.18992e-10	883.1791
0.03	-1.3654e-09	883.1585
0.04	-1.91939e-09	883.175
0.05	-1.05572e-09	883.175
0.06	-8.23188e-10	883.1608
0.07	-1.23917e-09	883.1644
0.08	-4.71282e-10	883.1563
0.09	-1.96421e-09	883.1683
0.1	-1.12878e-09	883.1662
0.11	-8.21745e-10	883.156
0.12	-8.1054e-10	883.1585
0.13	-1.2071e-09	883.1715
0.14	-2.03998e-09	883.1657
0.15	-1.01154e-09	883.1846
0.16	-8.0018e-10	883.1591
0.17	-1.28042e-09	883.1521
0.18	-1.93458e-09	883.1735
0.19	-3.66032e-10	883.1616
0.2	-1.00762e-09	883.1787
0.21	-6.43003e-10	883.1629
0.22	-8.89659e-10	883.1473
0.23	-6.25837e-10	883.1503
0.24	-1.29372e-09	883.1398
0.25	-5.80788e-10	883.1428
0.26	-1.32966e-10	883.1523
0.27	-3.1426e-10	883.1284
0.28	-1.19329e-10	883.1212
0.29	4.74274e-10	883.1178
0.3	1.43729e-09	883.0974
0.31	1.23159e-09	883.1078
0.32	1.90688e-09	883.1041
0.33	4.3138e-09	883.0828
0.34	5.93401e-09	883.0791
0.35	9.03637e-09	883.0623
0.36	1.20894e-08	883.0735
0.37	1.63497e-08	883.0633
0.38	2.27292e-08	883.0596
0.39	3.08539e-08	883.0451
0.4	4.20688e-08	883.0463
0.41	5.74545e-08	883.0504
0.42	7.86196e-08	883.035
0.43	1.08821e-07	883.0204
0.44	1.51341e-07	883.0337
0.45	2.1267e-07	883.0225
0.46	3.01145e-07	882.9944
0.47	4.30974e-07	882.9975
0.48	6.21778e-07	882.9958
0.49	9.07043e-07	882.9897
0.5	1.3329e-06	882.9943
0.51	1.97483e-06	882.9904
0.52	2.95232e-06	882.9863
0.53	4.43696e-06	882.993
0.54	6.71588e-06	882.9966
0.55	1.0177e-05	882.9904
0.56	1.55227e-05	882.9926
0.57	2.365e-05	882.9828
0.58	3.60295e-05	882.9932
0.59	5.45543e-05	882.981
0.6	8.20541e-05	882.9853
0.61	0.00012166	882.9777
0.62	0.000177344	882.9805
0.63	0.000253098	882.9974
0.64	0.000351574	883.0037
0.65	0.000475263	882.9902
0.66	0.000623607	883.0012
0.67	0.000796662	882.9967
0.68	0.00099122	883.0143
0.69	0.00120652	883.0048
0.7	0.00143827	883.0025
0.71	0.00168519	883.0075
0.72	0.00194579	883.0106
0.73	0.002217	883.0004
0.74	0.00249896	883.012
0.75	0.00278855	882.9956
0.76	0.00308667	882.9973
0.77	0.00339004	882.996
0.78	0.00370057	882.986
0.79	0.00401484	882.9708
0.8	0.00433485	882.9625
0.81	0.0046578	882.9468
0.82	0.00498451	882.9381
0.83	0.00531569	882.9433
0.84	0.00564875	882.9272
0.85	0.00598571	882.9301
0.86	0.00632408	882.9442
0.87	0.00666585	882.9373
0.88	0.00700841	882.93
0.89	0.0073544	882.9521
0.9	0.00770077	882.9269
0.91	0.00804899	882.9493
0.92	0.00839961	882.9293
0.93	0.00875084	882.9436
0.94	0.00910434	882.9402
0.95	0.00945804	882.9449
0.96	0.00981392	882.9553
0.97	0.0101689	882.9792
0.98	0.0105269	882.9656
0.99	0.010884	882.9825
1.0	0.0112393	882.9765
