N	R	I
0	1023.27	9.7e-05
1	1023.24	9.7e-05
2	1023.24	9.7e-05
3	1023.25	9.7e-05
4	1023.22	9.7e-05
5	1023.24	9.7e-05
6	1023.24	9.7e-05
7	1023.24	9.7e-05
8	1023.25	9.7e-05
9	1023.22	9.7e-05
10	1023.23	9.7e-05
11	1023.24	9.7e-05
12	1023.26	9.7e-05
13	1023.24	9.7e-05
14	1023.24	9.7e-05
15	1023.23	9.7e-05
16	1023.25	9.7e-05
17	1023.26	9.7e-05
18	1023.22	9.7e-05
19	1023.22	9.7e-05
20	1023.23	9.7e-05
21	1023.23	9.7e-05
22	1023.25	9.7e-05
23	1023.24	9.7e-05
24	1023.23	9.7e-05
25	1023.27	9.7e-05
26	1023.25	9.7e-05
27	1023.27	9.7e-05
28	1023.25	9.7e-05
29	1023.25	9.7e-05
30	1023.27	9.7e-05
31	1023.28	9.7e-05
32	1023.28	9.7e-05
33	1023.28	9.7e-05
34	1023.26	9.7e-05
35	1023.29	9.7e-05
36	1023.3	9.7e-05
37	1023.3	9.7e-05
38	1023.3	9.7e-05
39	1023.3	9.7e-05
40	1023.31	9.7e-05
41	1023.3	9.7e-05
42	1023.29	9.7e-05
43	1023.32	9.7e-05
44	1023.35	9.7e-05
45	1023.34	9.7e-05
46	1023.34	9.7e-05
47	1023.35	9.7e-05
48	1023.36	9.7e-05
49	1023.35	9.7e-05
50	1023.38	9.7e-05
51	1023.39	9.7e-05
52	1023.38	9.7e-05
53	1023.4	9.7e-05
54	1023.41	9.7e-05
55	1023.45	9.7e-05
56	1023.43	9.7e-05
57	1023.44	9.7e-05
58	1023.43	9.7e-05
59	1023.46	9.7e-05
60	1023.47	9.7e-05
61	1023.49	9.7e-05
62	1023.48	9.7e-05
63	1023.49	9.7e-05
64	1023.49	9.7e-05
65	1023.52	9.7e-05
66	1023.56	9.7e-05
67	1023.52	9.7e-05
68	1023.55	9.7e-05
69	1023.59	9.7e-05
70	1023.58	9.7e-05
71	1023.59	9.7e-05
72	1023.59	9.7e-05
73	1023.63	9.7e-05
74	1023.63	9.7e-05
75	1023.6	9.7e-05
76	1023.64	9.7e-05
77	1023.64	9.7e-05
78	1023.66	9.7e-05
79	1023.65	9.7e-05
80	1023.68	9.7e-05
81	1023.69	9.7e-05
82	1023.71	9.7e-05
83	1023.72	9.7e-05
84	1023.74	9.7e-05
85	1023.77	9.7e-05
86	1023.8	9.7e-05
87	1023.8	9.7e-05
88	1023.8	9.7e-05
89	1023.8	9.7e-05
90	1023.87	9.7e-05
91	1023.87	9.7e-05
92	1023.89	9.7e-05
93	1023.92	9.7e-05
94	1023.91	9.7e-05
95	1023.95	9.7e-05
96	1023.96	9.7e-05
97	1023.99	9.7e-05
98	1024.0	9.7e-05
99	1024.02	9.7e-05
100	1024.04	9.7e-05
101	1024.05	9.7e-05
102	1024.07	9.7e-05
103	1024.1	9.7e-05
104	1024.11	9.7e-05
105	1024.14	9.7e-05
106	1024.14	9.7e-05
107	1024.15	9.7e-05
108	1024.17	9.7e-05
109	1024.17	9.7e-05
110	1024.22	9.7e-05
111	1024.22	9.7e-05
112	1024.23	9.7e-05
113	1024.24	9.7e-05
114	1024.27	9.7e-05
115	1024.28	9.7e-05
116	1024.33	9.7e-05
117	1024.33	9.7e-05
118	1024.33	9.7e-05
119	1024.36	9.7e-05
120	1024.37	9.7e-05
121	1024.37	9.7e-05
122	1024.41	9.7e-05
123	1024.46	9.7e-05
124	1024.46	9.7e-05
125	1024.46	9.7e-05
126	1024.51	9.7e-05
127	1024.52	9.7e-05
128	1024.51	9.7e-05
129	1024.54	9.7e-05
130	1024.56	9.7e-05
131	1024.59	9.7e-05
132	1024.6	9.7e-05
133	1024.62	9.7e-05
134	1024.61	9.7e-05
135	1024.63	9.7e-05
136	1024.64	9.7e-05
137	1024.67	9.7e-05
138	1024.69	9.7e-05
139	1024.69	9.7e-05
