N	R	I
0	1076.67	9.7e-05
1	1076.66	9.7e-05
2	1076.65	9.7e-05
3	1076.66	9.7e-05
4	1076.66	9.7e-05
5	1076.66	9.7e-05
6	1076.64	9.7e-05
7	1076.68	9.7e-05
8	1076.66	9.7e-05
9	1076.63	9.7e-05
10	1076.63	9.7e-05
11	1076.63	9.7e-05
12	1076.66	9.7e-05
13	1076.64	9.7e-05
14	1076.65	9.7e-05
15	1076.64	9.7e-05
16	1076.65	9.7e-05
17	1076.65	9.7e-05
18	1076.66	9.7e-05
19	1076.62	9.7e-05
20	1076.61	9.7e-05
21	1076.63	9.7e-05
22	1076.66	9.7e-05
23	1076.65	9.7e-05
24	1076.68	9.7e-05
25	1076.66	9.7e-05
26	1076.68	9.7e-05
27	1076.65	9.7e-05
28	1076.65	9.7e-05
29	1076.66	9.7e-05
30	1076.69	9.7e-05
31	1076.67	9.7e-05
32	1076.65	9.7e-05
33	1076.64	9.7e-05
34	1076.64	9.7e-05
35	1076.64	9.7e-05
36	1076.67	9.7e-05
37	1076.67	9.7e-05
38	1076.66	9.7e-05
39	1076.68	9.7e-05
40	1076.7	9.7e-05
41	1076.71	9.7e-05
42	1076.72	9.7e-05
43	1076.72	9.7e-05
44	1076.72	9.7e-05
45	1076.76	9.7e-05
46	1076.76	9.7e-05
47	1076.77	9.7e-05
48	1076.78	9.7e-05
49	1076.79	9.7e-05
50	1076.78	9.7e-05
51	1076.78	9.7e-05
52	1076.79	9.7e-05
53	1076.79	9.7e-05
54	1076.82	9.7e-05
55	1076.83	9.7e-05
56	1076.81	9.7e-05
57	1076.79	9.7e-05
58	1076.85	9.7e-05
59	1076.85	9.7e-05
60	1076.84	9.7e-05
61	1076.87	9.7e-05
62	1076.87	9.7e-05
63	1076.89	9.7e-05
64	1076.89	9.7e-05
65	1076.9	9.7e-05
66	1076.92	9.7e-05
67	1076.95	9.7e-05
68	1076.96	9.7e-05
69	1076.96	9.7e-05
70	1076.96	9.7e-05
71	1076.97	9.7e-05
72	1077.01	9.7e-05
73	1077.01	9.7e-05
74	1077.02	9.7e-05
75	1077.03	9.7e-05
76	1077.06	9.7e-05
77	1077.05	9.7e-05
78	1077.07	9.7e-05
79	1077.1	9.7e-05
80	1077.12	9.7e-05
81	1077.15	9.7e-05
82	1077.17	9.7e-05
83	1077.17	9.7e-05
84	1077.2	9.7e-05
85	1077.22	9.7e-05
86	1077.25	9.7e-05
87	1077.24	9.7e-05
88	1077.27	9.7e-05
89	1077.26	9.7e-05
90	1077.29	9.7e-05
91	1077.31	9.7e-05
92	1077.32	9.7e-05
93	1077.36	9.7e-05
94	1077.37	9.7e-05
95	1077.38	9.7e-05
96	1077.4	9.7e-05
97	1077.45	9.7e-05
98	1077.49	9.7e-05
99	1077.48	9.7e-05
100	1077.53	9.7e-05
101	1077.54	9.7e-05
102	1077.57	9.7e-05
103	1077.58	9.7e-05
104	1077.62	9.7e-05
105	1077.66	9.7e-05
106	1077.66	9.7e-05
107	1077.69	9.7e-05
108	1077.71	9.7e-05
109	1077.74	9.7e-05
110	1077.78	9.7e-05
111	1077.81	9.7e-05
112	1077.8	9.7e-05
113	1077.82	9.7e-05
114	1077.83	9.7e-05
115	1077.85	9.7e-05
116	1077.9	9.7e-05
117	1077.92	9.7e-05
118	1077.92	9.7e-05
119	1077.98	9.7e-05
120	1077.99	9.7e-05
121	1078.0	9.7e-05
122	1078.05	9.7e-05
123	1078.07	9.7e-05
124	1078.06	9.7e-05
125	1078.1	9.7e-05
126	1078.11	9.7e-05
127	1078.16	9.7e-05
128	1078.18	9.7e-05
129	1078.19	9.7e-05
130	1078.21	9.7e-05
131	1078.21	9.7e-05
132	1078.25	9.7e-05
133	1078.25	9.7e-05
134	1078.3	9.7e-05
135	1078.31	9.7e-05
136	1078.33	9.7e-05
137	1078.34	9.7e-05
138	1078.36	9.7e-05
139	1078.39	9.7e-05
