N	R	I
0	913.347	9.7e-05
1	913.392	9.7e-05
2	913.388	9.7e-05
3	913.369	9.7e-05
4	913.359	9.7e-05
5	913.356	9.7e-05
6	913.36	9.7e-05
7	913.348	9.7e-05
8	913.367	9.7e-05
9	913.38	9.7e-05
10	913.382	9.7e-05
11	913.374	9.7e-05
12	913.371	9.7e-05
13	913.364	9.7e-05
14	913.363	9.7e-05
15	913.379	9.7e-05
16	913.363	9.7e-05
17	913.374	9.7e-05
18	913.355	9.7e-05
19	913.359	9.7e-05
20	913.366	9.7e-05
21	913.343	9.7e-05
22	913.367	9.7e-05
23	913.35	9.7e-05
24	913.333	9.7e-05
25	913.347	9.7e-05
26	913.36	9.7e-05
27	913.359	9.7e-05
28	913.342	9.7e-05
29	913.343	9.7e-05
30	913.356	9.7e-05
31	913.353	9.7e-05
32	913.38	9.7e-05
33	913.379	9.7e-05
34	913.361	9.7e-05
35	913.362	9.7e-05
36	913.374	9.7e-05
37	913.388	9.7e-05
38	913.371	9.7e-05
39	913.38	9.7e-05
40	913.39	9.7e-05
41	913.381	9.7e-05
42	913.38	9.7e-05
43	913.404	9.7e-05
44	913.397	9.7e-05
45	913.365	9.7e-05
46	913.375	9.7e-05
47	913.391	9.7e-05
48	913.376	9.7e-05
49	913.391	9.7e-05
50	913.396	9.7e-05
51	913.369	9.7e-05
52	913.391	9.7e-05
53	913.412	9.7e-05
54	913.435	9.7e-05
55	913.417	9.7e-05
56	913.418	9.7e-05
57	913.442	9.7e-05
58	913.421	9.7e-05
59	913.432	9.7e-05
60	913.442	9.7e-05
61	913.417	9.7e-05
62	913.414	9.7e-05
63	913.451	9.7e-05
64	913.418	9.7e-05
65	913.449	9.7e-05
66	913.422	9.7e-05
67	913.433	9.7e-05
68	913.437	9.7e-05
69	913.435	9.7e-05
70	913.44	9.7e-05
71	913.456	9.7e-05
72	913.454	9.7e-05
73	913.473	9.7e-05
74	913.496	9.7e-05
75	913.463	9.7e-05
76	913.456	9.7e-05
77	913.476	9.7e-05
78	913.505	9.7e-05
79	913.512	9.7e-05
80	913.532	9.7e-05
81	913.525	9.7e-05
82	913.519	9.7e-05
83	913.511	9.7e-05
84	913.52	9.7e-05
85	913.523	9.7e-05
86	913.526	9.7e-05
87	913.547	9.7e-05
88	913.544	9.7e-05
89	913.595	9.7e-05
90	913.57	9.7e-05
91	913.579	9.7e-05
92	913.559	9.7e-05
93	913.592	9.7e-05
94	913.591	9.7e-05
95	913.576	9.7e-05
96	913.588	9.7e-05
97	913.615	9.7e-05
98	913.615	9.7e-05
99	913.62	9.7e-05
100	913.621	9.7e-05
101	913.63	9.7e-05
102	913.649	9.7e-05
103	913.636	9.7e-05
104	913.65	9.7e-05
105	913.65	9.7e-05
106	913.675	9.7e-05
107	913.65	9.7e-05
108	913.671	9.7e-05
109	913.664	9.7e-05
110	913.67	9.7e-05
111	913.673	9.7e-05
112	913.669	9.7e-05
113	913.691	9.7e-05
114	913.7	9.7e-05
115	913.698	9.7e-05
116	913.719	9.7e-05
117	913.732	9.7e-05
118	913.715	9.7e-05
119	913.722	9.7e-05
120	913.741	9.7e-05
121	913.746	9.7e-05
122	913.773	9.7e-05
123	913.77	9.7e-05
124	913.776	9.7e-05
125	913.777	9.7e-05
126	913.777	9.7e-05
127	913.796	9.7e-05
128	913.798	9.7e-05
129	913.78	9.7e-05
130	913.776	9.7e-05
131	913.818	9.7e-05
132	913.834	9.7e-05
133	913.823	9.7e-05
134	913.809	9.7e-05
135	913.821	9.7e-05
136	913.854	9.7e-05
137	913.85	9.7e-05
138	913.84	9.7e-05
139	913.848	9.7e-05
