N	R	I
0	854.247	9.7e-05
1	854.249	9.7e-05
2	854.266	9.7e-05
3	854.263	9.7e-05
4	854.282	9.7e-05
5	854.253	9.7e-05
6	854.283	9.7e-05
7	854.285	9.7e-05
8	854.262	9.7e-05
9	854.295	9.7e-05
10	854.27	9.7e-05
11	854.291	9.7e-05
12	854.277	9.7e-05
13	854.269	9.7e-05
14	854.279	9.7e-05
15	854.279	9.7e-05
16	854.277	9.7e-05
17	854.27	9.7e-05
18	854.264	9.7e-05
19	854.295	9.7e-05
20	854.291	9.7e-05
21	854.261	9.7e-05
22	854.257	9.7e-05
23	854.264	9.7e-05
24	854.265	9.7e-05
25	854.258	9.7e-05
26	854.268	9.7e-05
27	854.258	9.7e-05
28	854.258	9.7e-05
29	854.262	9.7e-05
30	854.284	9.7e-05
31	854.274	9.7e-05
32	854.291	9.7e-05
33	854.267	9.7e-05
34	854.281	9.7e-05
35	854.284	9.7e-05
36	854.259	9.7e-05
37	854.239	9.7e-05
38	854.248	9.7e-05
39	854.255	9.7e-05
40	854.29	9.7e-05
41	854.256	9.7e-05
42	854.28	9.7e-05
43	854.271	9.7e-05
44	854.247	9.7e-05
45	854.263	9.7e-05
46	854.251	9.7e-05
47	854.26	9.7e-05
48	854.259	9.7e-05
49	854.265	9.7e-05
50	854.278	9.7e-05
51	854.263	9.7e-05
52	854.253	9.7e-05
53	854.25	9.7e-05
54	854.273	9.7e-05
55	854.277	9.7e-05
56	854.287	9.7e-05
57	854.273	9.7e-05
58	854.291	9.7e-05
59	854.266	9.7e-05
60	854.273	9.7e-05
61	854.278	9.7e-05
62	854.293	9.7e-05
63	854.309	9.7e-05
64	854.275	9.7e-05
65	854.25	9.7e-05
66	854.266	9.7e-05
67	854.272	9.7e-05
68	854.288	9.7e-05
69	854.256	9.7e-05
70	854.275	9.7e-05
71	854.271	9.7e-05
72	854.27	9.7e-05
73	854.266	9.7e-05
74	854.289	9.7e-05
75	854.298	9.7e-05
76	854.277	9.7e-05
77	854.27	9.7e-05
78	854.276	9.7e-05
79	854.26	9.7e-05
80	854.272	9.7e-05
81	854.279	9.7e-05
82	854.268	9.7e-05
83	854.272	9.7e-05
84	854.265	9.7e-05
85	854.271	9.7e-05
86	854.296	9.7e-05
87	854.264	9.7e-05
88	854.27	9.7e-05
89	854.26	9.7e-05
90	854.278	9.7e-05
91	854.275	9.7e-05
92	854.277	9.7e-05
93	854.262	9.7e-05
94	854.277	9.7e-05
95	854.277	9.7e-05
96	854.284	9.7e-05
97	854.29	9.7e-05
98	854.26	9.7e-05
99	854.295	9.7e-05
