N	R	I
0	854.042	9.7e-05
1	854.038	9.7e-05
2	854.049	9.7e-05
3	854.042	9.7e-05
4	854.048	9.7e-05
5	854.045	9.7e-05
6	854.045	9.7e-05
7	854.062	9.7e-05
8	854.045	9.7e-05
9	854.059	9.7e-05
10	854.042	9.7e-05
11	854.065	9.7e-05
12	854.041	9.7e-05
13	854.041	9.7e-05
14	854.06	9.7e-05
15	854.054	9.7e-05
16	854.025	9.7e-05
17	854.041	9.7e-05
18	854.057	9.7e-05
19	854.052	9.7e-05
20	854.048	9.7e-05
21	854.05	9.7e-05
22	854.036	9.7e-05
23	854.031	9.7e-05
24	854.058	9.7e-05
25	854.055	9.7e-05
26	854.06	9.7e-05
27	854.078	9.7e-05
28	854.081	9.7e-05
29	854.067	9.7e-05
30	854.066	9.7e-05
31	854.062	9.7e-05
32	854.077	9.7e-05
33	854.067	9.7e-05
34	854.054	9.7e-05
35	854.055	9.7e-05
36	854.068	9.7e-05
37	854.068	9.7e-05
38	854.077	9.7e-05
39	854.072	9.7e-05
40	854.091	9.7e-05
41	854.079	9.7e-05
42	854.101	9.7e-05
43	854.083	9.7e-05
44	854.088	9.7e-05
45	854.076	9.7e-05
46	854.094	9.7e-05
47	854.078	9.7e-05
48	854.101	9.7e-05
49	854.064	9.7e-05
50	854.06	9.7e-05
51	854.084	9.7e-05
52	854.068	9.7e-05
53	854.088	9.7e-05
54	854.094	9.7e-05
55	854.093	9.7e-05
56	854.085	9.7e-05
57	854.092	9.7e-05
58	854.095	9.7e-05
59	854.102	9.7e-05
60	854.067	9.7e-05
61	854.102	9.7e-05
62	854.087	9.7e-05
63	854.065	9.7e-05
64	854.094	9.7e-05
65	854.091	9.7e-05
66	854.099	9.7e-05
67	854.101	9.7e-05
68	854.096	9.7e-05
69	854.089	9.7e-05
70	854.108	9.7e-05
71	854.096	9.7e-05
72	854.096	9.7e-05
73	854.099	9.7e-05
74	854.094	9.7e-05
75	854.079	9.7e-05
76	854.088	9.7e-05
77	854.103	9.7e-05
78	854.101	9.7e-05
79	854.106	9.7e-05
80	854.087	9.7e-05
81	854.089	9.7e-05
82	854.1	9.7e-05
83	854.107	9.7e-05
84	854.111	9.7e-05
85	854.11	9.7e-05
86	854.092	9.7e-05
87	854.102	9.7e-05
88	854.102	9.7e-05
89	854.08	9.7e-05
90	854.103	9.7e-05
91	854.106	9.7e-05
92	854.102	9.7e-05
93	854.099	9.7e-05
94	854.115	9.7e-05
95	854.106	9.7e-05
96	854.12	9.7e-05
97	854.088	9.7e-05
98	854.073	9.7e-05
99	854.061	9.7e-05
