N	R	I
0	913.496	9.7e-05
1	913.492	9.7e-05
2	913.538	9.7e-05
3	913.497	9.7e-05
4	913.526	9.7e-05
5	913.533	9.7e-05
6	913.52	9.7e-05
7	913.491	9.7e-05
8	913.481	9.7e-05
9	913.523	9.7e-05
10	913.538	9.7e-05
11	913.505	9.7e-05
12	913.484	9.7e-05
13	913.498	9.7e-05
14	913.491	9.7e-05
15	913.477	9.7e-05
16	913.475	9.7e-05
17	913.485	9.7e-05
18	913.504	9.7e-05
19	913.461	9.7e-05
20	913.479	9.7e-05
21	913.455	9.7e-05
22	913.449	9.7e-05
23	913.48	9.7e-05
24	913.476	9.7e-05
25	913.466	9.7e-05
26	913.471	9.7e-05
27	913.512	9.7e-05
28	913.497	9.7e-05
29	913.531	9.7e-05
30	913.529	9.7e-05
31	913.516	9.7e-05
32	913.518	9.7e-05
33	913.521	9.7e-05
34	913.544	9.7e-05
35	913.527	9.7e-05
36	913.557	9.7e-05
37	913.531	9.7e-05
38	913.532	9.7e-05
39	913.549	9.7e-05
40	913.544	9.7e-05
41	913.569	9.7e-05
42	913.56	9.7e-05
43	913.585	9.7e-05
44	913.579	9.7e-05
45	913.607	9.7e-05
46	913.594	9.7e-05
47	913.601	9.7e-05
48	913.607	9.7e-05
49	913.62	9.7e-05
50	913.636	9.7e-05
51	913.616	9.7e-05
52	913.614	9.7e-05
53	913.617	9.7e-05
54	913.619	9.7e-05
55	913.627	9.7e-05
56	913.663	9.7e-05
57	913.658	9.7e-05
58	913.671	9.7e-05
59	913.675	9.7e-05
60	913.688	9.7e-05
61	913.682	9.7e-05
62	913.682	9.7e-05
63	913.697	9.7e-05
64	913.715	9.7e-05
65	913.733	9.7e-05
66	913.748	9.7e-05
67	913.751	9.7e-05
68	913.749	9.7e-05
69	913.744	9.7e-05
70	913.757	9.7e-05
71	913.773	9.7e-05
72	913.787	9.7e-05
73	913.798	9.7e-05
74	913.828	9.7e-05
75	913.832	9.7e-05
76	913.843	9.7e-05
77	913.843	9.7e-05
78	913.858	9.7e-05
79	913.883	9.7e-05
80	913.872	9.7e-05
81	913.927	9.7e-05
82	913.901	9.7e-05
83	913.912	9.7e-05
84	913.936	9.7e-05
85	913.939	9.7e-05
86	913.95	9.7e-05
87	913.999	9.7e-05
88	913.982	9.7e-05
89	913.979	9.7e-05
90	913.991	9.7e-05
91	914.02	9.7e-05
92	914.052	9.7e-05
93	914.063	9.7e-05
94	914.038	9.7e-05
95	914.09	9.7e-05
96	914.08	9.7e-05
97	914.083	9.7e-05
98	914.116	9.7e-05
99	914.134	9.7e-05
100	914.163	9.7e-05
101	914.158	9.7e-05
102	914.18	9.7e-05
103	914.19	9.7e-05
104	914.214	9.7e-05
105	914.188	9.7e-05
106	914.194	9.7e-05
107	914.237	9.7e-05
108	914.253	9.7e-05
109	914.286	9.7e-05
110	914.305	9.7e-05
111	914.309	9.7e-05
112	914.313	9.7e-05
113	914.33	9.7e-05
114	914.355	9.7e-05
115	914.378	9.7e-05
116	914.404	9.7e-05
117	914.428	9.7e-05
118	914.43	9.7e-05
119	914.448	9.7e-05
120	914.441	9.7e-05
121	914.464	9.7e-05
122	914.488	9.7e-05
123	914.492	9.7e-05
124	914.499	9.7e-05
125	914.508	9.7e-05
126	914.525	9.7e-05
127	914.544	9.7e-05
128	914.571	9.7e-05
129	914.595	9.7e-05
130	914.586	9.7e-05
131	914.601	9.7e-05
132	914.634	9.7e-05
133	914.64	9.7e-05
134	914.649	9.7e-05
135	914.642	9.7e-05
136	914.703	9.7e-05
137	914.701	9.7e-05
138	914.711	9.7e-05
139	914.699	9.7e-05
