N	R	I
0	961.972	9.7e-05
1	961.968	9.7e-05
2	961.944	9.7e-05
3	961.974	9.7e-05
4	961.944	9.7e-05
5	961.943	9.7e-05
6	961.965	9.7e-05
7	961.98	9.7e-05
8	961.978	9.7e-05
9	961.978	9.7e-05
10	961.978	9.7e-05
11	961.981	9.7e-05
12	961.97	9.7e-05
13	961.966	9.7e-05
14	961.957	9.7e-05
15	961.96	9.7e-05
16	961.962	9.7e-05
17	961.964	9.7e-05
18	961.977	9.7e-05
19	961.992	9.7e-05
20	961.985	9.7e-05
21	961.98	9.7e-05
22	961.965	9.7e-05
23	961.971	9.7e-05
24	961.965	9.7e-05
25	961.97	9.7e-05
26	961.961	9.7e-05
27	961.959	9.7e-05
28	961.959	9.7e-05
29	961.946	9.7e-05
30	961.958	9.7e-05
31	961.985	9.7e-05
32	961.981	9.7e-05
33	961.967	9.7e-05
34	961.974	9.7e-05
35	961.964	9.7e-05
36	961.972	9.7e-05
37	961.977	9.7e-05
38	962.01	9.7e-05
39	961.96	9.7e-05
40	961.978	9.7e-05
41	961.974	9.7e-05
42	961.976	9.7e-05
43	961.974	9.7e-05
44	961.971	9.7e-05
45	961.974	9.7e-05
46	961.993	9.7e-05
47	961.99	9.7e-05
48	961.966	9.7e-05
49	961.979	9.7e-05
50	961.966	9.7e-05
51	961.971	9.7e-05
52	961.976	9.7e-05
53	961.962	9.7e-05
54	961.977	9.7e-05
55	961.957	9.7e-05
56	961.946	9.7e-05
57	961.963	9.7e-05
58	961.963	9.7e-05
59	961.967	9.7e-05
60	961.994	9.7e-05
61	961.985	9.7e-05
62	961.97	9.7e-05
63	962.003	9.7e-05
64	961.953	9.7e-05
65	961.965	9.7e-05
66	961.972	9.7e-05
67	961.958	9.7e-05
68	961.951	9.7e-05
69	961.948	9.7e-05
70	961.983	9.7e-05
71	961.975	9.7e-05
72	961.967	9.7e-05
73	961.977	9.7e-05
74	961.979	9.7e-05
75	961.99	9.7e-05
76	961.966	9.7e-05
77	961.986	9.7e-05
78	962.0	9.7e-05
79	961.968	9.7e-05
80	961.958	9.7e-05
81	961.951	9.7e-05
82	961.963	9.7e-05
83	961.948	9.7e-05
84	961.949	9.7e-05
85	961.951	9.7e-05
86	961.932	9.7e-05
87	961.946	9.7e-05
88	961.949	9.7e-05
89	961.945	9.7e-05
90	961.943	9.7e-05
91	961.931	9.7e-05
92	961.954	9.7e-05
93	961.953	9.7e-05
94	961.95	9.7e-05
95	961.955	9.7e-05
96	961.953	9.7e-05
97	961.955	9.7e-05
98	961.943	9.7e-05
99	961.95	9.7e-05
