V_sipm	I_sipm	R_rtd
0.01	-8.57151e-10	1075.655
0.02	-9.34243e-11	1075.664
0.03	-1.05199e-09	1075.639
0.04	-1.19784e-09	1075.66
0.05	-9.88388e-10	1075.653
0.06	-1.13298e-09	1075.658
0.07	-7.45511e-10	1075.657
0.08	-6.724e-10	1075.663
0.09	-6.86073e-10	1075.656
0.1	-1.0084e-09	1075.665
0.11	-9.44352e-10	1075.646
0.12	5.41592e-10	1075.644
0.13	-5.45979e-11	1075.648
0.14	2.33221e-10	1075.647
0.15	4.004e-10	1075.638
0.16	9.69088e-10	1075.627
0.17	1.16267e-09	1075.635
0.18	2.25294e-09	1075.634
0.19	3.36398e-09	1075.639
0.2	4.55062e-09	1075.643
0.21	5.60247e-09	1075.647
0.22	8.49349e-09	1075.626
0.23	1.18568e-08	1075.623
0.24	1.49313e-08	1075.63
0.25	1.95478e-08	1075.617
0.26	2.53742e-08	1075.629
0.27	3.39342e-08	1075.619
0.28	4.49087e-08	1075.636
0.29	5.9463e-08	1075.616
0.3	7.8583e-08	1075.631
0.31	1.04786e-07	1075.623
0.32	1.40103e-07	1075.624
0.33	1.88028e-07	1075.63
0.34	2.54156e-07	1075.624
0.35	3.45416e-07	1075.622
0.36	4.72893e-07	1075.619
0.37	6.50761e-07	1075.625
0.38	9.01831e-07	1075.622
0.39	1.25615e-06	1075.618
0.4	1.76212e-06	1075.615
0.41	2.4822e-06	1075.608
0.42	3.51508e-06	1075.612
0.43	5.00573e-06	1075.624
0.44	7.14731e-06	1075.622
0.45	1.02352e-05	1075.634
0.46	1.47029e-05	1075.594
0.47	2.11711e-05	1075.578
0.48	3.04343e-05	1075.579
0.49	4.37343e-05	1075.594
0.5	6.25377e-05	1075.598
0.51	8.88708e-05	1075.571
0.52	0.000125332	1075.596
0.53	0.000174565	1075.591
0.54	0.000239735	1075.597
0.55	0.000323202	1075.607
0.56	0.000427639	1075.577
0.57	0.00055353	1075.578
0.58	0.000702163	1075.591
0.59	0.000871596	1075.602
0.6	0.00106233	1075.577
0.61	0.00127076	1075.586
0.62	0.00149596	1075.575
0.63	0.00173689	1075.568
0.64	0.00199071	1075.566
0.65	0.00225697	1075.573
0.66	0.00253272	1075.576
0.67	0.00281875	1075.554
0.68	0.00311198	1075.565
0.69	0.00341359	1075.546
0.7	0.00372047	1075.558
0.71	0.00403331	1075.547
0.72	0.00435236	1075.544
0.73	0.00467497	1075.552
0.74	0.0050031	1075.546
0.75	0.005334	1075.555
0.76	0.00566979	1075.539
0.77	0.00600725	1075.557
0.78	0.00634935	1075.536
0.79	0.00669292	1075.547
0.8	0.00704037	1075.525
0.81	0.00738865	1075.536
0.82	0.0077394	1075.522
0.83	0.00809336	1075.544
0.84	0.00844807	1075.528
0.85	0.00880556	1075.522
0.86	0.00916373	1075.51
0.87	0.00952463	1075.522
0.88	0.00988571	1075.513
0.89	0.0102492	1075.526
0.9	0.010613	1075.518
0.91	0.0109781	1075.512
0.92	0.0113454	1075.521
0.93	0.0117126	1075.496
0.94	0.0120822	1075.497
0.95	0.0124515	1075.514
0.96	0.0128228	1075.525
0.97	0.0131938	1075.497
0.98	0.0135668	1075.491
0.99	0.0139389	1075.47
1.0	0.0143088	1075.472
